7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675333740, +3.51, +27.482,  +0.01026, +1144.000, +64.000, +451.000
1675334340, +3.51, +27.532,  -0.03711, +1143.000, +64.000, +448.000
1675334940, +3.51, +27.573,  -0.01342, +1139.000, +64.000, +448.000
1675335540, +3.51, +27.704,  +0.11554, +1310.000, +103.000, +335.000
1675336140, +3.51, +27.811,  +0.08132, +1294.000, +112.000, +344.000
1675336740, +3.51, +27.853,  +0.12343, +1283.000, +120.000, +352.000
1675337340, +3.51, +27.770,  -0.00290, +1294.000, +114.000, +344.000
1675337940, +3.51, +27.680,  +0.00237, +1304.000, +112.000, +344.000
1675338540, +3.51, +27.548,  +0.09975, +1304.000, +113.000, +335.000
1675339140, +3.51, +27.391,  -0.03448, +1155.000, +68.000, +455.000
1675339740, +3.51, +27.441,  -0.03185, +1160.000, +70.000, +456.000
1675340340, +3.51, +27.622,  +0.04711, +1304.000, +112.000, +335.000
1675340940, +3.51, +27.655,  -0.00553, +1295.000, +115.000, +339.000
1675341540, +3.51, +27.910,  +0.13922, +1283.000, +118.000, +356.000
1675342140, +3.52, +28.124,  +0.07080, +1180.000, +76.000, +456.000
1675342740, +3.51, +28.296,  -0.01342, +1244.000, +103.000, +416.000
1675343340, +3.51, +28.296,  +0.03395, +1240.000, +99.000, +424.000
1675343940, +3.51, +28.222,  +0.08132, +1238.000, +96.000, +428.000
1675344540, +3.51, +28.271,  +0.03132, +1236.000, +96.000, +432.000
1675345140, +3.52, +28.247,  +0.02606, +1262.000, +112.000, +396.000
1675345740, +3.52, +28.214,  +0.05764, +1251.000, +104.000, +408.000
1675346340, +3.52, +28.197,  +0.01026, +1287.000, +116.000, +348.000
1675346940, +3.52, +28.214,  +0.02606, +1254.000, +104.000, +408.000
1675347540, +3.52, +28.230,  -0.08185, +1251.000, +102.000, +412.000
1675348140, +3.52, +28.288,  -0.02395, +1244.000, +100.000, +419.000
1675348740, +3.52, +28.320,  +0.10501, +1244.000, +100.000, +419.000
1675349340, +3.52, +28.279,  -0.00290, +1228.000, +96.000, +435.000
