7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1680118740, +3.50, +28.361,  +4.47121, +1297.000, +120.000, +352.000
1680119340, +3.50, +28.566,  +7.18462, +1283.000, +120.000, +368.000
1680119940, +3.50, +28.803,  +7.02408, +1228.000, +96.000, +452.000
1680120540, +3.50, +28.681,  +7.67151, +1180.000, +76.000, +468.000
1680121140, +3.50, +28.468,  +8.49001, +1283.000, +120.000, +368.000
1680121740, +3.50, +28.427,  +9.81908, +1289.000, +120.000, +364.000
1680122340, +3.50, +28.427,  +8.85846, +1292.000, +124.000, +356.000
1680122940, +3.50, +28.247, +10.31123, +1304.000, +116.000, +344.000
1680123540, +3.50, +28.042,  +9.52168, +1264.000, +112.000, +406.000
1680124140, +3.50, +28.271,  +8.26630, +1283.000, +120.000, +372.000
1680124740, +3.50, +28.689,  +7.60045, +1256.000, +108.000, +419.000
1680125340, +3.50, +28.517, +11.43502, +1299.000, +120.000, +352.000
1680125940, +3.50, +28.312, +10.50335, +1315.000, +113.000, +335.000
1680126540, +3.50, +28.140, +12.66408, +1311.000, +116.000, +327.000
1680127140, +3.50, +28.017,  +4.38173, +1310.000, +113.000, +327.000
1680127740, +3.50, +28.107, +10.50072, +1318.000, +118.000, +342.000
1680128340, +3.50, +28.173, +13.33520, +1308.000, +116.000, +327.000
1680128940, +3.50, +28.304,  +9.50063, +1278.000, +120.000, +384.000
1680129540, +3.50, +28.468,  +8.80583, +1284.000, +120.000, +372.000
1680130140, +3.50, +28.542,  +6.96881, +1279.000, +120.000, +374.000
1680130740, +3.50, +28.542,  +9.52431, +1284.000, +120.000, +368.000
1680131340, +3.50, +28.460, +10.88234, +1311.000, +120.000, +343.000
1680131940, +3.50, +28.419, +11.95875, +1283.000, +120.000, +374.000
1680132540, +3.50, +28.443, +12.30089, +1279.000, +120.000, +372.000
1680133140, +3.50, +28.353, +11.81927, +1295.000, +120.000, +352.000
1680133740, +3.50, +28.050, +11.59030, +1151.000, +64.000, +464.000
1680134340, +3.50, +27.910, +11.47187, +1144.000, +64.000, +460.000
1680134940, +3.50, +27.770,  +9.29798, +1209.000, +83.000, +462.000
1680135540, +3.50, +27.688,  +7.69256, +1190.000, +78.000, +468.000
1680136140, +3.50, +27.680,  +6.42666, +1308.000, +112.000, +354.000
1680136740, +3.50, +27.992,  +7.61624, +1302.000, +116.000, +348.000
1680137340, +3.50, +28.304,  +5.63711, +1312.000, +116.000, +334.000
1680137940, +3.50, +28.452,  +4.83177, +1299.000, +120.000, +348.000
1680138540, +3.50, +28.484,  +3.65534, +1299.000, +120.000, +352.000
1680139140, +3.50, +28.476,  +4.57911, +1296.000, +120.000, +352.000
1680139740, +3.50, +28.312,  +4.78176, +1139.000, +64.000, +451.000
1680140340, +3.50, +28.353,  +3.70272, +1254.000, +104.000, +422.000
1680140940, +3.50, +28.411,  +3.55797, +1308.000, +115.000, +344.000
1680141540, +3.50, +28.476,  +3.24478, +1296.000, +120.000, +352.000
1680142140, +3.50, +28.533,  +3.27899, +1287.000, +120.000, +368.000
1680142740, +3.50, +28.492,  +3.16845, +1286.000, +120.000, +368.000
1680143340, +3.50, +28.525,  +2.78421, +1294.000, +120.000, +360.000
1680143940, +3.50, +28.574,  +2.10520, +1287.000, +120.000, +364.000
1680144540, +3.50, +28.632,  +1.79464, +1292.000, +124.000, +358.000
1680145140, +3.50, +28.664,  +1.83938, +1283.000, +120.000, +372.000
1680145740, +3.50, +28.672,  +1.57883, +1283.000, +120.000, +368.000
1680146340, +3.50, +28.607,  +1.44724, +1281.000, +120.000, +374.000
1680146940, +3.50, +28.279,  +1.29460, +1310.000, +112.000, +350.000
1680147540, +3.50, +28.115,  +1.16300, +1139.000, +64.000, +456.000
1680148140, +3.50, +28.074,  +0.91035, +1143.000, +64.000, +460.000
1680148740, +3.50, +28.058,  +0.85771, +1190.000, +76.000, +468.000
1680149340, +3.50, +28.050,  +0.84455, +1159.000, +68.000, +464.000
1680149940, +3.50, +28.033,  +0.77349, +1166.000, +70.000, +468.000
1680150540, +3.50, +28.025,  +0.74981, +1296.000, +120.000, +352.000
1680151140, +3.50, +27.918,  +0.56821, +1200.000, +80.000, +467.000
1680151740, +3.50, +27.811,  +0.46294, +1191.000, +79.000, +468.000
1680152340, +3.50, +27.803,  +0.29450, +1208.000, +84.000, +464.000
1680152940, +3.50, +27.803,  +0.21291, +1222.000, +92.000, +455.000
1680153540, +3.50, +27.770,  +0.08659, +1231.000, +96.000, +448.000
1680154140, +3.50, +27.704,  +0.10764, +1216.000, +88.000, +456.000
1680154740, +3.50, +27.647,  -0.01079, +1236.000, +96.000, +444.000
1680155340, +3.50, +27.696,  -0.04764, +1151.000, +64.000, +463.000
1680155940, +3.50, +27.787,  +0.09448, +1223.000, +89.000, +454.000
1680156540, +3.50, +27.877,  +0.04185, +1187.000, +76.000, +470.000
1680157140, +3.50, +27.861,  +0.04974, +1190.000, +78.000, +467.000
1680157740, +3.50, +27.844,  +0.00237, +1176.000, +74.000, +470.000
1680158340, +3.50, +28.099,  +0.03132, +1171.000, +72.000, +467.000
1680158940, +3.50, +28.394,  +0.09185, +1312.000, +118.000, +341.000
1680159540, +3.50, +28.542,  -0.02132, +1302.000, +116.000, +352.000
1680160140, +3.50, +28.632,  +0.01816, +1286.000, +124.000, +368.000
1680160740, +3.50, +28.754,  +0.04711, +1251.000, +104.000, +423.000
1680161340, +3.50, +28.958,  +0.08396, +1276.000, +118.000, +377.000
1680161940, +3.50, +28.901,  -0.05816, +1246.000, +102.000, +432.000
1680162540, +3.50, +28.868,  +0.05764, +1279.000, +120.000, +376.000
1680163140, +3.50, +28.885,  +0.00237, +1259.000, +112.000, +416.000
1680163740, +3.50, +28.966,  -0.04500, +1246.000, +99.000, +435.000
1680164340, +3.50, +29.040,  -0.05290, +1212.000, +88.000, +460.000
1680164940, +3.50, +28.958,  +0.07343, +1223.000, +92.000, +452.000
1680165540, +3.50, +28.591,  +0.00763, +1283.000, +120.000, +372.000
1680166140, +3.50, +28.296,  +0.06816, +1312.000, +114.000, +340.000
1680166740, +3.50, +28.435,  +0.07869, +1304.000, +115.000, +348.000
1680167340, +3.50, +28.517,  +0.03658, +1297.000, +116.000, +352.000
1680167940, +3.50, +28.582,  -0.01342, +1291.000, +120.000, +360.000
1680168540, +3.50, +28.591,  +0.04448, +1283.000, +120.000, +371.000
1680169140, +3.50, +28.550,  -0.01605, +1302.000, +120.000, +352.000
1680169740, +3.50, +28.713,  +0.07869, +1231.000, +92.000, +448.000
1680170340, +3.50, +28.901,  -0.00290, +1300.000, +118.000, +344.000
1680170940, +3.50, +28.836,  +0.01290, +1283.000, +120.000, +368.000
1680171540, +3.50, +28.836,  -0.07659, +1279.000, +120.000, +377.000
1680172140, +3.50, +28.909,  +0.04185, +1238.000, +96.000, +440.000
