7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1676029740, +3.51, +27.762,  +0.07080, +1297.000, +108.000, +339.000
1676030340, +3.51, +27.746,  +0.07343, +1304.000, +108.000, +339.000
1676030940, +3.51, +27.696,  +0.02079, +1297.000, +109.000, +327.000
1676031540, +3.51, +27.762,  +0.07080, +1248.000, +103.000, +416.000
1676032140, +3.51, +27.737,  +0.05237, +1304.000, +113.000, +336.000
1676032740, +3.51, +27.696,  +0.02869, +1164.000, +70.000, +456.000
1676033340, +3.51, +27.614,  +0.05501, +1145.000, +64.000, +454.000
1676033940, +3.51, +27.606,  -0.00290, +1176.000, +72.000, +460.000
1676034540, +3.51, +27.622,  +0.01290, +1302.000, +104.000, +346.000
1676035140, +3.51, +27.729,  +0.05764, +1302.000, +108.000, +340.000
1676035740, +3.51, +27.894,  -0.03448, +1292.000, +112.000, +344.000
1676036340, +3.51, +27.910,  -0.05027, +1294.000, +112.000, +348.000
1676036940, +3.51, +27.894,  -0.01605, +1292.000, +112.000, +344.000
1676037540, +3.51, +27.902,  +0.07606, +1295.000, +112.000, +344.000
1676038140, +3.51, +27.902,  -0.00553, +1295.000, +115.000, +344.000
1676038740, +3.51, +27.795,  +0.03658, +1296.000, +112.000, +342.000
1676039340, +3.51, +27.672,  -0.00553, +1280.000, +116.000, +360.000
1676039940, +3.51, +27.606,  +0.00500, +1286.000, +116.000, +352.000
1676040540, +3.51, +27.565,  +0.05501, +1144.000, +64.000, +451.000
1676041140, +3.51, +27.466,  +0.03658, +1208.000, +84.000, +452.000
1676041740, +3.51, +27.210,  +0.02606, +1193.000, +80.000, +460.000
1676042340, +3.51, +27.185,  +0.02342, +1201.000, +81.000, +452.000
1676042940, +3.51, +27.210,  +0.04448, +1223.000, +88.000, +444.000
1676043540, +3.51, +27.070,  +0.03921, +1252.000, +104.000, +408.000
1676044140, +3.51, +27.020,  +0.05237, +1251.000, +104.000, +408.000
1676044740, +3.51, +27.152,  +0.07606, +1211.000, +86.000, +448.000
1676045340, +3.51, +27.309,  -0.08448, +1200.000, +80.000, +456.000
1676045940, +3.51, +27.400,  -0.10290, +1185.000, +76.000, +460.000
1676046540, +3.51, +27.449,  -0.00816, +1180.000, +76.000, +456.000
1676047140, +3.51, +27.474,  +0.06027, +1305.000, +113.000, +339.000
1676047740, +3.51, +27.474,  +0.09711, +1152.000, +67.000, +455.000
1676048340, +3.51, +27.490,  -0.05816, +1180.000, +78.000, +460.000
1676048940, +3.51, +27.507,  +0.06027, +1144.000, +64.000, +452.000
1676049540, +3.51, +27.515,  +0.09185, +1144.000, +64.000, +454.000
1676050140, +3.51, +27.515,  +0.23397, +1148.000, +65.000, +452.000
1676050740, +3.51, +27.540,  +0.88666, +1167.000, +68.000, +460.000
1676051340, +3.51, +27.581,  +0.96035, +1142.000, +64.000, +448.000
1676051940, +3.51, +27.639,  +1.14721, +1153.000, +64.000, +456.000
1676052540, +3.51, +27.606,  +1.62094, +1148.000, +65.000, +452.000
1676053140, +3.51, +27.729,  +2.05519, +1295.000, +113.000, +344.000
1676053740, +3.51, +27.762,  +2.23942, +1304.000, +108.000, +327.000
1676054340, +3.51, +27.606,  +3.48427, +1303.000, +104.000, +340.000
1676054940, +3.51, +27.499,  +2.30258, +1159.000, +68.000, +456.000
1676055540, +3.51, +27.466,  +4.25014, +1200.000, +80.000, +454.000
1676056140, +3.51, +27.523,  +5.09495, +1151.000, +65.000, +452.000
1676056740, +3.51, +27.779,  +8.00838, +1284.000, +116.000, +355.000
1676057340, +3.51, +28.042,  +8.07681, +1281.000, +120.000, +355.000
1676057940, +3.51, +28.156,  +7.10567, +1272.000, +116.000, +372.000
1676058540, +3.51, +28.156, +12.02981, +1248.000, +103.000, +416.000
1676059140, +3.51, +27.803, +10.66389, +1294.000, +112.000, +344.000
1676059740, +3.51, +27.630,  +4.38173, +1150.000, +67.000, +452.000
1676060340, +3.51, +27.548,  +8.02681, +1144.000, +64.000, +454.000
1676060940, +3.51, +27.532, +15.13800, +1155.000, +70.000, +456.000
1676061540, +3.51, +27.515, +13.56153, +1182.000, +76.000, +460.000
1676062140, +3.51, +27.490, +14.97483, +1302.000, +108.000, +339.000
1676062740, +3.51, +27.490, +16.38548, +1184.000, +76.000, +460.000
1676063340, +3.51, +27.581, +19.72001, +1283.000, +120.000, +355.000
1676063940, +3.51, +27.746, +11.25342, +1299.000, +103.000, +327.000
1676064540, +3.51, +27.844, +21.08592, +1289.000, +112.000, +344.000
1676065140, +3.51, +27.943, +26.38642, +1240.000, +97.000, +424.000
1676065740, +3.51, +28.017, +25.73899, +1286.000, +116.000, +354.000
1676066340, +3.51, +28.066, +23.79671, +1279.000, +120.000, +359.000
1676066940, +3.51, +28.091, +24.60994, +1240.000, +100.000, +423.000
1676067540, +3.51, +28.107, +26.63381, +1286.000, +120.000, +352.000
1676068140, +3.51, +28.156, +27.74708, +1283.000, +116.000, +358.000
1676068740, +3.51, +28.156, +28.29186, +1251.000, +104.000, +408.000
1676069340, +3.51, +28.181, +27.76023, +1280.000, +116.000, +356.000
1676069940, +3.51, +28.189, +28.28923, +1280.000, +118.000, +364.000
1676070540, +3.51, +28.197, +29.22353, +1283.000, +120.000, +354.000
1676071140, +3.51, +28.206,  +6.07925, +1264.000, +112.000, +388.000
1676071740, +3.51, +28.214, +28.25502, +1267.000, +113.000, +384.000
1676072340, +3.51, +28.214, +28.57347, +1251.000, +104.000, +412.000
1676072940, +3.51, +28.206, +24.27307, +1260.000, +108.000, +392.000
1676073540, +3.51, +28.214, +22.45711, +1244.000, +103.000, +416.000
1676074140, +3.51, +28.066, +22.72555, +1283.000, +118.000, +360.000
1676074740, +3.51, +27.688, +21.99654, +1303.000, +108.000, +344.000
1676075340, +3.51, +27.548, +21.09908, +1153.000, +65.000, +455.000
1676075940, +3.51, +27.663, +17.68297, +1139.000, +64.000, +444.000
1676076540, +3.51, +27.630, +20.23321, +1142.000, +64.000, +448.000
1676077140, +3.51, +27.556, +20.27532, +1153.000, +67.000, +455.000
1676077740, +3.51, +27.507, +20.06214, +1153.000, +67.000, +454.000
1676078340, +3.51, +27.441, +20.19900, +1167.000, +71.000, +456.000
1676078940, +3.51, +27.408,  +2.87632, +1200.000, +83.000, +454.000
1676079540, +3.51, +27.416, +17.32241, +1164.000, +70.000, +456.000
1676080140, +3.51, +27.383, +15.46171, +1180.000, +76.000, +462.000
1676080740, +3.51, +27.317, +13.70365, +1142.000, +64.000, +448.000
1676081340, +3.51, +27.293, +12.90358, +1198.000, +80.000, +456.000
1676081940, +3.51, +27.326, +11.94559, +1203.000, +80.000, +456.000
1676082540, +3.51, +27.334, +10.45335, +1190.000, +78.000, +456.000
1676083140, +3.51, +27.367, +10.85339, +1208.000, +84.000, +452.000
1676083740, +3.51, +27.309,  +7.11619, +1208.000, +84.000, +454.000
1676084340, +3.51, +27.260,  +9.64801, +1217.000, +92.000, +448.000
1676084940, +3.51, +27.243,  +9.59011, +1193.000, +80.000, +456.000
