7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1686643740, +3.48, +27.688,  -0.00290, +1169.000, +68.000, +487.000
1686644340, +3.48, +27.350,  -0.00290, +1262.000, +108.000, +432.000
1686644940, +3.48, +27.260,  +0.02079, +1286.000, +120.000, +396.000
1686645540, +3.48, +27.416,  -0.03185, +1236.000, +96.000, +462.000
1686646140, +3.48, +27.762,  +0.02079, +1191.000, +76.000, +488.000
1686646740, +3.48, +27.770,  -0.06606, +1196.000, +80.000, +486.000
1686647340, +3.48, +27.770,  +0.05237, +1206.000, +81.000, +486.000
1686647940, +3.48, +27.885,  +0.11027, +1176.000, +72.000, +488.000
1686648540, +3.48, +27.795,  +0.02606, +1212.000, +83.000, +480.000
1686649140, +3.48, +27.828,  -0.03711, +1191.000, +76.000, +488.000
1686649740, +3.48, +27.902,  -0.01869, +1176.000, +70.000, +488.000
1686650340, +3.48, +27.918,  -0.03974, +1152.000, +64.000, +484.000
1686650940, +3.48, +27.877,  -0.01605, +1176.000, +71.000, +488.000
1686651540, +3.48, +27.910,  -0.01605, +1192.000, +78.000, +487.000
1686652140, +3.48, +27.910,  -0.04237, +1228.000, +92.000, +472.000
1686652740, +3.48, +27.894,  +0.00237, +1180.000, +72.000, +487.000
1686653340, +3.48, +27.894,  -0.01869, +1168.000, +70.000, +487.000
1686653940, +3.48, +27.910,  +0.02869, +1184.000, +76.000, +492.000
1686654540, +3.48, +27.820,  +0.00237, +1180.000, +72.000, +487.000
1686655140, +3.48, +27.762,  -0.03185, +1168.000, +70.000, +487.000
1686655740, +3.48, +27.787,  -0.02921, +1180.000, +72.000, +489.000
1686656340, +3.48, +27.894,  +0.00500, +1171.000, +70.000, +487.000
1686656940, +3.48, +27.943,  -0.02921, +1160.000, +67.000, +483.000
1686657540, +3.48, +27.951,  -0.07395, +1160.000, +67.000, +486.000
1686658140, +3.48, +28.009,  +0.08396, +1187.000, +73.000, +489.000
1686658740, +3.48, +28.058,  +0.09185, +1183.000, +72.000, +487.000
1686659340, +3.48, +28.132,  -0.01605, +1228.000, +96.000, +472.000
1686659940, +3.48, +28.255,  -0.06606, +1310.000, +112.000, +371.000
1686660540, +3.48, +28.345,  +0.01816, +1143.000, +60.000, +476.000
1686661140, +3.48, +28.378,  +0.06553, +1287.000, +107.000, +339.000
1686661740, +3.48, +28.345,  +0.08659, +1315.000, +120.000, +356.000
