7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1683076740, +3.49, +27.853,  +3.84220, +1297.000, +140.000, +318.000
1683077340, +3.49, +27.861,  +4.07643, +1240.000, +96.000, +440.000
1683077940, +3.49, +27.639,  +4.15539, +1305.000, +128.000, +342.000
1683078540, +3.49, +27.457,  +3.53165, +1139.000, +62.000, +460.000
1683079140, +3.49, +27.375,  +2.86580, +1284.000, +120.000, +372.000
1683079740, +3.49, +27.441,  +2.68683, +1278.000, +120.000, +384.000
1683080340, +3.49, +27.408,  +2.48418, +1243.000, +100.000, +440.000
1683080940, +3.49, +27.622,  +2.32364, +1212.000, +86.000, +462.000
1683081540, +3.49, +27.795,  +1.06036, +1144.000, +64.000, +464.000
1683082140, +3.49, +27.894,  +1.78411, +1299.000, +128.000, +344.000
1683082740, +3.49, +27.968,  +1.50514, +1299.000, +128.000, +352.000
1683083340, +3.49, +28.066,  +1.47356, +1304.000, +128.000, +340.000
1683083940, +3.49, +28.132,  +1.11300, +1201.000, +80.000, +464.000
1683084540, +3.49, +28.353,  +1.22880, +1243.000, +96.000, +438.000
1683085140, +3.49, +28.517,  +1.26038, +1144.000, +60.000, +464.000
1683085740, +3.49, +28.607,  +0.96299, +1176.000, +72.000, +467.000
1683086340, +3.49, +28.640,  +0.62874, +1319.000, +111.000, +321.000
1683086940, +3.49, +28.656,  +0.54452, +1151.000, +64.000, +462.000
1683087540, +3.49, +28.664,  +0.55242, +1248.000, +99.000, +432.000
1683088140, +3.49, +28.681,  +0.45241, +1134.000, +62.000, +452.000
1683088740, +3.49, +28.681,  +0.30240, +1311.000, +124.000, +341.000
1683089340, +3.49, +28.672,  +0.19712, +1135.000, +60.000, +448.000
1683089940, +3.49, +28.681,  +0.04448, +1319.000, +126.000, +328.000
1683090540, +3.49, +28.689,  +0.03921, +1292.000, +111.000, +336.000
1683091140, +3.49, +28.730,  +0.06553, +1200.000, +78.000, +464.000
1683091740, +3.49, +28.770,  +0.06816, +1320.000, +124.000, +319.000
1683092340, +3.49, +28.762,  -0.03185, +1288.000, +111.000, +312.000
1683092940, +3.49, +28.795,  +0.10238, +1316.000, +127.000, +333.000
1683093540, +3.49, +28.828,  +0.01553, +1228.000, +92.000, +448.000
1683094140, +3.49, +28.811,  +0.05501, +1195.000, +76.000, +467.000
1683094740, +3.49, +28.828,  -0.04500, +1299.000, +128.000, +348.000
1683095340, +3.49, +28.844,  +0.01026, +1216.000, +86.000, +457.000
1683095940, +3.49, +28.828,  +0.02342, +1136.000, +56.000, +454.000
1683096540, +3.49, +28.860,  -0.02658, +1148.000, +64.000, +462.000
1683097140, +3.49, +28.844,  +0.01553, +1240.000, +96.000, +440.000
1683097740, +3.49, +28.844,  +0.06816, +1308.000, +115.000, +319.000
1683098340, +3.49, +28.844,  +0.03395, +1137.000, +60.000, +460.000
1683098940, +3.49, +28.860,  +0.00500, +1188.000, +76.000, +467.000
1683099540, +3.49, +28.909,  +0.06816, +1171.000, +70.000, +467.000
1683100140, +3.49, +28.705,  +0.00237, +1264.000, +103.000, +303.000
1683100740, +3.49, +28.484,  -0.00816, +1183.000, +72.000, +467.000
1683101340, +3.49, +28.099,  +0.00237, +1279.000, +108.000, +311.000
1683101940, +3.49, +28.181,  +0.03132, +1323.000, +126.000, +320.000
1683102540, +3.49, +28.443,  +0.03658, +1260.000, +97.000, +315.000
1683103140, +3.49, +28.656,  -0.00816, +1225.000, +92.000, +448.000
1683103740, +3.49, +28.558,  +0.02606, +1171.000, +70.000, +467.000
1683104340, +3.49, +28.648,  +0.04974, +1319.000, +132.000, +327.000
1683104940, +3.49, +28.402,  +0.04974, +1304.000, +128.000, +340.000
1683105540, +3.49, +28.156,  +0.00237, +1289.000, +128.000, +361.000
1683106140, +3.49, +28.033,  -0.01342, +1286.000, +128.000, +368.000
1683106740, +3.49, +28.000,  +0.02606, +1136.000, +56.000, +456.000
1683107340, +3.49, +27.984,  +0.01553, +1132.000, +62.000, +455.000
1683107940, +3.49, +27.992,  +0.03395, +1159.000, +64.000, +467.000
1683108540, +3.49, +27.959,  +0.05501, +1174.000, +72.000, +467.000
1683109140, +3.49, +27.877,  -0.03448, +1299.000, +120.000, +307.000
1683109740, +3.49, +27.820,  +0.03658, +1294.000, +128.000, +358.000
1683110340, +3.49, +27.820,  +0.08132, +1294.000, +128.000, +358.000
1683110940, +3.49, +27.894,  -0.01079, +1180.000, +72.000, +465.000
1683111540, +3.49, +27.918,  +0.03921, +1248.000, +102.000, +428.000
1683112140, +3.49, +27.721,  +0.02342, +1296.000, +128.000, +352.000
1683112740, +3.49, +27.548,  +0.04974, +1187.000, +73.000, +467.000
1683113340, +3.49, +27.466,  +0.00763, +1292.000, +128.000, +360.000
1683113940, +3.49, +27.408,  -0.03448, +1276.000, +112.000, +296.000
1683114540, +3.49, +27.391,  +0.02606, +1271.000, +119.000, +302.000
1683115140, +3.49, +27.367,  +0.05237, +1135.000, +60.000, +448.000
1683115740, +3.49, +27.375,  +0.01026, +1151.000, +64.000, +464.000
1683116340, +3.49, +27.375,  +0.03132, +1136.000, +62.000, +460.000
1683116940, +3.49, +27.375,  +0.07080, +1303.000, +116.000, +314.000
1683117540, +3.49, +27.375,  +0.01816, +1155.000, +65.000, +462.000
1683118140, +3.49, +27.433,  -0.01605, +1160.000, +70.000, +464.000
1683118740, +3.49, +27.573,  -0.08185, +1164.000, +68.000, +466.000
1683119340, +3.49, +27.721,  +0.05237, +1143.000, +60.000, +462.000
1683119940, +3.49, +27.770,  -0.02658, +1267.000, +124.000, +312.000
1683120540, +3.49, +27.754,  +0.05237, +1273.000, +103.000, +305.000
1683121140, +3.49, +27.704,  +0.00763, +1168.000, +70.000, +464.000
1683121740, +3.49, +27.622,  -0.05290, +1283.000, +112.000, +302.000
1683122340, +3.49, +27.515,  -0.05553, +1135.000, +60.000, +452.000
1683122940, +3.49, +27.441,  +0.00500, +1233.000, +96.000, +448.000
1683123540, +3.49, +27.350,  -0.02132, +1132.000, +60.000, +448.000
1683124140, +3.49, +27.309,  -0.00553, +1144.000, +60.000, +456.000
1683124740, +3.49, +27.284,  +0.12343, +1155.000, +65.000, +462.000
1683125340, +3.49, +27.284,  +0.08922, +1273.000, +107.000, +304.000
1683125940, +3.49, +27.301,  +0.02869, +1160.000, +64.000, +464.000
1683126540, +3.49, +27.326,  -0.03711, +1233.000, +96.000, +440.000
1683127140, +3.49, +27.334,  -0.04764, +1208.000, +80.000, +460.000
1683127740, +3.49, +27.293,  +0.01026, +1148.000, +64.000, +462.000
1683128340, +3.49, +27.309,  -0.01605, +1176.000, +72.000, +466.000
1683128940, +3.49, +27.309,  +0.15501, +1251.000, +104.000, +420.000
1683129540, +3.49, +27.424,  +0.01026, +1259.000, +104.000, +414.000
1683130140, +3.49, +27.523,  +0.06027, +1256.000, +108.000, +408.000
1683130740, +3.49, +27.474,  +0.04448, +1190.000, +78.000, +464.000
1683131340, +3.49, +27.581,  -0.04764, +1150.000, +64.000, +460.000
1683131940, +3.49, +27.655,  -0.01605, +1232.000, +96.000, +444.000
1683132540, +3.49, +27.622,  +0.02079, +1276.000, +120.000, +388.000
1683133140, +3.49, +27.589,  +0.00763, +1167.000, +68.000, +465.000
1683133740, +3.49, +27.630,  +0.07080, +1208.000, +88.000, +456.000
1683134340, +3.49, +27.672,  -0.00026, +1287.000, +128.000, +364.000
1683134940, +3.49, +27.688,  -0.02658, +1264.000, +112.000, +404.000
1683135540, +3.49, +27.869,  -0.00553, +1201.000, +80.000, +462.000
1683136140, +3.49, +28.517,  +0.00763, +1256.000, +103.000, +291.000
1683136740, +3.49, +28.934,  +0.12870, +1260.000, +112.000, +406.000
1683137340, +3.49, +29.072,  +0.13659, +1145.000, +64.000, +456.000
1683137940, +3.49, +28.787,  +0.07080, +1198.000, +80.000, +462.000
1683138540, +3.49, +28.345,  +0.09185, +1222.000, +88.000, +454.000
1683139140, +3.49, +28.165,  +0.07606, +1240.000, +96.000, +440.000
1683139740, +3.49, +28.132,  +0.07080, +1145.000, +64.000, +460.000
1683140340, +3.49, +28.132,  +0.18923, +1260.000, +103.000, +303.000
1683140940, +3.49, +28.124,  +0.24976, +1132.000, +56.000, +448.000
1683141540, +3.49, +28.107,  +0.48399, +1254.000, +102.000, +311.000
1683142140, +3.49, +27.959,  +0.38925, +1155.000, +64.000, +462.000
1683142740, +3.49, +27.647,  +0.70770, +1159.000, +70.000, +464.000
1683143340, +3.49, +27.507,  +1.30775, +1176.000, +70.000, +464.000
1683143940, +3.49, +27.647,  +1.70516, +1278.000, +118.000, +384.000
1683144540, +3.49, +27.853,  +1.52883, +1208.000, +83.000, +456.000
1683145140, +3.49, +27.968,  +1.65779, +1128.000, +60.000, +448.000
1683145740, +3.49, +28.058,  +1.21038, +1198.000, +80.000, +462.000
1683146340, +3.49, +27.951,  +0.92614, +1148.000, +65.000, +460.000
1683146940, +3.49, +27.910,  +0.48926, +1176.000, +72.000, +464.000
1683147540, +3.49, +27.910,  +0.28134, +1136.000, +60.000, +456.000
1683148140, +3.49, +27.968,  +0.30503, +1223.000, +92.000, +448.000
1683148740, +3.49, +28.197,  +0.29713, +1176.000, +70.000, +464.000
1683149340, +3.49, +28.648,  +0.50242, +1228.000, +88.000, +448.000
1683149940, +3.49, +28.999,  +0.61295, +1267.000, +112.000, +400.000
1683150540, +3.49, +29.105,  +0.76297, +1316.000, +124.000, +318.000
1683151140, +3.49, +29.162,  +0.88403, +1311.000, +123.000, +317.000
1683151740, +3.49, +29.170,  +0.86298, +1183.000, +76.000, +464.000
1683152340, +3.49, +29.162,  +0.98141, +1136.000, +57.000, +454.000
1683152940, +3.49, +29.089,  +0.99720, +1319.000, +126.000, +319.000
1683153540, +3.49, +28.828,  +1.27354, +1292.000, +128.000, +360.000
1683154140, +3.49, +28.893,  +1.33934, +1161.000, +67.000, +464.000
1683154740, +3.49, +29.056,  +1.25512, +1176.000, +70.000, +464.000
1683155340, +3.49, +29.129,  +1.04194, +1223.000, +88.000, +449.000
1683155940, +3.49, +29.154,  +0.89456, +1315.000, +135.000, +329.000
1683156540, +3.49, +28.648,  +0.71559, +1296.000, +128.000, +352.000
1683157140, +3.49, +28.345,  +0.56032, +1311.000, +128.000, +335.000
1683157740, +3.49, +28.099,  +0.61032, +1164.000, +68.000, +464.000
1683158340, +3.49, +28.025,  +0.69454, +1279.000, +120.000, +384.000
