7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687513740, +3.48, +28.721,  +0.02606, +1144.000, +60.000, +480.000
1687514340, +3.48, +28.746,  -0.01079, +1313.000, +112.000, +364.000
1687514940, +3.48, +28.779,  -0.03711, +1147.000, +64.000, +484.000
1687515540, +3.48, +28.795,  -0.03711, +1139.000, +63.000, +472.000
1687516140, +3.48, +28.795,  +0.04448, +1144.000, +62.000, +480.000
1687516740, +3.48, +28.803,  +0.03132, +1276.000, +116.000, +408.000
1687517340, +3.48, +28.803,  +0.03921, +1311.000, +115.000, +360.000
1687517940, +3.48, +28.811,  -0.00816, +1145.000, +62.000, +483.000
1687518540, +3.48, +28.811,  -0.01869, +1140.000, +60.000, +476.000
1687519140, +3.48, +28.803,  +0.09448, +1296.000, +115.000, +384.000
1687519740, +3.48, +28.819,  -0.06080, +1279.000, +116.000, +408.000
1687520340, +3.48, +28.819,  -0.00026, +1311.000, +113.000, +359.000
1687520940, +3.48, +28.746,  -0.02921, +1143.000, +64.000, +481.000
1687521540, +3.48, +28.762,  -0.06606, +1137.000, +62.000, +480.000
1687522140, +3.48, +28.730,  -0.03974, +1142.000, +60.000, +480.000
1687522740, +3.48, +28.640,  -0.02658, +1167.000, +67.000, +490.000
1687523340, +3.48, +28.566,  -0.01079, +1159.000, +64.000, +488.000
1687523940, +3.48, +28.345,  +0.04711, +1187.000, +76.000, +492.000
1687524540, +3.48, +28.074,  +0.03132, +1267.000, +108.000, +428.000
1687525140, +3.48, +27.976,  -0.07659, +1286.000, +120.000, +392.000
1687525740, +3.48, +27.894,  +0.01816, +1287.000, +120.000, +398.000
1687526340, +3.48, +28.140,  -0.01605, +1219.000, +88.000, +480.000
1687526940, +3.48, +28.206,  -0.01605, +1272.000, +112.000, +422.000
1687527540, +3.48, +28.132,  +0.00237, +1142.000, +64.000, +480.000
1687528140, +3.48, +28.329,  +0.00237, +1248.000, +102.000, +456.000
1687528740, +3.48, +28.517,  -0.03711, +1212.000, +86.000, +486.000
1687529340, +3.48, +28.656,  -0.07132, +1294.000, +120.000, +384.000
1687529940, +3.48, +28.255,  +0.03658, +1270.000, +112.000, +416.000
1687530540, +3.48, +27.787,  +0.02869, +1304.000, +112.000, +374.000
1687531140, +3.48, +27.647,  +0.01553, +1139.000, +62.000, +476.000
1687531740, +3.48, +27.927,  -0.00026, +1288.000, +120.000, +384.000
1687532340, +3.48, +28.238,  -0.00290, +1254.000, +104.000, +448.000
1687532940, +3.48, +28.484,  +0.06816, +1240.000, +96.000, +462.000
1687533540, +3.48, +28.623,  -0.04764, +1168.000, +70.000, +488.000
1687534140, +3.48, +28.697,  -0.02658, +1144.000, +64.000, +483.000
1687534740, +3.48, +28.762,  +0.01816, +1151.000, +64.000, +486.000
1687535340, +3.48, +28.803,  +0.02342, +1295.000, +107.000, +351.000
1687535940, +3.48, +28.811,  -0.04500, +1304.000, +105.000, +351.000
1687536540, +3.48, +28.819,  -0.06606, +1139.000, +60.000, +480.000
1687537140, +3.48, +28.836,  -0.02658, +1318.000, +112.000, +358.000
1687537740, +3.48, +28.852,  +0.02606, +1142.000, +59.000, +472.000
1687538340, +3.48, +28.836,  +0.00763, +1144.000, +64.000, +480.000
1687538940, +3.48, +28.844,  -0.01342, +1311.000, +107.000, +353.000
1687539540, +3.48, +28.828,  -0.01342, +1294.000, +116.000, +384.000
1687540140, +3.48, +28.738,  -0.02132, +1144.000, +64.000, +480.000
1687540740, +3.48, +28.115,  +0.01026, +1260.000, +108.000, +432.000
1687541340, +3.48, +27.803,  +0.04974, +1276.000, +113.000, +414.000
1687541940, +3.48, +28.083,  +0.02079, +1267.000, +112.000, +428.000
1687542540, +3.48, +28.263,  +0.05764, +1241.000, +97.000, +460.000
1687543140, +3.48, +27.959,  +0.13396, +1286.000, +120.000, +396.000
1687543740, +3.48, +27.984,  +0.22344, +1283.000, +116.000, +403.000
1687544340, +3.48, +28.165,  +0.44715, +1265.000, +108.000, +432.000
1687544940, +3.48, +28.288,  +0.46294, +1248.000, +99.000, +454.000
1687545540, +3.48, +28.247,  +0.69980, +1224.000, +88.000, +480.000
1687546140, +3.48, +28.411,  +1.01562, +1208.000, +81.000, +488.000
1687546740, +3.48, +28.550,  +1.13405, +1168.000, +70.000, +492.000
1687547340, +3.48, +28.672,  +1.34723, +1159.000, +64.000, +488.000
1687547940, +3.48, +28.721,  +1.49725, +1142.000, +64.000, +480.000
1687548540, +3.48, +28.738,  +1.67095, +1143.000, +62.000, +480.000
1687549140, +3.48, +28.754,  +1.74464, +1159.000, +64.000, +488.000
1687549740, +3.48, +28.762,  +1.87623, +1183.000, +72.000, +492.000
1687550340, +3.48, +28.550,  +1.77622, +1254.000, +100.000, +451.000
1687550940, +3.48, +28.074,  +2.04467, +1225.000, +92.000, +473.000
1687551540, +3.48, +28.000,  +2.26837, +1295.000, +120.000, +384.000
1687552140, +3.48, +28.042,  +2.39470, +1240.000, +96.000, +463.000
1687552740, +3.48, +28.099,  +2.31048, +1260.000, +104.000, +440.000
1687553340, +3.48, +27.951,  +2.19205, +1267.000, +112.000, +426.000
1687553940, +3.48, +27.762,  +2.25784, +1297.000, +115.000, +376.000
1687554540, +3.48, +27.614,  +2.42891, +1300.000, +114.000, +380.000
1687555140, +3.48, +27.556,  +2.65525, +1299.000, +108.000, +351.000
1687555740, +3.48, +27.532,  +3.30005, +1144.000, +64.000, +481.000
1687556340, +3.48, +27.565,  +3.17109, +1142.000, +64.000, +478.000
1687556940, +3.48, +27.581,  +3.55270, +1297.000, +103.000, +355.000
1687557540, +3.48, +27.597,  +3.91326, +1315.000, +112.000, +359.000
1687558140, +3.48, +27.672,  +3.97116, +1310.000, +116.000, +366.000
