7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681771740, +3.49, +28.509,  +2.95001, +1136.000, +60.000, +448.000
1681772340, +3.49, +28.517,  +3.51586, +1288.000, +120.000, +368.000
1681772940, +3.49, +28.345,  +4.85809, +1272.000, +112.000, +392.000
1681773540, +3.49, +28.468,  +2.66051, +1223.000, +88.000, +454.000
1681774140, +3.49, +28.582,  +3.63429, +1164.000, +68.000, +467.000
1681774740, +3.49, +28.681,  +1.85254, +1137.000, +60.000, +454.000
1681775340, +3.49, +28.632,  +3.19477, +1182.000, +72.000, +472.000
1681775940, +3.49, +28.484,  +3.71851, +1200.000, +80.000, +467.000
1681776540, +3.49, +28.517,  +2.98160, +1219.000, +88.000, +460.000
1681777140, +3.49, +28.533,  +2.18152, +1208.000, +80.000, +464.000
1681777740, +3.49, +28.550,  +2.29469, +1167.000, +68.000, +467.000
1681778340, +3.49, +28.574,  +1.64989, +1219.000, +88.000, +456.000
1681778940, +3.49, +28.721,  +1.48145, +1191.000, +76.000, +468.000
1681779540, +3.49, +29.007,  +1.37355, +1159.000, +64.000, +464.000
1681780140, +3.49, +28.999,  +1.32091, +1311.000, +120.000, +347.000
1681780740, +3.49, +28.664,  +1.06036, +1143.000, +60.000, +463.000
1681781340, +3.49, +28.689,  +1.50251, +1137.000, +60.000, +454.000
1681781940, +3.49, +28.958,  +1.79464, +1287.000, +112.000, +316.000
1681782540, +3.49, +29.089,  +2.22100, +1302.000, +112.000, +320.000
1681783140, +3.49, +29.194,  +0.63137, +1159.000, +64.000, +464.000
1681783740, +3.49, +29.235,  +1.88412, +1304.000, +120.000, +348.000
1681784340, +3.49, +29.260,  +1.79727, +1168.000, +67.000, +467.000
1681784940, +3.49, +29.219,  +1.61831, +1233.000, +96.000, +444.000
1681785540, +3.49, +29.105,  +1.70516, +1135.000, +60.000, +448.000
1681786140, +3.49, +29.146,  +1.09194, +1159.000, +64.000, +462.000
1681786740, +3.49, +29.268,  +1.17879, +1136.000, +60.000, +451.000
1681787340, +3.49, +29.333,  +0.96825, +1275.000, +114.000, +388.000
1681787940, +3.49, +29.325,  +0.79981, +1230.000, +92.000, +448.000
1681788540, +3.49, +29.341,  +0.65243, +1251.000, +100.000, +428.000
1681789140, +3.49, +29.325,  +0.55242, +1241.000, +96.000, +440.000
1681789740, +3.50, +29.317,  +0.51031, +1206.000, +80.000, +464.000
1681790340, +3.50, +29.365,  +0.31819, +1217.000, +88.000, +460.000
1681790940, +3.50, +29.414,  +0.32345, +1164.000, +65.000, +465.000
1681791540, +3.49, +29.438,  +0.25239, +1208.000, +80.000, +464.000
1681792140, +3.50, +29.430,  +0.17344, +1198.000, +80.000, +464.000
1681792740, +3.50, +29.406,  +0.16291, +1272.000, +112.000, +400.000
1681793340, +3.50, +29.398,  +0.13133, +1315.000, +124.000, +327.000
1681793940, +3.50, +29.365,  +0.08132, +1256.000, +104.000, +420.000
1681794540, +3.50, +28.975,  +0.03132, +1248.000, +99.000, +432.000
1681795140, +3.50, +28.721,  +0.07869, +1308.000, +120.000, +344.000
1681795740, +3.50, +28.623,  -0.02921, +1281.000, +116.000, +384.000
1681796340, +3.50, +28.591,  +0.03921, +1168.000, +70.000, +467.000
1681796940, +3.50, +28.640,  +0.04185, +1228.000, +88.000, +448.000
1681797540, +3.50, +28.697,  +0.00500, +1278.000, +114.000, +384.000
1681798140, +3.50, +28.353,  -0.04764, +1315.000, +124.000, +336.000
1681798740, +3.50, +28.058,  +0.06553, +1184.000, +72.000, +468.000
1681799340, +3.50, +27.894,  -0.01079, +1312.000, +120.000, +343.000
1681799940, +3.50, +27.754,  +0.01026, +1299.000, +120.000, +352.000
1681800540, +3.50, +27.680,  -0.05290, +1214.000, +83.000, +466.000
1681801140, +3.50, +27.721,  +0.01816, +1283.000, +107.000, +315.000
1681801740, +3.49, +28.050,  -0.02132, +1232.000, +92.000, +449.000
1681802340, +3.49, +28.206,  +0.03132, +1283.000, +116.000, +384.000
1681802940, +3.49, +28.140,  +0.05764, +1224.000, +88.000, +454.000
1681803540, +3.49, +28.050,  +0.02342, +1270.000, +112.000, +396.000
