7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681075740, +3.50, +28.484,  +5.23181, +1295.000, +124.000, +355.000
1681076340, +3.50, +28.353,  +3.33163, +1304.000, +120.000, +352.000
1681076940, +3.50, +28.443,  +2.51576, +1319.000, +114.000, +326.000
1681077540, +3.50, +28.394,  +1.49988, +1299.000, +111.000, +319.000
1681078140, +3.50, +28.214,  +6.20558, +1292.000, +111.000, +319.000
1681078740, +3.50, +28.468,  +0.89719, +1308.000, +113.000, +350.000
1681079340, +3.50, +28.738,  +0.58137, +1292.000, +120.000, +364.000
1681079940, +3.50, +28.852,  +5.90555, +1240.000, +96.000, +438.000
1681080540, +3.50, +28.983,  +4.38436, +1216.000, +81.000, +462.000
1681081140, +3.50, +28.623,  +7.08198, +1295.000, +120.000, +356.000
1681081740, +3.50, +28.501,  +7.11619, +1296.000, +118.000, +352.000
1681082340, +3.50, +28.713,  +1.37618, +1289.000, +120.000, +368.000
1681082940, +3.50, +28.206,  +7.46096, +1315.000, +112.000, +332.000
1681083540, +3.50, +27.820,  +7.22673, +1150.000, +64.000, +464.000
1681084140, +3.50, +27.655,  +1.69990, +1287.000, +103.000, +327.000
1681084740, +3.50, +27.565,  +7.24252, +1219.000, +88.000, +460.000
1681085340, +3.50, +27.507,  +6.81090, +1203.000, +80.000, +465.000
1681085940, +3.50, +27.499,  +6.56351, +1228.000, +88.000, +454.000
1681086540, +3.50, +27.490,  +6.43192, +1260.000, +104.000, +418.000
1681087140, +3.50, +27.449,  +6.55298, +1256.000, +104.000, +420.000
1681087740, +3.50, +27.424,  +3.69219, +1248.000, +100.000, +433.000
1681088340, +3.50, +27.441,  +1.29723, +1267.000, +108.000, +408.000
1681088940, +3.50, +27.466,  +3.41321, +1275.000, +114.000, +390.000
1681089540, +3.50, +27.523,  +5.28971, +1249.000, +100.000, +432.000
1681090140, +3.50, +27.573,  +5.33445, +1176.000, +72.000, +472.000
1681090740, +3.50, +27.589,  +4.52911, +1238.000, +96.000, +441.000
1681091340, +3.50, +27.696,  +4.39489, +1176.000, +71.000, +468.000
1681091940, +3.50, +28.042,  +4.41068, +1161.000, +67.000, +468.000
1681092540, +3.50, +28.050,  +1.19722, +1318.000, +111.000, +326.000
1681093140, +3.50, +27.943,  +0.46294, +1308.000, +115.000, +344.000
1681093740, +3.50, +28.115,  +1.20511, +1310.000, +118.000, +348.000
1681094340, +3.50, +28.222,  +0.75770, +1311.000, +115.000, +348.000
1681094940, +3.50, +28.115,  +0.59453, +1288.000, +120.000, +368.000
1681095540, +3.50, +27.968,  +2.77631, +1144.000, +64.000, +463.000
1681096140, +3.50, +27.844,  +3.26846, +1217.000, +88.000, +456.000
1681096740, +3.50, +27.787,  +0.58400, +1207.000, +81.000, +464.000
1681097340, +3.50, +27.795,  +0.62085, +1288.000, +120.000, +360.000
1681097940, +3.50, +27.828,  +0.59716, +1215.000, +83.000, +460.000
1681098540, +3.50, +27.828,  +0.58137, +1255.000, +104.000, +416.000
1681099140, +3.49, +27.787,  +1.03141, +1174.000, +70.000, +467.000
1681099740, +3.50, +27.746,  +0.48926, +1203.000, +80.000, +464.000
1681100340, +3.50, +27.614,  +0.41030, +1168.000, +67.000, +470.000
1681100940, +3.50, +27.474,  +0.33661, +1211.000, +81.000, +462.000
1681101540, +3.50, +27.639,  +0.39451, +1167.000, +70.000, +472.000
1681102140, +3.49, +28.361,  +0.34187, +1136.000, +60.000, +455.000
1681102740, +3.50, +28.770,  +0.23134, +1275.000, +114.000, +388.000
1681103340, +3.50, +28.230,  +0.07343, +1284.000, +120.000, +374.000
1681103940, +3.50, +28.017,  +0.06027, +1244.000, +100.000, +438.000
1681104540, +3.50, +28.009,  +0.04185, +1235.000, +96.000, +448.000
1681105140, +3.50, +27.885,  +0.01290, +1317.000, +115.000, +328.000
1681105740, +3.49, +28.058,  +0.07606, +1311.000, +112.000, +354.000
1681106340, +3.49, +28.501,  +0.02606, +1283.000, +120.000, +380.000
1681106940, +3.50, +28.607,  +0.01290, +1246.000, +96.000, +432.000
1681107540, +3.50, +28.591,  +0.03658, +1228.000, +92.000, +456.000
1681108140, +3.50, +28.517,  -0.02395, +1248.000, +99.000, +432.000
1681108740, +3.49, +28.411,  +0.04974, +1257.000, +104.000, +416.000
1681109340, +3.50, +28.345,  +0.03921, +1276.000, +116.000, +390.000
1681109940, +3.50, +28.329,  +0.08132, +1273.000, +112.000, +392.000
1681110540, +3.50, +28.452,  +0.04448, +1260.000, +104.000, +416.000
1681111140, +3.50, +28.574,  +0.04974, +1255.000, +104.000, +420.000
1681111740, +3.50, +28.795,  +0.03132, +1244.000, +96.000, +436.000
1681112340, +3.50, +28.926,  +0.06553, +1204.000, +80.000, +460.000
1681112940, +3.50, +28.991,  +0.04974, +1302.000, +124.000, +344.000
1681113540, +3.50, +29.080,  +0.03132, +1153.000, +64.000, +464.000
1681114140, +3.50, +29.154,  +0.04974, +1317.000, +121.000, +333.000
1681114740, +3.50, +29.211,  +0.08132, +1308.000, +116.000, +340.000
1681115340, +3.50, +29.251,  +0.01026, +1311.000, +115.000, +319.000
1681115940, +3.50, +29.260,  +0.01290, +1254.000, +102.000, +419.000
1681116540, +3.50, +29.243,  +0.02606, +1276.000, +116.000, +380.000
1681117140, +3.50, +29.243,  +0.01290, +1319.000, +118.000, +327.000
1681117740, +3.50, +29.268,  -0.00553, +1296.000, +120.000, +352.000
1681118340, +3.50, +29.300,  +0.02342, +1315.000, +120.000, +320.000
1681118940, +3.50, +29.317,  +0.03395, +1251.000, +102.000, +424.000
1681119540, +3.50, +29.333,  +0.06553, +1299.000, +124.000, +344.000
1681120140, +3.50, +29.349,  +0.04974, +1316.000, +120.000, +328.000
1681120740, +3.50, +29.382,  +0.05501, +1311.000, +113.000, +319.000
1681121340, +3.50, +29.365,  +0.05237, +1292.000, +120.000, +360.000
1681121940, +3.50, +29.064,  +0.04448, +1139.000, +56.000, +455.000
1681122540, +3.50, +28.492,  +0.03132, +1191.000, +78.000, +464.000
1681123140, +3.50, +28.271,  -0.02132, +1184.000, +76.000, +466.000
1681123740, +3.50, +28.197,  +0.04448, +1296.000, +120.000, +360.000
1681124340, +3.50, +28.173,  +0.01553, +1318.000, +125.000, +326.000
1681124940, +3.50, +28.156,  -0.03711, +1208.000, +82.000, +462.000
1681125540, +3.50, +28.099,  +0.04185, +1316.000, +120.000, +319.000
1681126140, +3.50, +28.009,  +0.06027, +1295.000, +120.000, +354.000
1681126740, +3.50, +27.976,  +0.02342, +1308.000, +120.000, +339.000
1681127340, +3.50, +27.943,  +0.03658, +1200.000, +80.000, +467.000
1681127940, +3.50, +27.968,  +0.05501, +1305.000, +124.000, +336.000
1681128540, +3.50, +28.214,  -0.01342, +1295.000, +120.000, +354.000
1681129140, +3.50, +28.623,  +0.03132, +1159.000, +64.000, +464.000
1681129740, +3.50, +28.288,  +0.13922, +1159.000, +64.000, +464.000
1681130340, +3.50, +27.894,  +0.01026, +1180.000, +72.000, +468.000
1681130940, +3.50, +27.737,  -0.05027, +1176.000, +70.000, +470.000
1681131540, +3.50, +27.663,  +0.02606, +1216.000, +84.000, +460.000
1681132140, +3.50, +27.597,  +0.09975, +1192.000, +78.000, +468.000
1681132740, +3.50, +27.737,  +0.02079, +1187.000, +76.000, +470.000
1681133340, +3.50, +27.795,  -0.05027, +1203.000, +80.000, +464.000
1681133940, +3.50, +27.688,  -0.01342, +1212.000, +80.000, +462.000
1681134540, +3.50, +27.622,  +0.04448, +1171.000, +68.000, +470.000
1681135140, +3.50, +27.416,  +0.05764, +1201.000, +80.000, +466.000
1681135740, +3.50, +27.466,  +0.04448, +1188.000, +76.000, +470.000
1681136340, +3.50, +27.614,  +0.06553, +1172.000, +68.000, +472.000
1681136940, +3.50, +27.655,  +0.04974, +1219.000, +88.000, +460.000
1681137540, +3.50, +27.672,  +0.07606, +1200.000, +80.000, +468.000
1681138140, +3.50, +27.762,  +0.03921, +1176.000, +72.000, +470.000
1681138740, +3.50, +27.803,  -0.01342, +1214.000, +88.000, +460.000
1681139340, +3.50, +27.918,  +0.05237, +1176.000, +72.000, +468.000
1681139940, +3.50, +27.943,  +0.06290, +1137.000, +60.000, +455.000
1681140540, +3.50, +27.959,  +0.07869, +1308.000, +115.000, +344.000
1681141140, +3.50, +27.992,  -0.00026, +1308.000, +111.000, +316.000
1681141740, +3.49, +28.140,  +0.10764, +1302.000, +120.000, +352.000
1681142340, +3.50, +28.533,  +0.00763, +1315.000, +124.000, +332.000
1681142940, +3.50, +28.705,  +0.05764, +1211.000, +83.000, +464.000
1681143540, +3.50, +28.640,  +0.07080, +1232.000, +92.000, +448.000
1681144140, +3.50, +28.566,  +0.03921, +1228.000, +92.000, +451.000
1681144740, +3.50, +28.705,  +0.01553, +1236.000, +96.000, +444.000
1681145340, +3.50, +28.852,  +0.02606, +1231.000, +92.000, +448.000
1681145940, +3.50, +29.113,  +0.05237, +1167.000, +68.000, +470.000
1681146540, +3.50, +29.447,  +0.03395, +1139.000, +60.000, +452.000
1681147140, +3.50, +29.357,  +0.02869, +1275.000, +99.000, +315.000
1681147740, +3.50, +28.746,  +0.10501, +1208.000, +80.000, +460.000
1681148340, +3.50, +28.329,  +0.17344, +1190.000, +76.000, +470.000
1681148940, +3.50, +28.156,  +0.26555, +1296.000, +120.000, +352.000
1681149540, +3.50, +28.074,  +0.45241, +1304.000, +120.000, +348.000
1681150140, +3.50, +28.058,  +0.51557, +1308.000, +116.000, +348.000
1681150740, +3.50, +28.050,  +0.71296, +1315.000, +115.000, +341.000
1681151340, +3.50, +28.058,  +0.90772, +1311.000, +120.000, +335.000
1681151940, +3.50, +27.943,  +1.12616, +1294.000, +132.000, +319.000
1681152540, +3.50, +27.894,  +1.20511, +1150.000, +64.000, +464.000
1681153140, +3.50, +27.853,  +1.35250, +1155.000, +64.000, +467.000
1681153740, +3.50, +27.647,  +1.91834, +1183.000, +76.000, +470.000
1681154340, +3.50, +27.251,  +1.61305, +1201.000, +80.000, +467.000
1681154940, +3.50, +27.103,  +2.29732, +1288.000, +120.000, +366.000
1681155540, +3.50, +27.037,  +2.77105, +1286.000, +120.000, +376.000
1681156140, +3.50, +27.053,  +5.42919, +1187.000, +72.000, +470.000
1681156740, +3.50, +27.103,  +4.89493, +1304.000, +120.000, +348.000
1681157340, +3.49, +27.391,  +2.87632, +1287.000, +120.000, +364.000
1681157940, +3.50, +27.565,  +5.94240, +1281.000, +120.000, +384.000
1681158540, +3.50, +27.696,  +5.98714, +1231.000, +88.000, +449.000
1681159140, +3.49, +28.648,  +6.42139, +1304.000, +120.000, +344.000
1681159740, +3.49, +29.032,  +6.99776, +1264.000, +108.000, +408.000
1681160340, +3.49, +28.591,  +7.98996, +1244.000, +96.000, +436.000
1681160940, +3.49, +29.178,  +9.58485, +1152.000, +64.000, +465.000
1681161540, +3.49, +29.487, +10.64284, +1299.000, +120.000, +352.000
1681162140, +3.50, +29.593, +12.36142, +1305.000, +115.000, +344.000
