7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1685512740, +3.48, +28.181,  -0.06080, +1308.000, +118.000, +358.000
1685513340, +3.48, +28.206,  -0.00553, +1297.000, +108.000, +335.000
1685513940, +3.48, +28.206,  -0.02395, +1156.000, +64.000, +480.000
1685514540, +3.48, +28.197,  +0.04448, +1139.000, +63.000, +467.000
1685515140, +3.48, +28.206,  +0.00237, +1139.000, +64.000, +472.000
1685515740, +3.48, +28.238,  -0.04500, +1303.000, +120.000, +360.000
1685516340, +3.48, +28.304,  +0.07606, +1144.000, +64.000, +476.000
1685516940, +3.48, +28.353,  -0.00553, +1147.000, +64.000, +472.000
1685517540, +3.48, +28.197,  -0.01869, +1175.000, +72.000, +483.000
1685518140, +3.48, +28.074,  +0.03921, +1177.000, +72.000, +484.000
1685518740, +3.48, +28.009,  +0.03132, +1206.000, +80.000, +480.000
1685519340, +3.48, +27.976,  +0.03132, +1249.000, +102.000, +448.000
1685519940, +3.48, +27.976,  +0.02342, +1256.000, +104.000, +433.000
1685520540, +3.48, +27.976,  +0.00763, +1287.000, +120.000, +387.000
1685521140, +3.48, +27.976,  -0.06343, +1302.000, +120.000, +364.000
1685521740, +3.48, +27.968,  +0.04974, +1259.000, +108.000, +432.000
1685522340, +3.48, +27.976,  -0.01869, +1220.000, +88.000, +472.000
1685522940, +3.48, +27.968,  -0.02132, +1260.000, +104.000, +428.000
1685523540, +3.48, +27.992,  -0.05816, +1265.000, +112.000, +420.000
1685524140, +3.48, +28.156,  +0.02342, +1262.000, +108.000, +428.000
1685524740, +3.48, +28.304,  -0.01342, +1232.000, +92.000, +460.000
1685525340, +3.48, +28.312,  -0.02658, +1240.000, +97.000, +448.000
1685525940, +3.48, +28.156,  -0.03185, +1183.000, +72.000, +480.000
1685526540, +3.48, +28.099,  -0.01605, +1315.000, +120.000, +316.000
1685527140, +3.48, +28.083,  +0.02342, +1289.000, +124.000, +384.000
1685527740, +3.48, +28.091,  -0.03185, +1286.000, +103.000, +331.000
1685528340, +3.48, +28.115,  -0.03448, +1312.000, +124.000, +352.000
1685528940, +3.48, +28.140,  +0.05237, +1302.000, +115.000, +324.000
1685529540, +3.48, +28.132,  +0.00237, +1291.000, +111.000, +327.000
1685530140, +3.48, +28.197,  +0.00500, +1137.000, +60.000, +467.000
1685530740, +3.48, +28.165,  +0.05237, +1137.000, +60.000, +463.000
1685531340, +3.48, +28.165,  +0.03395, +1286.000, +110.000, +323.000
1685531940, +3.48, +28.189,  -0.03448, +1201.000, +80.000, +478.000
1685532540, +3.48, +28.181,  -0.05027, +1268.000, +112.000, +412.000
1685533140, +3.48, +28.156,  +0.06027, +1248.000, +96.000, +440.000
1685533740, +3.48, +28.181,  -0.06343, +1294.000, +128.000, +368.000
1685534340, +3.48, +28.230,  +0.06027, +1196.000, +78.000, +476.000
1685534940, +3.48, +28.288,  -0.05816, +1273.000, +116.000, +403.000
1685535540, +3.48, +28.329,  +0.04711, +1312.000, +120.000, +356.000
1685536140, +3.48, +28.263,  -0.03974, +1212.000, +84.000, +470.000
1685536740, +3.48, +28.197,  -0.07395, +1188.000, +78.000, +480.000
1685537340, +3.48, +28.107,  -0.06606, +1177.000, +70.000, +480.000
