7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1689253740, +3.47, +27.004,  -0.04237, +1304.000, +108.000, +358.000
1689254340, +3.47, +27.004,  -0.05027, +1156.000, +67.000, +487.000
1689254940, +3.47, +27.045,  +0.01816, +1167.000, +67.000, +488.000
1689255540, +3.47, +27.086,  -0.09238, +1139.000, +60.000, +478.000
1689256140, +3.47, +27.119,  +0.02342, +1148.000, +64.000, +486.000
1689256740, +3.47, +27.144,  -0.02395, +1311.000, +113.000, +366.000
1689257340, +3.47, +27.194,  +0.04711, +1143.000, +64.000, +484.000
1689257940, +3.47, +27.639,  -0.03711, +1183.000, +76.000, +496.000
1689258540, +3.47, +28.074,  -0.02658, +1260.000, +104.000, +435.000
1689259140, +3.47, +28.312,  -0.05553, +1160.000, +67.000, +487.000
1689259740, +3.47, +28.361,  -0.08185, +1228.000, +88.000, +472.000
1689260340, +3.47, +28.296,  -0.03448, +1156.000, +67.000, +487.000
1689260940, +3.47, +28.230,  -0.02395, +1164.000, +68.000, +488.000
1689261540, +3.47, +28.140,  +0.01026, +1137.000, +63.000, +476.000
1689262140, +3.47, +28.181,  -0.00026, +1294.000, +103.000, +351.000
1689262740, +3.47, +28.247,  +0.00500, +1144.000, +60.000, +480.000
1689263340, +3.47, +28.279,  -0.05553, +1310.000, +110.000, +361.000
1689263940, +3.47, +28.296,  -0.00026, +1299.000, +107.000, +355.000
1689264540, +3.47, +28.353,  -0.10817, +1136.000, +62.000, +473.000
1689265140, +3.47, +28.443,  -0.08975, +1297.000, +116.000, +384.000
1689265740, +3.47, +28.402,  -0.15554, +1276.000, +116.000, +401.000
1689266340, +3.47, +28.394,  +0.04711, +1295.000, +116.000, +384.000
1689266940, +3.47, +28.279,  -0.08448, +1159.000, +64.000, +488.000
1689267540, +3.47, +28.124,  -0.01079, +1295.000, +115.000, +384.000
1689268140, +3.47, +28.214,  +0.07080, +1308.000, +107.000, +353.000
1689268740, +3.47, +28.288,  -0.03448, +1179.000, +72.000, +492.000
1689269340, +3.48, +27.927,  +0.01290, +1192.000, +76.000, +489.000
1689269940, +3.48, +27.779,  -0.03974, +1148.000, +64.000, +484.000
1689270540, +3.48, +27.877,  -0.02658, +1180.000, +72.000, +488.000
1689271140, +3.47, +28.214,  +0.04448, +1171.000, +70.000, +492.000
1689271740, +3.48, +28.000,  +0.04974, +1176.000, +71.000, +492.000
1689272340, +3.48, +28.099,  +0.10238, +1183.000, +76.000, +492.000
1689272940, +3.48, +28.091,  +0.05237, +1169.000, +70.000, +492.000
1689273540, +3.47, +28.263,  +0.03921, +1294.000, +120.000, +384.000
1689274140, +3.48, +27.935,  +0.12606, +1184.000, +72.000, +492.000
1689274740, +3.48, +27.836,  +0.22871, +1196.000, +78.000, +488.000
1689275340, +3.48, +28.156,  +0.28134, +1184.000, +72.000, +494.000
1689275940, +3.48, +28.197,  +0.23660, +1216.000, +84.000, +480.000
1689276540, +3.48, +27.918,  +0.33135, +1212.000, +86.000, +480.000
1689277140, +3.48, +28.083,  +0.88403, +1160.000, +68.000, +488.000
1689277740, +3.48, +27.820,  +1.50251, +1159.000, +67.000, +487.000
1689278340, +3.48, +27.515,  +1.77096, +1249.000, +97.000, +448.000
1689278940, +3.48, +27.803,  +2.10520, +1168.000, +70.000, +492.000
1689279540, +3.48, +27.811,  +2.20521, +1255.000, +104.000, +440.000
1689280140, +3.48, +27.746,  +2.85527, +1238.000, +96.000, +464.000
1689280740, +3.48, +27.779,  +3.67903, +1171.000, +72.000, +492.000
1689281340, +3.48, +27.746,  +4.17644, +1203.000, +83.000, +488.000
1689281940, +3.48, +28.033,  +4.28698, +1211.000, +81.000, +486.000
1689282540, +3.48, +27.828,  +3.11845, +1200.000, +80.000, +488.000
1689283140, +3.48, +27.680,  +3.21056, +1260.000, +108.000, +440.000
1689283740, +3.48, +27.672,  +3.92116, +1286.000, +116.000, +398.000
1689284340, +3.48, +27.729,  +8.01891, +1263.000, +112.000, +432.000
1689284940, +3.48, +27.885,  +5.50025, +1180.000, +72.000, +492.000
1689285540, +3.47, +27.992,  +6.03188, +1308.000, +103.000, +351.000
1689286140, +3.48, +28.107,  +6.50561, +1153.000, +64.000, +488.000
1689286740, +3.48, +28.165,  +7.60045, +1299.000, +108.000, +355.000
1689287340, +3.48, +28.156,  +7.21357, +1143.000, +60.000, +480.000
1689287940, +3.48, +28.017,  +6.71879, +1225.000, +92.000, +473.000
1689288540, +3.48, +27.959,  +5.35024, +1276.000, +115.000, +408.000
1689289140, +3.48, +27.803,  +6.97671, +1295.000, +118.000, +384.000
1689289740, +3.48, +27.894,  +8.50843, +1295.000, +116.000, +384.000
1689290340, +3.48, +28.058,  +8.33999, +1209.000, +83.000, +483.000
1689290940, +3.48, +28.115,  +8.62949, +1276.000, +115.000, +406.000
1689291540, +3.48, +28.025,  +8.42421, +1279.000, +116.000, +400.000
1689292140, +3.48, +27.927,  +7.86890, +1240.000, +96.000, +462.000
1689292740, +3.47, +28.091,  +4.66070, +1212.000, +83.000, +483.000
1689293340, +3.47, +28.222,  +4.74755, +1294.000, +120.000, +384.000
1689293940, +3.48, +28.304,  +6.57404, +1264.000, +112.000, +432.000
1689294540, +3.47, +28.329,  +5.29234, +1287.000, +116.000, +392.000
1689295140, +3.48, +28.320,  +3.42374, +1283.000, +116.000, +398.000
1689295740, +3.48, +28.230,  +3.28162, +1137.000, +62.000, +473.000
1689296340, +3.48, +28.074,  +3.80272, +1137.000, +60.000, +480.000
1689296940, +3.48, +28.230,  +3.40006, +1304.000, +112.000, +378.000
1689297540, +3.48, +28.394,  +4.83177, +1290.000, +105.000, +359.000
1689298140, +3.48, +28.443,  +3.02107, +1299.000, +116.000, +376.000
1689298740, +3.48, +28.468,  +1.82096, +1295.000, +110.000, +355.000
1689299340, +3.48, +28.501,  +2.32627, +1283.000, +116.000, +402.000
