7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675681740, +3.51, +26.929,  -0.02132, +1287.000, +120.000, +352.000
1675682340, +3.51, +26.929,  +0.08396, +1289.000, +116.000, +344.000
1675682940, +3.51, +26.962,  +0.02869, +1292.000, +112.000, +344.000
1675683540, +3.51, +27.061,  -0.03974, +1276.000, +120.000, +366.000
1675684140, +3.51, +27.490,  +0.01026, +1244.000, +102.000, +419.000
1675684740, +3.51, +27.655,  +0.03658, +1148.000, +67.000, +454.000
1675685340, +3.51, +27.614,  -0.02132, +1168.000, +72.000, +456.000
1675685940, +3.51, +27.474,  +0.00763, +1222.000, +88.000, +444.000
1675686540, +3.51, +27.342,  +0.07080, +1206.000, +83.000, +455.000
1675687140, +3.51, +27.210,  -0.00026, +1265.000, +112.000, +384.000
1675687740, +3.51, +27.169,  +0.13922, +1264.000, +112.000, +391.000
1675688340, +3.51, +27.210,  +0.01026, +1235.000, +96.000, +432.000
1675688940, +3.51, +27.326,  +0.07606, +1248.000, +102.000, +416.000
1675689540, +3.51, +27.861,  -0.00553, +1311.000, +110.000, +332.000
1675690140, +3.51, +27.820,  +0.07343, +1139.000, +64.000, +444.000
1675690740, +3.51, +27.935,  +0.02342, +1304.000, +105.000, +344.000
1675691340, +3.51, +28.288,  -0.02921, +1230.000, +92.000, +436.000
1675691940, +3.51, +28.509,  +0.12343, +1255.000, +108.000, +400.000
1675692540, +3.51, +28.599,  +0.02869, +1244.000, +102.000, +419.000
1675693140, +3.51, +28.648,  +0.09448, +1241.000, +100.000, +422.000
1675693740, +3.51, +28.337,  +0.02606, +1272.000, +116.000, +372.000
1675694340, +3.51, +28.337,  +0.03658, +1284.000, +116.000, +354.000
1675694940, +3.51, +28.140,  +0.04974, +1302.000, +108.000, +339.000
1675695540, +3.51, +27.984,  +0.04185, +1304.000, +109.000, +336.000
1675696140, +3.51, +27.894,  +0.07080, +1142.000, +64.000, +441.000
1675696740, +3.51, +27.984,  +0.00763, +1308.000, +111.000, +327.000
1675697340, +3.51, +28.247,  +0.13659, +1230.000, +96.000, +436.000
1675697940, +3.51, +28.427,  +0.06027, +1265.000, +112.000, +384.000
1675698540, +3.52, +28.542,  +0.00237, +1244.000, +102.000, +419.000
1675699140, +3.52, +28.591,  +0.01553, +1240.000, +99.000, +422.000
1675699740, +3.52, +28.640,  +0.02342, +1240.000, +99.000, +428.000
1675700340, +3.52, +28.648,  +0.07869, +1238.000, +96.000, +424.000
1675700940, +3.52, +28.664,  +0.01290, +1244.000, +100.000, +419.000
1675701540, +3.52, +28.591,  +0.06816, +1224.000, +92.000, +440.000
1675702140, +3.52, +28.197,  +0.08922, +1288.000, +116.000, +348.000
1675702740, +3.52, +27.927,  +0.09975, +1294.000, +114.000, +344.000
1675703340, +3.52, +27.729,  +0.02079, +1145.000, +65.000, +451.000
1675703940, +3.52, +27.573,  +0.22344, +1256.000, +108.000, +403.000
1675704540, +3.52, +27.490,  +0.42346, +1196.000, +80.000, +456.000
1675705140, +3.52, +27.499,  +0.66822, +1305.000, +117.000, +335.000
1675705740, +3.52, +27.565,  +0.83403, +1168.000, +70.000, +456.000
1675706340, +3.52, +27.630,  +1.08405, +1171.000, +72.000, +460.000
1675706940, +3.52, +27.630,  +1.59199, +1164.000, +70.000, +456.000
1675707540, +3.51, +27.614,  +2.04993, +1155.000, +67.000, +452.000
1675708140, +3.52, +27.573,  +2.62104, +1190.000, +78.000, +460.000
1675708740, +3.52, +27.540,  +3.56586, +1168.000, +70.000, +456.000
1675709340, +3.51, +27.490,  +4.55280, +1208.000, +83.000, +451.000
1675709940, +3.51, +27.457,  +5.25812, +1268.000, +112.000, +384.000
1675710540, +3.51, +27.449,  +6.16874, +1206.000, +81.000, +449.000
1675711140, +3.51, +27.457,  +4.39752, +1262.000, +108.000, +396.000
1675711740, +3.51, +27.457,  +3.92116, +1275.000, +116.000, +374.000
1675712340, +3.51, +27.457,  +2.20784, +1263.000, +108.000, +396.000
1675712940, +3.51, +27.424,  +3.92642, +1246.000, +102.000, +416.000
1675713540, +3.51, +27.350,  +1.24459, +1228.000, +92.000, +441.000
1675714140, +3.51, +27.317,  +2.60524, +1223.000, +92.000, +448.000
1675714740, +3.51, +27.309,  +4.31856, +1219.000, +88.000, +444.000
1675715340, +3.51, +27.350, +15.87491, +1187.000, +76.000, +458.000
1675715940, +3.51, +27.441, +11.25606, +1198.000, +81.000, +455.000
1675716540, +3.51, +27.532,  +6.88196, +1180.000, +76.000, +460.000
1675717140, +3.51, +27.556,  +6.58983, +1304.000, +108.000, +340.000
1675717740, +3.51, +27.622, +14.10369, +1144.000, +64.000, +451.000
1675718340, +3.51, +27.663, +17.81457, +1145.000, +64.000, +449.000
1675718940, +3.51, +27.680, +16.96449, +1303.000, +107.000, +327.000
1675719540, +3.51, +27.680, +15.67226, +1144.000, +64.000, +448.000
1675720140, +3.51, +27.680, +17.71192, +1311.000, +103.000, +327.000
1675720740, +3.51, +27.688, +16.74868, +1143.000, +64.000, +448.000
1675721340, +3.51, +27.713, +16.98291, +1283.000, +120.000, +356.000
1675721940, +3.51, +27.737, +18.29093, +1264.000, +112.000, +384.000
1675722540, +3.51, +27.754, +19.77528, +1153.000, +67.000, +454.000
1675723140, +3.51, +27.737,  +9.48484, +1143.000, +64.000, +448.000
1675723740, +3.51, +27.754, +15.17221, +1140.000, +64.000, +444.000
1675724340, +3.51, +27.770, +14.78007, +1139.000, +64.000, +448.000
1675724940, +3.51, +27.696, +19.72790, +1139.000, +64.000, +444.000
1675725540, +3.51, +27.614, +13.15097, +1155.000, +68.000, +455.000
1675726140, +3.51, +27.614, +20.52798, +1169.000, +70.000, +456.000
1675726740, +3.51, +27.672, +18.21197, +1145.000, +64.000, +454.000
1675727340, +3.51, +27.713, +19.90423, +1144.000, +64.000, +448.000
1675727940, +3.51, +27.820, +20.06741, +1302.000, +105.000, +327.000
1675728540, +3.51, +27.885, +22.52290, +1308.000, +112.000, +332.000
1675729140, +3.51, +27.951, +19.98582, +1248.000, +104.000, +416.000
1675729740, +3.51, +27.927, +22.53869, +1292.000, +115.000, +344.000
1675730340, +3.51, +27.737, +11.15868, +1148.000, +64.000, +452.000
1675730940, +3.51, +27.663, +22.86504, +1148.000, +64.000, +451.000
1675731540, +3.51, +27.630, +23.08085, +1144.000, +64.000, +451.000
1675732140, +3.52, +27.597, +20.90170, +1167.000, +72.000, +457.000
1675732740, +3.51, +27.614, +17.63297, +1168.000, +70.000, +456.000
1675733340, +3.51, +27.721, +16.38812, +1147.000, +64.000, +452.000
1675733940, +3.51, +27.861, +14.22739, +1288.000, +120.000, +348.000
1675734540, +3.51, +27.959, +14.17212, +1304.000, +112.000, +335.000
1675735140, +3.51, +28.000, +14.35635, +1297.000, +112.000, +342.000
1675735740, +3.51, +27.844, +10.32176, +1151.000, +64.000, +454.000
1675736340, +3.51, +27.828,  +8.84004, +1294.000, +118.000, +344.000
1675736940, +3.51, +28.025,  +7.77941, +1286.000, +116.000, +352.000
1675737540, +3.51, +28.140,  +2.13678, +1299.000, +108.000, +344.000
1675738140, +3.51, +28.107,  +6.10557, +1286.000, +120.000, +354.000
1675738740, +3.51, +28.091,  +5.38708, +1300.000, +104.000, +340.000
1675739340, +3.51, +28.099,  +4.42384, +1286.000, +120.000, +352.000
1675739940, +3.51, +28.083,  +3.58428, +1283.000, +116.000, +353.000
1675740540, +3.51, +28.115,  +2.44470, +1288.000, +120.000, +348.000
1675741140, +3.51, +28.140,  +4.41331, +1239.000, +96.000, +428.000
1675741740, +3.51, +28.156,  +3.02370, +1283.000, +120.000, +352.000
1675742340, +3.51, +28.148,  +2.76842, +1240.000, +100.000, +424.000
1675742940, +3.52, +28.132,  +2.42628, +1281.000, +116.000, +358.000
1675743540, +3.51, +28.140,  +2.32364, +1238.000, +96.000, +428.000
1675744140, +3.51, +28.148,  +1.79464, +1283.000, +118.000, +358.000
1675744740, +3.51, +28.165,  +1.42882, +1287.000, +120.000, +348.000
1675745340, +3.52, +28.222,  +1.14458, +1284.000, +116.000, +352.000
1675745940, +3.52, +28.279,  +0.74981, +1276.000, +116.000, +368.000
1675746540, +3.51, +28.271,  +0.57347, +1260.000, +112.000, +400.000
1675747140, +3.51, +28.214,  +0.49715, +1287.000, +116.000, +352.000
1675747740, +3.52, +28.181,  +0.37872, +1283.000, +120.000, +355.000
1675748340, +3.51, +28.181,  +0.24976, +1263.000, +112.000, +392.000
1675748940, +3.51, +28.181,  +0.22344, +1231.000, +96.000, +433.000
1675749540, +3.51, +28.173,  +0.09185, +1240.000, +97.000, +424.000
1675750140, +3.52, +28.165,  +0.03395, +1235.000, +96.000, +425.000
1675750740, +3.51, +28.165,  +0.04185, +1287.000, +120.000, +348.000
1675751340, +3.51, +28.173,  +0.07869, +1299.000, +112.000, +336.000
1675751940, +3.51, +28.173,  +0.06816, +1272.000, +115.000, +374.000
1675752540, +3.51, +28.173,  +0.07869, +1240.000, +96.000, +424.000
1675753140, +3.51, +28.165,  +0.03395, +1295.000, +112.000, +344.000
1675753740, +3.51, +28.173,  +0.09448, +1294.000, +115.000, +344.000
1675754340, +3.51, +28.189,  +0.06553, +1287.000, +115.000, +352.000
1675754940, +3.51, +28.189,  +0.01553, +1286.000, +120.000, +352.000
1675755540, +3.51, +28.222,  -0.02132, +1272.000, +113.000, +376.000
1675756140, +3.51, +28.288,  +0.03132, +1278.000, +114.000, +368.000
1675756740, +3.52, +28.337,  -0.00553, +1244.000, +100.000, +419.000
1675757340, +3.51, +28.370,  +0.07080, +1248.000, +102.000, +416.000
1675757940, +3.51, +28.247,  -0.01342, +1287.000, +120.000, +352.000
1675758540, +3.52, +27.721,  +0.09711, +1174.000, +72.000, +459.000
1675759140, +3.52, +27.457,  -0.01079, +1296.000, +112.000, +344.000
1675759740, +3.52, +27.457,  +0.02606, +1142.000, +65.000, +444.000
1675760340, +3.52, +27.523,  +0.03658, +1209.000, +88.000, +451.000
1675760940, +3.51, +27.457,  -0.00816, +1295.000, +115.000, +344.000
1675761540, +3.51, +27.293,  +0.11291, +1212.000, +88.000, +450.000
1675762140, +3.51, +27.400,  +0.11027, +1145.000, +67.000, +452.000
1675762740, +3.51, +27.869,  -0.00290, +1248.000, +104.000, +414.000
1675763340, +3.51, +28.091,  +0.03658, +1284.000, +116.000, +352.000
1675763940, +3.51, +27.836,  +0.08922, +1139.000, +64.000, +448.000
1675764540, +3.51, +27.746,  +0.09711, +1143.000, +64.000, +449.000
1675765140, +3.51, +27.696,  +0.00763, +1164.000, +70.000, +455.000
1675765740, +3.51, +27.622,  +0.00763, +1167.000, +71.000, +456.000
1675766340, +3.51, +27.523,  -0.03711, +1166.000, +71.000, +456.000
1675766940, +3.51, +27.400,  +0.10501, +1235.000, +96.000, +432.000
1675767540, +3.51, +27.301,  +0.02869, +1248.000, +103.000, +416.000
1675768140, +3.51, +27.301,  -0.02658, +1255.000, +108.000, +408.000
