7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681684740, +3.49, +28.738,  +9.56642, +1180.000, +71.000, +468.000
1681685340, +3.49, +28.754,  +7.34779, +1304.000, +120.000, +352.000
1681685940, +3.49, +28.787,  +8.56107, +1139.000, +60.000, +455.000
1681686540, +3.49, +28.779, +14.71691, +1292.000, +105.000, +317.000
1681687140, +3.49, +28.779,  +9.35851, +1144.000, +64.000, +460.000
1681687740, +3.49, +28.958, +13.25887, +1302.000, +120.000, +348.000
1681688340, +3.49, +28.958, +12.93779, +1272.000, +103.000, +311.000
1681688940, +3.49, +28.958, +12.34563, +1295.000, +108.000, +316.000
1681689540, +3.49, +28.795, +11.95612, +1318.000, +112.000, +312.000
1681690140, +3.49, +28.550, +12.09298, +1142.000, +62.000, +457.000
1681690740, +3.49, +28.435, +12.31668, +1286.000, +127.000, +315.000
1681691340, +3.50, +28.836, +11.50345, +1180.000, +76.000, +468.000
1681691940, +3.49, +28.991, +11.12446, +1195.000, +76.000, +462.000
1681692540, +3.49, +28.909, +10.62442, +1283.000, +116.000, +376.000
1681693140, +3.50, +28.860,  +9.72960, +1289.000, +108.000, +312.000
1681693740, +3.50, +28.836,  +8.17419, +1285.000, +100.000, +319.000
1681694340, +3.50, +28.550,  +7.40569, +1148.000, +64.000, +462.000
1681694940, +3.49, +28.361,  +5.76080, +1158.000, +64.000, +464.000
1681695540, +3.49, +28.492,  +4.10012, +1276.000, +120.000, +384.000
1681696140, +3.49, +28.370,  +2.92106, +1144.000, +64.000, +462.000
1681696740, +3.49, +28.345,  +3.54481, +1187.000, +76.000, +467.000
1681697340, +3.50, +28.574,  +3.56060, +1216.000, +83.000, +460.000
1681697940, +3.49, +28.844,  +4.44226, +1292.000, +120.000, +358.000
1681698540, +3.49, +29.105,  +3.05265, +1208.000, +81.000, +460.000
1681699140, +3.49, +29.154,  +2.01835, +1140.000, +56.000, +460.000
1681699740, +3.49, +28.999,  +1.28670, +1311.000, +114.000, +275.000
1681700340, +3.50, +28.950,  +2.01835, +1136.000, +60.000, +452.000
1681700940, +3.50, +28.975,  +2.39207, +1144.000, +60.000, +462.000
1681701540, +3.50, +28.909,  +1.76832, +1155.000, +64.000, +467.000
1681702140, +3.50, +28.901,  +1.01299, +1166.000, +67.000, +465.000
1681702740, +3.50, +28.942,  +1.10774, +1180.000, +71.000, +467.000
1681703340, +3.50, +28.958,  +0.73402, +1166.000, +68.000, +465.000
1681703940, +3.50, +29.080,  +0.72349, +1286.000, +103.000, +313.000
1681704540, +3.49, +28.991,  +0.40241, +1180.000, +72.000, +467.000
1681705140, +3.50, +28.819,  +0.36030, +1192.000, +76.000, +464.000
1681705740, +3.50, +28.632,  +0.37609, +1137.000, +62.000, +455.000
1681706340, +3.49, +28.468,  +0.31029, +1184.000, +76.000, +470.000
1681706940, +3.50, +28.304,  +0.12870, +1216.000, +83.000, +462.000
1681707540, +3.49, +28.148,  +0.18923, +1311.000, +120.000, +343.000
1681708140, +3.50, +27.918,  +0.08132, +1315.000, +120.000, +335.000
1681708740, +3.49, +27.910,  +0.02869, +1319.000, +123.000, +329.000
1681709340, +3.49, +27.927,  +0.06816, +1136.000, +60.000, +454.000
1681709940, +3.50, +27.787,  -0.04237, +1271.000, +99.000, +303.000
1681710540, +3.49, +27.861,  +0.08132, +1137.000, +56.000, +456.000
1681711140, +3.49, +27.787,  +0.03395, +1139.000, +62.000, +460.000
1681711740, +3.49, +27.647,  +0.02606, +1308.000, +120.000, +344.000
1681712340, +3.49, +27.573,  -0.08185, +1284.000, +109.000, +312.000
1681712940, +3.49, +27.614,  +0.07606, +1150.000, +64.000, +464.000
1681713540, +3.49, +27.729,  +0.01290, +1137.000, +60.000, +451.000
1681714140, +3.49, +27.779,  +0.07869, +1176.000, +72.000, +470.000
1681714740, +3.49, +27.630,  -0.03711, +1137.000, +64.000, +456.000
1681715340, +3.49, +27.573,  +0.03921, +1137.000, +60.000, +456.000
1681715940, +3.49, +27.746,  +0.03658, +1240.000, +97.000, +440.000
1681716540, +3.49, +28.042,  +0.04448, +1315.000, +127.000, +332.000
1681717140, +3.49, +28.214,  +0.01553, +1136.000, +62.000, +455.000
1681717740, +3.49, +28.271,  +0.07080, +1304.000, +120.000, +344.000
1681718340, +3.49, +28.271,  +0.00500, +1176.000, +72.000, +467.000
1681718940, +3.49, +28.181,  +0.01553, +1315.000, +129.000, +337.000
1681719540, +3.49, +28.115,  +0.05501, +1319.000, +124.000, +308.000
1681720140, +3.49, +28.058,  -0.04764, +1311.000, +120.000, +346.000
