7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1690210740, +3.42, +27.688,  -0.01869, +1219.000, +88.000, +476.000
1690211340, +3.42, +27.737,  -0.08185, +1240.000, +99.000, +456.000
1690211940, +3.42, +27.811,  -0.05816, +1243.000, +96.000, +455.000
1690212540, +3.42, +27.746,  +0.00763, +1231.000, +96.000, +467.000
1690213140, +3.42, +27.787,  +0.00763, +1180.000, +76.000, +486.000
1690213740, +3.41, +27.663,  +0.27871, +1193.000, +78.000, +487.000
1690214340, +3.40, +27.161,  -0.07922, +1160.000, +68.000, +487.000
1690214940, +3.40, +27.136,  +0.00237, +1065.000, +31.000, +319.000
1690215540, +3.40, +27.490,  +0.06290, +1264.000, +112.000, +422.000
1690216140, +3.40, +27.787,  -0.14238, +1270.000, +112.000, +416.000
1690216740, +3.38, +27.729,  -0.00553, +1059.000, +53.000, +329.000
1690217340, +3.40, +27.523,  -0.02395, +1056.000, +47.000, +352.000
1690217940, +3.41, +27.622,  -0.00553, +1240.000, +97.000, +460.000
1690218540, +3.42, +27.128,  +0.00763, +1151.000, +64.000, +483.000
1690219140, +3.39, +27.144,  -0.01869, +1052.000, +50.000, +360.000
1690219740, +3.40, +27.540,  -0.01605, +1308.000, +115.000, +368.000
1690220340, +3.38, +27.811,  -0.02658, +1056.000, +48.000, +360.000
1690220940, +3.37, +27.984,  +0.02342, +1171.000, +72.000, +488.000
1690221540, +3.37, +27.408,  +0.16554, +1238.000, +96.000, +460.000
1690222140, +3.38, +27.499,  +0.06290, +1180.000, +72.000, +488.000
1690222740, +3.38, +27.795,  +0.12080, +1255.000, +104.000, +442.000
1690223340, +3.40, +27.853,  +0.70770, +1136.000, +60.000, +472.000
1690223940, +3.39, +27.968,  +0.81297, +1292.000, +102.000, +348.000
1690224540, +3.40, +27.992,  +0.89719, +1060.000, +48.000, +335.000
1690225140, +3.32, +28.238,  +1.35776, +1090.000,  -2.000, +339.000
1690225740, +3.36, +28.222,  +1.85517, +1136.000, +57.000, +476.000
1690226340, +3.38, +28.099,  +1.98413, +1164.000, +70.000, +488.000
1690226940, +3.40, +28.058,  +2.22363, +1235.000, +96.000, +463.000
1690227540, +3.40, +28.042,  +2.41575, +1137.000, +64.000, +480.000
1690228140, +3.41, +28.058,  +2.33417, +1139.000, +60.000, +478.000
1690228740, +3.41, +28.042,  +2.76315, +1273.000, +115.000, +408.000
1690229340, +3.40, +28.083,  +2.67104, +1216.000, +84.000, +480.000
1690229940, +3.41, +28.083,  +3.31057, +1278.000, +99.000, +344.000
1690230540, +3.40, +28.083,  +2.48418, +1164.000, +68.000, +487.000
1690231140, +3.40, +28.107,  +3.57902, +1134.000, +60.000, +476.000
1690231740, +3.39, +28.091,  +1.86570, +1302.000, +115.000, +374.000
1690232340, +3.40, +28.083,  +1.72358, +1152.000, +64.000, +484.000
1690232940, +3.40, +28.083,  +4.16329, +1240.000, +96.000, +460.000
1690233540, +3.39, +27.433,  +3.85010, +1018.000, +83.000, +381.000
1690234140, +3.41, +26.995,  +2.09467, +1203.000, +80.000, +486.000
1690234740, +3.39, +26.847,  +2.38943, +1019.000, +39.000, +339.000
1690235340, +3.39, +26.822,  +5.11864, +1148.000, +64.000, +486.000
1690235940, +3.40, +26.764,  +5.43183, +1212.000, +84.000, +481.000
1690236540, +3.36, +26.822,  +5.98714, +1151.000, +64.000, +486.000
1690237140, +3.37, +26.681,  +2.04730, +1164.000, +67.000, +487.000
1690237740, +3.38, +26.673,  +2.50787, +1216.000, +88.000, +476.000
1690238340, +3.37, +27.260,  +4.76861, +1067.000, +46.000, +348.000
1690238940, +3.39, +27.704,  +4.53174, +1299.000, +120.000, +376.000
1690239540, +3.37, +27.902,  +2.74999, +1271.000, +103.000, +339.000
1690240140, +3.39, +27.844,  +4.67386, +1271.000, +108.000, +335.000
1690240740, +3.40, +27.589,  +3.66850, +1228.000, +92.000, +472.000
