7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682293740, +3.49, +28.017,  +7.45570, +1140.000, +60.000, +459.000
1682294340, +3.49, +27.721,  +7.25568, +1183.000, +72.000, +467.000
1682294940, +3.49, +27.729,  +6.55561, +1168.000, +68.000, +464.000
1682295540, +3.49, +27.885,  +6.16347, +1302.000, +112.000, +303.000
1682296140, +3.49, +27.992,  +5.90555, +1183.000, +72.000, +467.000
1682296740, +3.49, +27.943,  +5.73712, +1319.000, +125.000, +317.000
1682297340, +3.49, +27.885,  +5.51341, +1164.000, +67.000, +465.000
1682297940, +3.49, +27.877,  +5.74764, +1200.000, +78.000, +462.000
1682298540, +3.49, +27.762,  +5.07127, +1291.000, +113.000, +304.000
1682299140, +3.49, +27.647,  +1.70779, +1296.000, +128.000, +352.000
1682299740, +3.49, +27.614,  +1.50251, +1292.000, +120.000, +360.000
1682300340, +3.49, +27.581,  +4.26329, +1155.000, +64.000, +467.000
1682300940, +3.49, +27.375,  +1.14458, +1156.000, +64.000, +472.000
1682301540, +3.49, +27.136,  +1.32881, +1310.000, +120.000, +336.000
1682302140, +3.49, +27.111,  +1.78411, +1196.000, +80.000, +472.000
1682302740, +3.49, +27.136,  +1.18669, +1139.000, +60.000, +456.000
1682303340, +3.49, +27.350,  +1.02878, +1193.000, +76.000, +464.000
1682303940, +3.49, +27.466,  +1.17616, +1252.000, +102.000, +420.000
1682304540, +3.49, +27.540,  +1.02089, +1308.000, +128.000, +336.000
1682305140, +3.49, +27.581,  +0.74191, +1267.000, +112.000, +400.000
1682305740, +3.49, +27.729,  +0.71559, +1283.000, +116.000, +304.000
1682306340, +3.49, +27.589,  +0.79192, +1305.000, +121.000, +317.000
1682306940, +3.49, +27.565,  +0.55505, +1292.000, +128.000, +358.000
1682307540, +3.49, +27.672,  +0.64717, +1136.000, +57.000, +454.000
1682308140, +3.49, +27.820,  +0.43925, +1251.000, +102.000, +422.000
1682308740, +3.49, +27.877,  +0.56558, +1264.000, +108.000, +408.000
1682309340, +3.49, +27.820,  +0.61295, +1216.000, +83.000, +456.000
1682309940, +3.49, +27.885,  +0.76560, +1296.000, +120.000, +356.000
1682310540, +3.49, +27.844,  +0.41293, +1161.000, +67.000, +464.000
1682311140, +3.49, +27.951,  +0.30240, +1276.000, +107.000, +305.000
1682311740, +3.49, +28.091,  +0.23134, +1135.000, +59.000, +448.000
1682312340, +3.49, +28.156,  +0.09975, +1159.000, +64.000, +464.000
1682312940, +3.49, +28.222,  +0.06553, +1164.000, +70.000, +464.000
1682313540, +3.49, +28.214,  +0.00500, +1267.000, +112.000, +400.000
1682314140, +3.49, +28.214,  +0.01553, +1214.000, +84.000, +455.000
1682314740, +3.49, +28.206,  +0.06290, +1168.000, +70.000, +462.000
1682315340, +3.49, +28.370,  +0.09711, +1251.000, +102.000, +423.000
1682315940, +3.49, +28.542,  -0.00026, +1161.000, +67.000, +463.000
1682316540, +3.49, +28.533,  -0.02395, +1195.000, +80.000, +464.000
1682317140, +3.49, +28.411,  +0.01290, +1295.000, +128.000, +358.000
1682317740, +3.49, +28.427,  -0.00026, +1292.000, +107.000, +305.000
1682318340, +3.49, +28.312,  +0.06027, +1272.000, +112.000, +392.000
1682318940, +3.49, +28.386,  -0.02132, +1283.000, +121.000, +376.000
1682319540, +3.49, +28.517,  -0.05553, +1295.000, +128.000, +352.000
1682320140, +3.49, +28.509,  -0.02395, +1284.000, +120.000, +372.000
1682320740, +3.49, +28.427,  -0.02132, +1311.000, +120.000, +343.000
