7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682119740, +3.49, +27.951,  +3.35268, +1292.000, +128.000, +360.000
1682120340, +3.49, +27.844,  +3.96853, +1140.000, +60.000, +457.000
1682120940, +3.49, +28.074,  +2.08677, +1292.000, +128.000, +360.000
1682121540, +3.49, +28.173,  +1.74464, +1268.000, +107.000, +303.000
1682122140, +3.49, +27.935,  +0.96825, +1201.000, +80.000, +460.000
1682122740, +3.49, +27.754,  +2.65788, +1272.000, +113.000, +396.000
1682123340, +3.49, +27.589,  +2.53945, +1252.000, +104.000, +424.000
1682123940, +3.49, +27.523,  +2.11572, +1176.000, +72.000, +468.000
1682124540, +3.49, +27.474,  +1.23143, +1302.000, +128.000, +344.000
1682125140, +3.49, +27.449,  +0.85245, +1249.000, +102.000, +423.000
1682125740, +3.49, +27.408,  +0.65506, +1304.000, +128.000, +340.000
1682126340, +3.49, +27.086,  +0.59190, +1278.000, +120.000, +384.000
1682126940, +3.49, +27.260,  +0.68401, +1143.000, +60.000, +456.000
1682127540, +3.49, +27.391,  +0.87613, +1284.000, +124.000, +368.000
1682128140, +3.49, +27.441,  +0.71296, +1294.000, +128.000, +358.000
1682128740, +3.49, +27.466,  +0.51031, +1272.000, +105.000, +311.000
1682129340, +3.49, +27.152,  +0.48926, +1260.000, +108.000, +408.000
1682129940, +3.49, +27.037,  +0.48926, +1304.000, +128.000, +344.000
1682130540, +3.49, +27.012,  +0.68138, +1217.000, +88.000, +456.000
1682131140, +3.49, +27.012,  +0.55505, +1179.000, +70.000, +467.000
1682131740, +3.49, +27.194,  +0.29976, +1289.000, +128.000, +364.000
1682132340, +3.49, +27.532,  +0.25239, +1137.000, +60.000, +456.000
1682132940, +3.49, +27.713,  +0.12080, +1292.000, +113.000, +304.000
1682133540, +3.49, +27.820,  +0.11291, +1252.000, +99.000, +311.000
1682134140, +3.49, +27.869,  +0.08659, +1232.000, +92.000, +441.000
1682134740, +3.49, +27.820,  -0.01605, +1302.000, +128.000, +344.000
1682135340, +3.49, +27.877,  +0.02342, +1208.000, +83.000, +462.000
1682135940, +3.49, +28.107,  +0.04448, +1270.000, +112.000, +396.000
1682136540, +3.49, +28.304,  -0.01869, +1291.000, +120.000, +360.000
1682137140, +3.49, +28.394,  +0.03921, +1270.000, +112.000, +398.000
1682137740, +3.49, +28.435,  +0.04448, +1260.000, +108.000, +412.000
1682138340, +3.49, +28.484,  +0.05237, +1167.000, +64.000, +464.000
1682138940, +3.49, +28.574,  +0.08922, +1264.000, +112.000, +406.000
1682139540, +3.49, +28.656,  +0.02342, +1305.000, +116.000, +311.000
1682140140, +3.49, +28.746,  +0.02606, +1132.000, +60.000, +448.000
1682140740, +3.49, +28.803,  +0.06027, +1267.000, +112.000, +400.000
1682141340, +3.49, +28.852,  +0.03132, +1281.000, +120.000, +372.000
1682141940, +3.49, +28.885,  +0.03132, +1222.000, +88.000, +450.000
1682142540, +3.49, +28.885,  -0.04764, +1249.000, +102.000, +423.000
1682143140, +3.49, +28.844,  -0.00816, +1276.000, +107.000, +300.000
1682143740, +3.49, +28.844,  +0.02342, +1192.000, +76.000, +464.000
1682144340, +3.49, +28.877,  -0.03711, +1315.000, +123.000, +312.000
1682144940, +3.49, +28.844,  -0.01342, +1169.000, +70.000, +464.000
1682145540, +3.49, +28.770,  +0.03658, +1136.000, +60.000, +455.000
1682146140, +3.49, +28.697,  -0.02395, +1183.000, +72.000, +467.000
1682146740, +3.49, +28.697,  +0.03395, +1145.000, +64.000, +460.000
1682147340, +3.49, +28.746,  +0.03395, +1136.000, +60.000, +455.000
1682147940, +3.49, +28.770,  -0.04764, +1191.000, +73.000, +464.000
1682148540, +3.49, +28.811,  -0.02658, +1184.000, +72.000, +464.000
1682149140, +3.49, +28.893,  -0.00816, +1299.000, +128.000, +344.000
1682149740, +3.49, +29.032,  +0.01553, +1148.000, +64.000, +456.000
1682150340, +3.49, +29.097,  +0.01816, +1143.000, +60.000, +459.000
1682150940, +3.49, +29.105,  -0.01079, +1136.000, +56.000, +452.000
1682151540, +3.49, +28.885,  +0.05764, +1319.000, +124.000, +321.000
1682152140, +3.49, +28.705,  +0.11554, +1219.000, +88.000, +456.000
1682152740, +3.49, +28.721,  +0.11291, +1292.000, +107.000, +307.000
1682153340, +3.49, +28.754,  +0.01290, +1287.000, +124.000, +368.000
1682153940, +3.49, +28.762,  -0.00553, +1306.000, +128.000, +336.000
1682154540, +3.49, +28.762,  +0.06027, +1190.000, +76.000, +464.000
1682155140, +3.49, +28.762,  +0.05237, +1270.000, +112.000, +396.000
1682155740, +3.49, +28.746,  +0.05237, +1308.000, +124.000, +338.000
1682156340, +3.49, +28.681,  -0.00290, +1278.000, +103.000, +300.000
1682156940, +3.49, +28.558,  -0.00553, +1270.000, +99.000, +303.000
1682157540, +3.49, +28.484,  +0.08922, +1212.000, +84.000, +456.000
1682158140, +3.49, +28.452,  +0.04448, +1283.000, +116.000, +376.000
1682158740, +3.49, +28.419,  -0.00553, +1231.000, +89.000, +448.000
1682159340, +3.49, +28.402,  -0.05027, +1183.000, +72.000, +464.000
1682159940, +3.49, +28.255,  -0.00290, +1137.000, +60.000, +456.000
1682160540, +3.49, +28.017,  +0.03921, +1312.000, +123.000, +345.000
1682161140, +3.49, +27.943,  +0.06553, +1310.000, +120.000, +342.000
1682161740, +3.49, +27.910,  +0.04185, +1208.000, +82.000, +463.000
1682162340, +3.49, +27.894,  -0.04237, +1275.000, +115.000, +392.000
1682162940, +3.49, +27.877,  -0.02395, +1239.000, +96.000, +440.000
1682163540, +3.49, +27.811,  +0.03921, +1259.000, +104.000, +416.000
1682164140, +3.49, +27.482,  +0.05237, +1303.000, +128.000, +344.000
1682164740, +3.49, +27.169,  +0.08396, +1185.000, +76.000, +468.000
1682165340, +3.49, +26.995,  -0.00816, +1230.000, +89.000, +451.000
1682165940, +3.49, +26.962,  +0.04448, +1264.000, +108.000, +412.000
1682166540, +3.49, +26.979,  +0.02079, +1286.000, +120.000, +374.000
1682167140, +3.49, +26.987,  +0.01553, +1152.000, +64.000, +464.000
1682167740, +3.49, +26.987,  -0.02395, +1155.000, +64.000, +464.000
1682168340, +3.49, +26.995,  +0.06816, +1235.000, +96.000, +448.000
1682168940, +3.49, +26.971,  -0.01869, +1310.000, +124.000, +340.000
1682169540, +3.49, +26.971,  +0.09185, +1180.000, +72.000, +464.000
1682170140, +3.49, +26.995,  +0.00500, +1310.000, +120.000, +344.000
1682170740, +3.49, +27.020,  -0.07132, +1296.000, +124.000, +352.000
