7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1678465740, +3.50, +28.066,  +0.00763, +1203.000, +83.000, +462.000
1678466340, +3.50, +28.099,  +0.00763, +1167.000, +70.000, +464.000
1678466940, +3.50, +27.959,  +0.08396, +1216.000, +88.000, +455.000
1678467540, +3.50, +27.918,  +0.06553, +1223.000, +88.000, +448.000
1678468140, +3.50, +27.984,  +0.06027, +1233.000, +96.000, +440.000
1678468740, +3.50, +28.025,  +0.03658, +1206.000, +84.000, +460.000
1678469340, +3.50, +27.943,  +0.05237, +1311.000, +108.000, +335.000
1678469940, +3.50, +27.869,  +0.15501, +1230.000, +96.000, +448.000
1678470540, +3.50, +27.828,  +0.29976, +1231.000, +96.000, +440.000
1678471140, +3.50, +27.713,  +0.38662, +1240.000, +96.000, +432.000
1678471740, +3.50, +27.466,  +0.56558, +1284.000, +120.000, +360.000
1678472340, +3.50, +27.515,  +0.91298, +1263.000, +112.000, +399.000
1678472940, +3.50, +27.630,  +1.43408, +1183.000, +76.000, +467.000
1678473540, +3.50, +27.713,  +2.18678, +1238.000, +96.000, +435.000
1678474140, +3.50, +27.762,  +2.46839, +1238.000, +96.000, +436.000
1678474740, +3.50, +27.795,  +2.51839, +1233.000, +96.000, +440.000
1678475340, +3.50, +27.894,  +2.89211, +1227.000, +96.000, +448.000
1678475940, +3.50, +28.042,  +3.24741, +1183.000, +76.000, +464.000
1678476540, +3.50, +28.091,  +3.53954, +1168.000, +72.000, +464.000
1678477140, +3.50, +28.214,  +3.35795, +1167.000, +72.000, +460.000
1678477740, +3.50, +28.492,  +4.03696, +1304.000, +108.000, +353.000
1678478340, +3.50, +28.754,  +4.58438, +1272.000, +118.000, +384.000
1678478940, +3.50, +28.860,  +5.14759, +1259.000, +108.000, +408.000
1678479540, +3.50, +28.909,  +4.86861, +1228.000, +92.000, +448.000
1678480140, +3.50, +28.942,  +6.38191, +1270.000, +115.000, +387.000
1678480740, +3.50, +28.966,  +7.45044, +1275.000, +115.000, +380.000
1678481340, +3.50, +28.991,  +5.47920, +1151.000, +67.000, +460.000
1678481940, +3.50, +29.007,  +6.91881, +1206.000, +80.000, +457.000
1678482540, +3.50, +29.032,  +7.10040, +1230.000, +92.000, +444.000
1678483140, +3.50, +29.048,  +7.87153, +1251.000, +104.000, +414.000
1678483740, +3.50, +29.023,  +6.29506, +1276.000, +116.000, +376.000
1678484340, +3.50, +29.007,  +4.88441, +1270.000, +112.000, +390.000
1678484940, +3.50, +28.999,  +6.25032, +1265.000, +112.000, +396.000
1678485540, +3.50, +29.015,  +9.42957, +1271.000, +116.000, +387.000
1678486140, +3.50, +29.032,  +6.17926, +1275.000, +115.000, +371.000
1678486740, +3.50, +29.040, +13.70892, +1251.000, +104.000, +416.000
1678487340, +3.50, +29.040, +14.93272, +1256.000, +110.000, +408.000
