7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677682740, +3.50, +28.000,  -0.07395, +1230.000, +92.000, +444.000
1677683340, +3.50, +27.861,  -0.01342, +1264.000, +112.000, +392.000
1677683940, +3.50, +27.779,  +0.11027, +1232.000, +96.000, +440.000
1677684540, +3.51, +27.754,  -0.00816, +1262.000, +112.000, +400.000
1677685140, +3.50, +27.746,  +0.01290, +1273.000, +120.000, +376.000
1677685740, +3.50, +27.754,  +0.06290, +1248.000, +104.000, +419.000
1677686340, +3.50, +27.770,  +0.01026, +1283.000, +116.000, +364.000
1677686940, +3.51, +27.787,  -0.00290, +1246.000, +100.000, +424.000
1677687540, +3.50, +27.861,  +0.06027, +1244.000, +100.000, +424.000
1677688140, +3.50, +27.877,  +0.03395, +1236.000, +97.000, +432.000
1677688740, +3.50, +27.877,  +0.08396, +1248.000, +102.000, +422.000
1677689340, +3.51, +27.885,  +0.02869, +1248.000, +102.000, +422.000
1677689940, +3.50, +27.902,  +0.04448, +1238.000, +100.000, +432.000
1677690540, +3.50, +27.894,  +0.03658, +1240.000, +102.000, +428.000
1677691140, +3.50, +27.894,  +0.03658, +1238.000, +98.000, +436.000
1677691740, +3.50, +27.902,  +0.11817, +1259.000, +112.000, +398.000
1677692340, +3.50, +27.894,  +0.44188, +1255.000, +104.000, +412.000
1677692940, +3.50, +27.828,  +0.74718, +1246.000, +103.000, +424.000
1677693540, +3.50, +27.795,  +0.86298, +1238.000, +96.000, +435.000
1677694140, +3.50, +27.828,  +1.12616, +1243.000, +102.000, +428.000
1677694740, +3.50, +27.927,  +1.70253, +1244.000, +102.000, +424.000
1677695340, +3.50, +28.222,  +1.98940, +1223.000, +88.000, +448.000
1677695940, +3.50, +28.271,  +2.39733, +1208.000, +80.000, +456.000
1677696540, +3.50, +28.402,  +2.77894, +1167.000, +71.000, +462.000
1677697140, +3.50, +28.288,  +3.25794, +1304.000, +113.000, +327.000
1677697740, +3.50, +28.042,  +3.66324, +1239.000, +96.000, +432.000
1677698340, +3.51, +27.877,  +4.16329, +1248.000, +103.000, +422.000
1677698940, +3.51, +27.820,  +4.93704, +1241.000, +97.000, +432.000
1677699540, +3.51, +27.885,  +5.64763, +1248.000, +100.000, +424.000
1677700140, +3.51, +27.869,  +6.21085, +1195.000, +79.000, +463.000
1677700740, +3.51, +27.844,  +7.02671, +1257.000, +108.000, +404.000
