7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679683740, +3.50, +29.105,  +4.01064, +1255.000, +108.000, +419.000
1679684340, +3.50, +29.194,  +4.40278, +1272.000, +115.000, +387.000
1679684940, +3.50, +29.203,  +4.82124, +1248.000, +104.000, +425.000
1679685540, +3.50, +29.170,  +7.60045, +1270.000, +114.000, +392.000
1679686140, +3.50, +29.137,  +8.07155, +1273.000, +116.000, +384.000
1679686740, +3.50, +29.137,  +7.92416, +1255.000, +108.000, +416.000
1679687340, +3.50, +29.162,  +9.08217, +1256.000, +108.000, +418.000
1679687940, +3.50, +29.121,  +4.11854, +1232.000, +96.000, +444.000
1679688540, +3.50, +29.080,  +8.60581, +1279.000, +120.000, +376.000
1679689140, +3.50, +29.007, +10.48230, +1280.000, +120.000, +370.000
1679689740, +3.50, +28.893,  +5.55552, +1295.000, +120.000, +356.000
1679690340, +3.50, +28.803,  +8.83478, +1308.000, +115.000, +352.000
1679690940, +3.50, +28.517,  +6.82406, +1159.000, +67.000, +466.000
1679691540, +3.50, +28.230,  +4.24487, +1144.000, +64.000, +460.000
1679692140, +3.50, +28.058,  +7.51097, +1240.000, +96.000, +440.000
1679692740, +3.50, +27.910,  +6.60299, +1244.000, +103.000, +435.000
1679693340, +3.50, +27.951,  +7.59782, +1240.000, +100.000, +438.000
1679693940, +3.50, +28.009, +10.29281, +1248.000, +102.000, +432.000
1679694540, +3.50, +28.042, +13.83261, +1228.000, +92.000, +451.000
1679695140, +3.50, +28.132, +17.34610, +1190.000, +76.000, +467.000
1679695740, +3.50, +28.312,  +8.59528, +1175.000, +72.000, +470.000
1679696340, +3.50, +28.615, +20.61483, +1139.000, +60.000, +456.000
1679696940, +3.50, +28.419, +10.77443, +1159.000, +68.000, +465.000
1679697540, +3.50, +28.033, +18.88572, +1272.000, +116.000, +388.000
1679698140, +3.50, +27.951, +23.69670, +1231.000, +96.000, +444.000
1679698740, +3.50, +27.861, +16.07756, +1264.000, +112.000, +401.000
1679699340, +3.50, +27.853, +25.05735, +1279.000, +120.000, +376.000
1679699940, +3.50, +28.066, +22.00706, +1228.000, +96.000, +448.000
1679700540, +3.50, +28.230, +23.64932, +1219.000, +92.000, +456.000
1679701140, +3.50, +28.296, +25.18368, +1223.000, +89.000, +451.000
1679701740, +3.50, +28.476, +25.92585, +1287.000, +120.000, +360.000
1679702340, +3.50, +28.533, +27.04438, +1172.000, +72.000, +468.000
1679702940, +3.50, +28.550, +25.13630, +1299.000, +113.000, +352.000
1679703540, +3.50, +28.517, +24.68363, +1155.000, +64.000, +464.000
1679704140, +3.50, +28.476, +23.13612, +1168.000, +71.000, +468.000
1679704740, +3.50, +28.443,  +9.36904, +1166.000, +68.000, +468.000
1679705340, +3.50, +28.550, +24.78364, +1164.000, +71.000, +467.000
1679705940, +3.50, +28.828, +16.38812, +1308.000, +115.000, +349.000
1679706540, +3.50, +28.640, +14.55110, +1139.000, +64.000, +451.000
1679707140, +3.50, +28.288, +10.75864, +1182.000, +76.000, +467.000
1679707740, +3.50, +28.091, +10.44545, +1236.000, +96.000, +448.000
1679708340, +3.50, +27.959, +10.46651, +1193.000, +80.000, +467.000
1679708940, +3.50, +27.894, +11.00866, +1264.000, +112.000, +403.000
1679709540, +3.50, +27.902, +12.11666, +1240.000, +100.000, +435.000
1679710140, +3.50, +27.894, +10.87970, +1283.000, +120.000, +368.000
1679710740, +3.50, +27.861,  +9.75591, +1256.000, +108.000, +416.000
1679711340, +3.50, +27.803,  +9.39272, +1276.000, +116.000, +384.000
1679711940, +3.50, +27.779, +10.59284, +1230.000, +96.000, +448.000
1679712540, +3.50, +27.762,  +7.86626, +1263.000, +112.000, +408.000
1679713140, +3.50, +27.622,  +6.56614, +1288.000, +120.000, +361.000
1679713740, +3.50, +27.532,  +4.96336, +1304.000, +112.000, +349.000
1679714340, +3.50, +27.589,  +4.35541, +1304.000, +112.000, +348.000
1679714940, +3.50, +27.218,  +3.89221, +1142.000, +64.000, +455.000
1679715540, +3.50, +27.078,  +4.59490, +1295.000, +120.000, +355.000
1679716140, +3.50, +27.103,  +4.41594, +1296.000, +120.000, +352.000
1679716740, +3.50, +27.144,  +3.51586, +1161.000, +70.000, +464.000
1679717340, +3.50, +27.185,  +2.31574, +1176.000, +76.000, +467.000
1679717940, +3.50, +27.787,  +1.91834, +1287.000, +120.000, +360.000
1679718540, +3.50, +28.263,  +1.85517, +1208.000, +84.000, +464.000
1679719140, +3.50, +28.501,  +1.33407, +1188.000, +78.000, +464.000
1679719740, +3.50, +28.656,  +0.71296, +1148.000, +64.000, +464.000
1679720340, +3.50, +28.917,  +0.43925, +1292.000, +118.000, +355.000
1679720940, +3.50, +28.893,  +0.24713, +1289.000, +120.000, +359.000
1679721540, +3.50, +28.852,  +0.26029, +1307.000, +113.000, +349.000
1679722140, +3.50, +28.762,  +0.08396, +1300.000, +112.000, +352.000
1679722740, +3.50, +29.015,  +0.07606, +1239.000, +96.000, +440.000
1679723340, +3.50, +29.162,  +0.00763, +1283.000, +120.000, +368.000
1679723940, +3.50, +29.219,  -0.04500, +1276.000, +118.000, +384.000
1679724540, +3.50, +29.243,  +0.06816, +1251.000, +102.000, +424.000
1679725140, +3.50, +29.268,  +0.01290, +1256.000, +108.000, +412.000
1679725740, +3.50, +29.260,  -0.04500, +1260.000, +108.000, +412.000
1679726340, +3.50, +29.284,  +0.02606, +1260.000, +112.000, +408.000
1679726940, +3.50, +29.300,  +0.00500, +1271.000, +114.000, +391.000
1679727540, +3.50, +29.251,  +0.04974, +1287.000, +120.000, +364.000
1679728140, +3.50, +29.154,  -0.03448, +1272.000, +113.000, +388.000
1679728740, +3.50, +29.146,  -0.05027, +1272.000, +116.000, +384.000
1679729340, +3.50, +29.146,  +0.00500, +1272.000, +116.000, +388.000
1679729940, +3.50, +29.162,  +0.08659, +1283.000, +118.000, +368.000
1679730540, +3.50, +29.170,  +0.11554, +1270.000, +112.000, +392.000
1679731140, +3.50, +29.219,  -0.08185, +1272.000, +114.000, +388.000
1679731740, +3.50, +29.260,  +0.05237, +1264.000, +112.000, +404.000
1679732340, +3.50, +29.219,  +0.01026, +1272.000, +115.000, +396.000
1679732940, +3.50, +29.146,  +0.11027, +1288.000, +120.000, +364.000
1679733540, +3.50, +29.113,  +0.06816, +1287.000, +120.000, +364.000
1679734140, +3.50, +29.121,  +0.08659, +1286.000, +120.000, +368.000
1679734740, +3.50, +29.129,  +0.05501, +1278.000, +120.000, +376.000
1679735340, +3.50, +29.146,  +0.05764, +1260.000, +112.000, +406.000
1679735940, +3.50, +29.170,  +0.06027, +1270.000, +112.000, +392.000
1679736540, +3.50, +29.170,  +0.01553, +1279.000, +120.000, +372.000
1679737140, +3.50, +28.877,  +0.11291, +1297.000, +114.000, +352.000
1679737740, +3.50, +28.860,  +0.01026, +1308.000, +114.000, +336.000
1679738340, +3.50, +28.917,  +0.00500, +1283.000, +120.000, +368.000
1679738940, +3.50, +28.958,  +0.04448, +1299.000, +112.000, +352.000
1679739540, +3.50, +28.999,  +0.04711, +1286.000, +118.000, +368.000
1679740140, +3.50, +28.885,  +0.02079, +1296.000, +116.000, +352.000
1679740740, +3.50, +28.664,  +0.09185, +1144.000, +64.000, +456.000
1679741340, +3.50, +28.296,  +0.05764, +1220.000, +88.000, +456.000
1679741940, +3.50, +28.091,  -0.03448, +1270.000, +112.000, +392.000
1679742540, +3.50, +27.984,  +0.08922, +1280.000, +124.000, +368.000
1679743140, +3.50, +28.033,  +0.05501, +1257.000, +108.000, +416.000
1679743740, +3.50, +28.206,  -0.00026, +1231.000, +96.000, +440.000
1679744340, +3.50, +28.402,  +0.13396, +1191.000, +78.000, +470.000
1679744940, +3.50, +28.542,  -0.00026, +1160.000, +72.000, +464.000
1679745540, +3.50, +28.746,  -0.02658, +1296.000, +116.000, +352.000
