7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1686382740, +3.48, +28.189,  +0.04974, +1139.000, +62.000, +472.000
1686383340, +3.48, +28.222,  -0.05553, +1305.000, +111.000, +344.000
1686383940, +3.48, +28.132,  -0.04764, +1310.000, +112.000, +368.000
1686384540, +3.48, +28.083,  +0.04711, +1324.000, +103.000, +343.000
1686385140, +3.48, +28.066,  -0.00816, +1312.000, +109.000, +361.000
1686385740, +3.48, +28.083,  -0.02132, +1310.000, +112.000, +368.000
1686386340, +3.48, +28.099,  -0.01079, +1311.000, +120.000, +366.000
1686386940, +3.48, +28.083,  +0.00763, +1272.000, +111.000, +348.000
1686387540, +3.48, +28.206,  +0.01290, +1302.000, +114.000, +368.000
1686388140, +3.48, +28.329,  -0.05027, +1264.000, +112.000, +430.000
1686388740, +3.48, +28.419,  +0.13396, +1288.000, +120.000, +390.000
1686389340, +3.48, +28.476,  -0.00553, +1248.000, +100.000, +448.000
1686389940, +3.48, +28.509,  -0.01079, +1304.000, +113.000, +368.000
1686390540, +3.48, +28.452,  -0.02395, +1287.000, +120.000, +390.000
1686391140, +3.48, +28.378,  -0.02921, +1180.000, +72.000, +488.000
1686391740, +3.48, +28.370,  -0.04764, +1286.000, +120.000, +392.000
1686392340, +3.48, +28.411,  -0.00290, +1304.000, +120.000, +370.000
1686392940, +3.48, +28.509,  -0.02132, +1310.000, +112.000, +371.000
1686393540, +3.48, +28.550,  +0.00763, +1275.000, +114.000, +408.000
1686394140, +3.48, +28.574,  -0.01869, +1272.000, +112.000, +412.000
1686394740, +3.48, +28.599,  -0.05027, +1264.000, +112.000, +428.000
1686395340, +3.48, +28.615,  +0.01816, +1239.000, +96.000, +462.000
1686395940, +3.48, +28.648,  -0.00026, +1200.000, +80.000, +486.000
1686396540, +3.48, +28.681,  -0.05816, +1305.000, +105.000, +348.000
1686397140, +3.48, +28.681,  +0.03658, +1235.000, +96.000, +465.000
1686397740, +3.48, +28.681,  +0.00763, +1144.000, +60.000, +480.000
1686398340, +3.48, +28.648,  -0.03974, +1232.000, +96.000, +472.000
1686398940, +3.48, +28.517,  -0.02395, +1255.000, +103.000, +444.000
1686399540, +3.48, +28.460,  -0.02658, +1246.000, +102.000, +451.000
1686400140, +3.48, +28.345,  +0.03658, +1283.000, +115.000, +400.000
1686400740, +3.48, +28.222,  +0.00237, +1286.000, +120.000, +392.000
1686401340, +3.48, +28.222,  +0.02606, +1287.000, +120.000, +396.000
1686401940, +3.48, +28.402,  -0.08711, +1256.000, +104.000, +440.000
1686402540, +3.48, +28.599,  -0.02921, +1249.000, +102.000, +448.000
1686403140, +3.48, +28.738,  +0.02869, +1208.000, +83.000, +480.000
1686403740, +3.48, +28.836,  -0.01869, +1212.000, +84.000, +480.000
1686404340, +3.48, +28.877,  -0.02395, +1152.000, +64.000, +480.000
1686404940, +3.48, +28.811,  -0.02658, +1214.000, +84.000, +481.000
1686405540, +3.48, +28.623,  +0.03921, +1248.000, +100.000, +448.000
1686406140, +3.48, +28.664,  -0.03974, +1198.000, +80.000, +484.000
1686406740, +3.48, +28.721,  +0.03921, +1247.000, +99.000, +454.000
1686407340, +3.48, +28.452,  +0.00763, +1272.000, +112.000, +416.000
1686407940, +3.48, +28.132,  -0.03974, +1292.000, +120.000, +376.000
1686408540, +3.48, +28.050,  -0.02658, +1299.000, +120.000, +372.000
1686409140, +3.48, +28.050,  -0.00026, +1287.000, +112.000, +347.000
1686409740, +3.48, +28.263,  -0.03448, +1311.000, +112.000, +371.000
1686410340, +3.48, +28.517,  -0.03711, +1283.000, +120.000, +400.000
1686410940, +3.48, +28.517,  -0.04764, +1272.000, +115.000, +416.000
1686411540, +3.48, +28.427,  +0.00763, +1283.000, +120.000, +400.000
1686412140, +3.48, +28.181,  +0.00500, +1311.000, +114.000, +367.000
1686412740, +3.48, +28.042,  -0.00816, +1139.000, +64.000, +472.000
1686413340, +3.48, +27.976,  -0.03974, +1295.000, +110.000, +339.000
1686413940, +3.48, +27.992,  +0.08922, +1140.000, +64.000, +472.000
1686414540, +3.48, +28.033,  -0.00816, +1294.000, +120.000, +384.000
1686415140, +3.48, +28.066,  -0.03448, +1148.000, +60.000, +480.000
1686415740, +3.48, +28.197,  -0.03185, +1319.000, +116.000, +355.000
1686416340, +3.48, +28.558,  -0.01869, +1302.000, +116.000, +376.000
1686416940, +3.48, +28.501,  -0.09764, +1299.000, +118.000, +371.000
1686417540, +3.48, +28.394,  -0.03711, +1304.000, +112.000, +368.000
1686418140, +3.48, +28.599,  -0.03185, +1304.000, +115.000, +368.000
1686418740, +3.48, +28.394,  -0.01869, +1262.000, +108.000, +434.000
1686419340, +3.48, +28.501,  +0.07343, +1304.000, +116.000, +368.000
1686419940, +3.48, +28.664,  +0.02606, +1272.000, +112.000, +414.000
1686420540, +3.48, +28.787,  +0.25239, +1272.000, +112.000, +416.000
1686421140, +3.48, +28.811,  +0.35503, +1276.000, +116.000, +408.000
1686421740, +3.48, +28.754,  +0.38398, +1233.000, +96.000, +464.000
1686422340, +3.48, +28.828,  +0.48662, +1158.000, +64.000, +483.000
1686422940, +3.48, +28.672,  +0.45767, +1264.000, +112.000, +428.000
1686423540, +3.48, +28.599,  +1.00509, +1198.000, +80.000, +486.000
1686424140, +3.48, +28.681,  +1.27091, +1270.000, +112.000, +422.000
1686424740, +3.48, +28.787,  +1.48409, +1265.000, +112.000, +428.000
1686425340, +3.48, +28.860,  +1.68147, +1255.000, +104.000, +440.000
1686425940, +3.48, +28.909,  +2.20257, +1144.000, +60.000, +480.000
1686426540, +3.48, +28.934,  +1.22880, +1208.000, +83.000, +483.000
1686427140, +3.48, +28.950,  +1.27091, +1296.000, +111.000, +343.000
1686427740, +3.48, +28.950,  +2.11309, +1214.000, +86.000, +480.000
1686428340, +3.48, +28.966,  +2.18415, +1187.000, +76.000, +486.000
1686428940, +3.48, +28.966,  +2.04993, +1207.000, +80.000, +482.000
1686429540, +3.48, +28.975,  +0.94193, +1168.000, +70.000, +487.000
1686430140, +3.48, +28.983,  +1.67884, +1192.000, +78.000, +487.000
1686430740, +3.48, +28.975,  +2.44470, +1139.000, +64.000, +473.000
1686431340, +3.48, +28.975,  +2.65262, +1168.000, +71.000, +486.000
