7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1674289740, +3.51, +26.391,  +0.06290, +1195.000, +28.000, +167.000
1674290340, +3.51, +26.300,  +0.01816, +1193.000, +24.000, +166.000
1674290940, +3.51, +26.251,  +0.06027, +1188.000, +24.000, +172.000
1674291540, +3.51, +26.217,  +0.07080, +1200.000, +28.000, +166.000
1674292140, +3.51, +26.176,  +0.10238, +1231.000, +40.000, +136.000
1674292740, +3.51, +26.118,  +0.02606, +1217.000, +35.000, +147.000
1674293340, +3.51, +26.077,  +0.00237, +1200.000, +28.000, +160.000
1674293940, +3.51, +26.052,  +0.08396, +1240.000, +48.000, +120.000
1674294540, +3.51, +26.010,  +0.10764, +1246.000, +48.000, +108.000
1674295140, +3.51, +25.994,  -0.01342, +1264.000, +56.000, +78.000
1674295740, +3.51, +25.977,  -0.02658, +1264.000, +60.000, +72.000
1674296340, +3.51, +25.977,  +0.09185, +1230.000, +39.000, +134.000
1674296940, +3.51, +25.944,  +0.01553, +1264.000, +56.000, +76.000
1674297540, +3.51, +25.886,  +0.02342, +1275.000, +60.000, +56.000
1674298140, +3.51, +25.869,  +0.03658, +1273.000, +64.000, +48.000
1674298740, +3.51, +25.861,  +0.12606, +1264.000, +60.000, +72.000
1674299340, +3.51, +25.811,  +0.03395, +1278.000, +64.000, +48.000
1674299940, +3.51, +25.761,  +0.00500, +1278.000, +60.000, +48.000
1674300540, +3.51, +25.703,  +0.02079, +1287.000, +60.000, +36.000
1674301140, +3.51, +25.728,  +0.01290, +1224.000, +40.000, +140.000
1674301740, +3.51, +25.745,  -0.07659, +1281.000, +64.000, +44.000
1674302340, +3.51, +25.778,  +0.06027, +1265.000, +60.000, +71.000
1674302940, +3.51, +25.736,  +0.11554, +1270.000, +60.000, +64.000
1674303540, +3.51, +25.728,  -0.00553, +1272.000, +64.000, +57.000
1674304140, +3.51, +25.703,  -0.02395, +1267.000, +60.000, +64.000
1674304740, +3.51, +25.720,  -0.01079, +1272.000, +64.000, +60.000
1674305340, +3.51, +25.745,  +0.05237, +1287.000, +56.000, +35.000
1674305940, +3.51, +25.695,  +0.08132, +1260.000, +56.000, +83.000
1674306540, +3.51, +25.562,  +0.07080, +1286.000, +60.000, +40.000
1674307140, +3.51, +25.445,  +0.06553, +1265.000, +60.000, +70.000
1674307740, +3.51, +25.321,  +0.06816, +1278.000, +60.000, +52.000
1674308340, +3.51, +25.188,  +0.08659, +1281.000, +64.000, +40.000
1674308940, +3.51, +25.063,  +0.13396, +1176.000, +19.000, +176.000
1674309540, +3.51, +24.963,  +0.08659, +1176.000, +20.000, +176.000
1674310140, +3.51, +24.888,  +0.07080, +1200.000, +28.000, +160.000
1674310740, +3.51, +24.888,  +0.03921, +1219.000, +35.000, +147.000
1674311340, +3.51, +24.955,  +0.06290, +1198.000, +28.000, +163.000
1674311940, +3.51, +24.946,  +0.03132, +1183.000, +24.000, +172.000
