Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	23:12:11	0	4.2303	4.2516	4.2234	4.2922
1/27/2019	23:12:13	2.83	4.2309	4.2519	4.2216	4.2914
1/27/2019	23:12:15	4.06	4.2318	4.2511	4.2203	4.2901
1/27/2019	23:12:16	5.34	4.2327	4.2516	4.2222	4.2894
1/27/2019	23:12:17	6.55	4.2317	4.2498	4.2212	4.2882
1/27/2019	23:12:18	7.86	4.229	4.2463	4.2207	4.2879
1/27/2019	23:12:20	9	4.2286	4.2425	4.2191	4.2864
1/27/2019	23:12:21	10.36	4.2265	4.2406	4.2191	4.285
1/27/2019	23:12:23	11.97	4.2229	4.2404	4.2191	4.2822
1/27/2019	23:12:24	13.67	4.2181	4.2428	4.2179	4.2804
1/27/2019	23:12:26	15.12	4.2169	4.2435	4.2186	4.2789
1/27/2019	23:12:27	16.42	4.2195	4.2452	4.2167	4.2799
1/27/2019	23:12:28	17.67	4.2203	4.2456	4.2164	4.2783
1/27/2019	23:12:30	19.56	4.2222	4.245	4.2124	4.2789
1/27/2019	23:12:32	21.41	4.2187	4.2411	4.2112	4.2759
1/27/2019	23:12:33	22.8	4.2188	4.2389	4.209	4.2776
1/27/2019	23:12:36	25	4.2172	4.2369	4.209	4.2783
1/27/2019	23:12:37	26.7	4.2192	4.2359	4.2072	4.2785
1/27/2019	23:12:39	28.67	4.218	4.2312	4.2073	4.276
1/27/2019	23:12:41	30.45	4.2179	4.2283	4.2062	4.274
1/27/2019	23:12:43	31.89	4.2168	4.2264	4.2065	4.2749
1/27/2019	23:12:44	33.75	4.2175	4.2252	4.2048	4.2744
1/27/2019	23:12:46	35.17	4.2186	4.2251	4.205	4.2718
1/27/2019	23:12:47	36.83	4.2161	4.2258	4.2024	4.2694
1/27/2019	23:12:49	38.75	4.2164	4.2271	4.2006	4.2674
1/27/2019	23:12:51	40.66	4.2151	4.2298	4.1999	4.2663
1/27/2019	23:12:53	42.33	4.216	4.2324	4.2	4.2649
1/27/2019	23:12:55	43.92	4.2143	4.2344	4.1994	4.2661
1/27/2019	23:12:56	45.12	4.2133	4.2351	4.1976	4.2636
1/27/2019	23:12:57	46.55	4.2143	4.2334	4.1985	4.2627
1/27/2019	23:12:59	48.47	4.2132	4.233	4.1984	4.2608
1/27/2019	23:13:01	50.37	4.2131	4.232	4.1994	4.2626
1/27/2019	23:13:03	52.39	4.2129	4.2307	4.1985	4.2593
1/27/2019	23:13:05	54.28	4.2154	4.2304	4.198	4.2561
1/27/2019	23:13:07	55.89	4.2131	4.2287	4.197	4.2538
1/27/2019	23:13:08	57.19	4.2112	4.2306	4.1961	4.2553
1/27/2019	23:13:09	58.53	4.209	4.229	4.1963	4.2566
1/27/2019	23:13:10	59.87	4.2092	4.2282	4.1953	4.2569
1/27/2019	23:13:12	61.09	4.2079	4.227	4.1952	4.2548
1/27/2019	23:13:13	62.34	4.2065	4.2276	4.1933	4.2552
