Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
2/1/19	22:33:48	0	4.1724	4.4916	1.5066	4.5405
2/1/19	22:33:51	2.52	4.1718	4.4905	1.4958	4.5399
2/1/19	22:33:53	4.27	4.1746	4.4912	1.4835	4.5403
2/1/19	22:33:54	6.09	4.1743	4.4931	1.475	4.542
2/1/19	22:33:56	7.52	4.1737	4.4924	1.4683	4.5416
2/1/19	22:33:57	8.97	4.1709	4.4929	1.464	4.5418
2/1/19	22:33:59	10.37	4.1706	4.4902	1.4609	4.5393
2/1/19	22:34:00	11.86	4.1696	4.491	1.4588	4.5387
2/1/19	22:34:02	13.3	4.1679	4.4883	1.4577	4.5387
2/1/19	22:34:03	14.67	4.1644	4.4881	1.4567	4.5394
2/1/19	22:34:05	16.17	4.1621	4.4873	1.4554	4.5405
2/1/19	22:34:06	17.86	4.1612	4.4897	1.4537	4.5394
2/1/19	22:34:08	19.3	4.1617	4.4898	1.4541	4.5387
2/1/19	22:34:09	20.7	4.162	4.4902	1.4563	4.539
2/1/19	22:34:11	22.11	4.1584	4.4887	1.46	4.5397
2/1/19	22:34:12	23.55	4.1556	4.4888	1.4638	4.5387
2/1/19	22:34:13	25.09	4.1528	4.488	1.4684	4.5394
2/1/19	22:34:15	26.34	4.1519	4.4877	1.4724	4.5403
2/1/19	22:34:16	27.84	4.151	4.488	1.4753	4.5414
2/1/19	22:34:18	29.37	4.1477	4.4872	1.4764	4.5407
2/1/19	22:34:20	31.14	4.144	4.4859	1.4767	4.5372
2/1/19	22:34:21	32.66	4.1409	4.4845	1.4763	4.5372
2/1/19	22:34:22	34.09	4.1406	4.4858	1.4761	4.5328
2/1/19	22:34:24	35.62	4.1391	4.4862	1.476	4.5349
2/1/19	22:34:25	37.02	4.1375	4.4853	1.476	4.5342
2/1/19	22:34:27	38.58	4.1346	4.4844	1.4761	4.5369
2/1/19	22:34:29	40.23	4.1352	4.4849	1.4753	4.5384
2/1/19	22:34:30	41.8	4.1341	4.4867	1.4737	4.5381
2/1/19	22:34:32	43.27	4.1343	4.4874	1.471	4.5369
2/1/19	22:34:33	44.52	4.1325	4.4865	1.4695	4.5318
2/1/19	22:34:35	46.11	4.1312	4.4844	1.4701	4.5309
2/1/19	22:34:36	47.66	4.1315	4.484	1.4724	4.53
2/1/19	22:34:38	49.14	4.1307	4.4834	1.4746	4.5321
2/1/19	22:34:39	50.47	4.131	4.4849	1.4765	4.5315
2/1/19	22:34:40	52.02	4.1291	4.4852	1.4784	4.5299
2/1/19	22:34:42	53.52	4.1294	4.4855	1.481	4.5302
2/1/19	22:34:43	54.87	4.1284	4.4856	1.4852	4.5282
2/1/19	22:34:45	56.37	4.1257	4.4848	1.4909	4.5285
2/1/19	22:34:46	57.8	4.1234	4.4838	1.4971	4.5267
2/1/19	22:34:48	59.45	4.1226	4.4821	1.5037	4.5283
2/1/19	22:34:50	61.17	4.1212	4.4824	1.5095	4.5294
2/1/19	22:34:51	62.67	4.1196	4.4826	1.5143	4.5275
2/1/19	22:34:53	64.42	4.1168	4.4827	1.518	4.5255
2/1/19	22:34:55	66.64	4.1146	4.4824	1.5216	4.5244
2/1/19	22:34:57	68.34	4.1153	4.4824	1.5248	4.5265
2/1/19	22:34:58	69.87	4.1153	4.4812	1.529	4.5279
2/1/19	22:35:00	71.61	4.1166	4.4812	1.5313	4.5276
2/1/19	22:35:02	73.67	4.1143	4.4819	1.5329	4.5273
2/1/19	22:35:04	75.56	4.1107	4.4815	1.5328	4.5275
2/1/19	22:35:05	77.03	4.1087	4.4799	1.5348	4.5263
2/1/19	22:35:07	78.52	4.1055	4.4787	1.5381	4.5258
2/1/19	22:35:09	80.45	4.1061	4.479	1.5429	4.5273
2/1/19	22:35:11	82.28	4.1061	4.4805	1.5479	4.5302
2/1/19	22:35:12	83.95	4.1059	4.4801	1.5533	4.53
2/1/19	22:35:14	85.81	4.1033	4.4806	1.5566	4.5297
2/1/19	22:35:15	87.09	4.1012	4.4801	1.559	4.5281
2/1/19	22:35:17	88.87	4.1008	4.4808	1.5601	4.5279
2/1/19	22:35:19	90.78	4.1011	4.4804	1.5607	4.5249
2/1/19	22:35:21	92.42	4.1027	4.4801	1.5594	4.5231
2/1/19	22:35:22	93.94	4.1012	4.4802	1.557	4.5225
2/1/19	22:35:24	95.77	4.0998	4.4815	1.5528	4.5222
2/1/19	22:35:26	97.58	4.0954	4.4801	1.5472	4.5227
2/1/19	22:35:28	99.39	4.0926	4.4801	1.5407	4.5222
2/1/19	22:35:29	100.91	4.0925	4.4805	1.5346	4.5227
2/1/19	22:35:31	102.34	4.0922	4.4806	1.5282	4.5224
2/1/19	22:35:33	104.28	4.0919	4.4794	1.5224	4.5239
2/1/19	22:35:34	106	4.0881	4.4777	1.5173	4.5231
2/1/19	22:35:36	107.55	4.0884	4.4798	1.514	4.521
2/1/19	22:35:38	109.61	4.0866	4.4809	1.5112	4.5181
2/1/19	22:35:40	111.17	4.0883	4.4819	1.5063	4.5182
2/1/19	22:35:41	112.91	4.0847	4.4788	1.4988	4.5215
2/1/19	22:35:43	114.69	4.083	4.4774	1.4893	4.522
2/1/19	22:35:45	116.27	4.0802	4.4766	1.4789	4.5202
