Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	20:50:19	0	4.0077	4.0271	4.0334	4.0733
1/27/2019	20:50:21	2.12	4.0064	4.0275	4.0325	4.0729
1/27/2019	20:50:22	3.34	4.0081	4.028	4.0316	4.0746
1/27/2019	20:50:23	4.58	4.0084	4.0292	4.0294	4.0794
1/27/2019	20:50:25	5.98	4.0096	4.0284	4.0281	4.0818
1/27/2019	20:50:27	7.8	4.0104	4.0283	4.0273	4.0814
1/27/2019	20:50:28	9.28	4.0098	4.0269	4.028	4.0772
1/27/2019	20:50:30	10.87	4.0098	4.0271	4.0286	4.0741
1/27/2019	20:50:31	12.33	4.0106	4.0274	4.0306	4.0732
1/27/2019	20:50:33	13.77	4.0113	4.0266	4.0312	4.0708
1/27/2019	20:50:34	15.45	4.0122	4.0275	4.031	4.0714
1/27/2019	20:50:36	16.7	4.0098	4.0272	4.0293	4.0674
1/27/2019	20:50:37	18.2	4.0081	4.0267	4.0272	4.0699
1/27/2019	20:50:38	19.58	4.0053	4.0269	4.0266	4.0712
1/27/2019	20:50:41	22.27	4.0063	4.026	4.0272	4.0756
1/27/2019	20:50:43	24.25	4.0081	4.0279	4.0289	4.0767
1/27/2019	20:50:45	25.94	4.0114	4.0271	4.029	4.0748
1/27/2019	20:50:47	27.94	4.0144	4.0285	4.028	4.0747
1/27/2019	20:50:48	29.22	4.0148	4.0287	4.0262	4.0728
1/27/2019	20:50:50	31.55	4.0138	4.029	4.0236	4.0721
1/27/2019	20:50:52	32.78	4.0122	4.0302	4.0238	4.0692
1/27/2019	20:50:54	35.06	4.0161	4.0291	4.0232	4.0681
1/27/2019	20:50:55	36.55	4.0161	4.0302	4.0244	4.0692
1/27/2019	20:50:57	37.92	4.0166	4.0287	4.0244	4.0703
1/27/2019	20:50:59	39.86	4.0117	4.0285	4.0242	4.0723
1/27/2019	20:51:01	41.64	4.0115	4.0267	4.0249	4.0722
1/27/2019	20:51:02	42.75	4.011	4.027	4.0258	4.0729
1/27/2019	20:51:04	44.89	4.0117	4.0274	4.0251	4.0713
1/27/2019	20:51:05	46.27	4.0135	4.0276	4.0248	4.0719
1/27/2019	20:51:06	47.37	4.013	4.0282	4.0253	4.0731
1/27/2019	20:51:07	48.58	4.0138	4.0276	4.0265	4.0738
