Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/28/2019	05:53:44	0	4.0811	4.2594	4.1203	4.1972
1/28/2019	05:53:46	2.23	4.083	4.2597	4.1205	4.1984
1/28/2019	05:53:48	3.5	4.0865	4.2586	4.1203	4.1994
1/28/2019	05:53:49	4.59	4.0921	4.2575	4.1209	4.1987
1/28/2019	05:53:50	5.61	4.0893	4.255	4.1197	4.1946
1/28/2019	05:53:51	6.62	4.0892	4.2526	4.118	4.1929
1/28/2019	05:53:52	7.7	4.0868	4.2511	4.1167	4.1938
1/28/2019	05:53:53	8.84	4.0879	4.252	4.1157	4.1941
1/28/2019	05:53:54	9.97	4.0862	4.2523	4.1158	4.1925
1/28/2019	05:53:55	10.97	4.0863	4.2516	4.1161	4.1924
1/28/2019	05:53:56	12.08	4.0839	4.2495	4.1166	4.1899
1/28/2019	05:53:57	13.2	4.0835	4.2477	4.1152	4.1868
1/28/2019	05:53:58	14.25	4.0823	4.2461	4.1135	4.1836
1/28/2019	05:54:00	15.55	4.0822	4.2467	4.1129	4.1842
1/28/2019	05:54:01	17.2	4.0802	4.2467	4.1127	4.1868
1/28/2019	05:54:02	18.23	4.0818	4.2466	4.1137	4.1869
1/28/2019	05:54:03	19.25	4.0835	4.2468	4.1133	4.1881
1/28/2019	05:54:04	20.27	4.0865	4.2454	4.114	4.1868
1/28/2019	05:54:05	21.28	4.0867	4.2462	4.1124	4.1871
1/28/2019	05:54:06	22.42	4.0871	4.2443	4.1111	4.1863
1/28/2019	05:54:08	23.53	4.0871	4.2436	4.1099	4.1872
1/28/2019	05:54:09	24.7	4.0872	4.2414	4.1092	4.188
1/28/2019	05:54:10	25.73	4.0867	4.2404	4.1076	4.1863
1/28/2019	05:54:11	26.78	4.0862	4.2388	4.1066	4.1846
1/28/2019	05:54:12	28.11	4.0835	4.2387	4.1049	4.1813
1/28/2019	05:54:13	29.27	4.0797	4.2373	4.1046	4.1836
1/28/2019	05:54:15	30.5	4.0794	4.2385	4.1057	4.1819
1/28/2019	05:54:16	32.02	4.0792	4.2383	4.1072	4.1817
1/28/2019	05:54:17	33.3	4.0804	4.238	4.1083	4.1807
1/28/2019	05:54:19	34.67	4.0804	4.2373	4.1068	4.1828
1/28/2019	05:54:20	35.92	4.0788	4.2365	4.107	4.184
1/28/2019	05:54:21	37.03	4.0768	4.2363	4.1071	4.1793
1/28/2019	05:54:23	38.61	4.0732	4.2344	4.1053	4.177
1/28/2019	05:54:24	39.72	4.0715	4.2335	4.1052	4.1751
1/28/2019	05:54:25	40.77	4.0684	4.2332	4.1037	4.1776
1/28/2019	05:54:26	41.84	4.0663	4.2344	4.1044	4.1778
1/28/2019	05:54:27	43.34	4.0655	4.2355	4.1036	4.1779
1/28/2019	05:54:29	44.59	4.0659	4.2352	4.1027	4.1773
1/28/2019	05:54:30	45.78	4.0655	4.2332	4.1029	4.1747
1/28/2019	05:54:31	47.02	4.066	4.2308	4.1028	4.1724
1/28/2019	05:54:32	48.3	4.0663	4.2302	4.1033	4.172
1/28/2019	05:54:34	49.62	4.0689	4.2295	4.1016	4.172
1/28/2019	05:54:35	50.7	4.0664	4.2284	4.1011	4.172
1/28/2019	05:54:36	51.86	4.068	4.2263	4.0994	4.1718
1/28/2019	05:54:37	53.11	4.0652	4.2259	4.0987	4.1722
1/28/2019	05:54:38	54.23	4.0631	4.2274	4.0976	4.171
1/28/2019	05:54:40	55.64	4.0608	4.2291	4.0962	4.169
1/28/2019	05:54:41	57.11	4.0606	4.2295	4.095	4.1663
1/28/2019	05:54:42	58.44	4.0625	4.2276	4.0935	4.1654
1/28/2019	05:54:44	59.78	4.061	4.2256	4.0928	4.1648
1/28/2019	05:54:45	61.22	4.0595	4.2243	4.0936	4.1669
1/28/2019	05:54:46	62.45	4.0575	4.2227	4.0926	4.1665
1/28/2019	05:54:48	63.89	4.0583	4.2226	4.0931	4.165
1/28/2019	05:54:49	65.12	4.0601	4.2206	4.0924	4.1636
1/28/2019	05:54:50	66.41	4.0614	4.2215	4.093	4.1626
1/28/2019	05:54:52	67.69	4.0601	4.2194	4.093	4.1652
1/28/2019	05:54:53	68.84	4.0586	4.2218	4.0922	4.1658
1/28/2019	05:54:54	70.09	4.0576	4.2197	4.0924	4.1684
1/28/2019	05:54:55	71.34	4.0565	4.2207	4.0914	4.1674
1/28/2019	05:54:57	72.78	4.0525	4.2197	4.0915	4.1675
1/28/2019	05:54:58	74.11	4.0522	4.2199	4.0908	4.1669
1/28/2019	05:55:00	75.55	4.0545	4.2191	4.0902	4.166
1/28/2019	05:55:01	76.78	4.0555	4.2166	4.09	4.1639
1/28/2019	05:55:02	77.77	4.0553	4.2162	4.0891	4.1632
1/28/2019	05:55:03	78.8	4.0537	4.216	4.0892	4.1623
1/28/2019	05:55:04	80.03	4.0541	4.2185	4.0895	4.1619
1/28/2019	05:55:05	81.25	4.0555	4.2189	4.09	4.1609
1/28/2019	05:55:06	82.39	4.0574	4.2196	4.0913	4.1599
1/28/2019	05:55:07	83.44	4.0583	4.2162	4.0915	4.1626
1/28/2019	05:55:08	84.44	4.0574	4.2145	4.0917	4.1611
1/28/2019	05:55:10	85.75	4.055	4.2126	4.0914	4.1616
1/28/2019	05:55:11	87.02	4.0542	4.2144	4.0917	4.1594
1/28/2019	05:55:12	88.42	4.0534	4.2144	4.0915	4.1576
1/28/2019	05:55:14	89.73	4.0517	4.2145	4.0915	4.1565
1/28/2019	05:55:15	90.97	4.0523	4.2145	4.0909	4.1557
1/28/2019	05:55:17	93.42	4.053	4.2143	4.0915	4.156
1/28/2019	05:55:19	94.8	4.0546	4.2146	4.091	4.1551
1/28/2019	05:55:20	96.03	4.0547	4.2132	4.0893	4.1521
1/28/2019	05:55:21	97.09	4.0523	4.2125	4.0871	4.1538
1/28/2019	05:55:22	98.19	4.0527	4.212	4.0865	4.152
1/28/2019	05:55:23	99.36	4.0546	4.2117	4.0875	4.1531
1/28/2019	05:55:25	100.61	4.0532	4.2112	4.0866	4.1499
1/28/2019	05:55:26	102.11	4.0516	4.2093	4.087	4.1481
1/28/2019	05:55:27	103.11	4.0473	4.2088	4.0855	4.1456
1/28/2019	05:55:28	104.14	4.0483	4.2104	4.0847	4.1459
1/28/2019	05:55:30	105.52	4.0458	4.2105	4.0827	4.1475
1/28/2019	05:55:31	106.78	4.045	4.2115	4.0825	4.1487
1/28/2019	05:55:32	108.12	4.0454	4.2113	4.0812	4.1507
