Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/28/2019	07:58:36	0	4.0656	4.2006	4.2299	4.0861
1/28/2019	07:58:39	3.06	4.065	4.2008	4.2273	4.0879
1/28/2019	07:58:40	4.45	4.0653	4.1999	4.225	4.0911
1/28/2019	07:58:42	6.19	4.0664	4.1995	4.2237	4.0905
1/28/2019	07:58:45	8.55	4.0647	4.198	4.2217	4.0941
1/28/2019	07:58:46	10.37	4.0659	4.1997	4.2184	4.0955
1/28/2019	07:58:49	12.78	4.0644	4.1996	4.2171	4.0981
1/28/2019	07:58:51	14.48	4.0653	4.2004	4.214	4.0988
1/28/2019	07:58:53	16.66	4.063	4.1994	4.2113	4.0989
1/28/2019	07:58:55	18.77	4.0609	4.1986	4.2088	4.0998
1/28/2019	07:58:56	20.36	4.0593	4.1966	4.2075	4.0998
1/28/2019	07:58:58	21.8	4.0578	4.194	4.2088	4.1014
1/28/2019	07:59:00	23.84	4.0569	4.1925	4.2092	4.1006
1/28/2019	07:59:01	25.41	4.0573	4.193	4.2091	4.1003
1/28/2019	07:59:03	26.89	4.0586	4.1952	4.2057	4.1009
1/28/2019	07:59:04	28.44	4.0583	4.1953	4.206	4.1024
1/28/2019	07:59:06	30.05	4.0573	4.1943	4.2074	4.1032
1/28/2019	07:59:08	31.52	4.0561	4.1931	4.2113	4.1029
1/28/2019	07:59:09	33.03	4.0558	4.1944	4.2102	4.1019
1/28/2019	07:59:10	34.39	4.0539	4.1953	4.2097	4.1023
1/28/2019	07:59:12	35.94	4.0515	4.1968	4.2079	4.1014
1/28/2019	07:59:14	37.75	4.05	4.1994	4.208	4.1027
1/28/2019	07:59:15	39.11	4.0507	4.2033	4.2067	4.1041
1/28/2019	07:59:17	40.66	4.0534	4.2069	4.2043	4.1052
1/28/2019	07:59:18	42.12	4.0557	4.2081	4.2027	4.1054
1/28/2019	07:59:20	43.47	4.0557	4.2098	4.2021	4.1037
1/28/2019	07:59:21	45.12	4.0554	4.2107	4.2037	4.1037
1/28/2019	07:59:23	47.03	4.0532	4.2091	4.2044	4.1039
1/28/2019	07:59:25	48.77	4.0522	4.2042	4.2038	4.1066
1/28/2019	07:59:27	50.55	4.0497	4.2016	4.2018	4.1073
1/28/2019	07:59:28	52.19	4.0499	4.2007	4.1976	4.1078
1/28/2019	07:59:31	54.5	4.0495	4.2001	4.1976	4.1088
1/28/2019	07:59:33	56.48	4.0501	4.1998	4.1969	4.1082
1/28/2019	07:59:34	57.92	4.049	4.198	4.1968	4.108
1/28/2019	07:59:35	59.3	4.0499	4.1994	4.1945	4.1055
1/28/2019	07:59:37	61.11	4.0463	4.1984	4.1922	4.1049
1/28/2019	07:59:39	62.81	4.0451	4.2011	4.1922	4.1053
1/28/2019	07:59:41	64.75	4.0428	4.2012	4.1917	4.1068
1/28/2019	07:59:42	66.22	4.0451	4.2002	4.1926	4.1073
1/28/2019	07:59:44	67.56	4.044	4.197	4.1917	4.1075
1/28/2019	07:59:46	69.77	4.0427	4.1951	4.1908	4.108
1/28/2019	07:59:47	71.27	4.0406	4.1939	4.19	4.1228
1/28/2019	07:59:49	72.77	4.0421	4.1939	4.1868	4.1399
1/28/2019	07:59:51	74.61	4.0412	4.1942	4.1868	4.1753
1/28/2019	07:59:52	76.3	4.0385	4.195	4.1846	4.1564
1/28/2019	07:59:54	77.81	4.0383	4.197	4.1851	4.3396
1/28/2019	07:59:56	79.97	4.0407	4.1977	4.1827	4.512
1/28/2019	07:59:58	81.56	4.0437	4.1971	4.1829	4.726
1/28/2019	07:59:59	83.17	4.0427	4.1959	4.182	4.7252
1/28/2019	08:00:01	85.17	4.0399	4.1941	4.181	4.7133
1/28/2019	08:00:03	86.53	4.0389	4.1927	4.1809	4.6989
1/28/2019	08:00:04	88.05	4.037	4.1899	4.1825	4.6927
1/28/2019	08:00:06	89.78	4.0351	4.1892	4.1829	4.6894
