Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	14:35:57	2.86	4.3887	4.4312	4.3802	4.3604
1/27/2019	14:35:58	4.37	4.3873	4.4305	4.379	4.3606
1/27/2019	14:36:00	5.89	4.3835	4.4279	4.3775	4.3597
1/27/2019	14:36:01	7.33	4.3819	4.4288	4.3754	4.361
1/27/2019	14:36:03	8.81	4.3815	4.4276	4.3745	4.3636
1/27/2019	14:36:04	10.14	4.3807	4.4258	4.3748	4.3669
1/27/2019	14:36:06	11.89	4.38	4.425	4.3748	4.3644
1/27/2019	14:36:07	13.36	4.3818	4.4238	4.3733	4.3646
1/27/2019	14:36:09	15	4.3833	4.4239	4.3724	4.3639
1/27/2019	14:36:11	16.75	4.3822	4.4217	4.3709	4.3649
1/27/2019	14:36:12	18.02	4.3815	4.4208	4.3727	4.3663
1/27/2019	14:36:13	19.37	4.3827	4.4201	4.3719	4.3683
1/27/2019	14:36:15	20.7	4.3829	4.4197	4.3732	4.3685
1/27/2019	14:36:17	22.61	4.3829	4.4187	4.3718	4.3669
1/27/2019	14:36:18	24.22	4.3808	4.4175	4.372	4.3634
1/27/2019	14:36:20	25.45	4.38	4.4165	4.3712	4.3643
1/27/2019	14:36:21	26.91	4.3811	4.4159	4.3709	4.3639
1/27/2019	14:36:22	28.17	4.3812	4.4156	4.3709	4.3636
1/27/2019	14:36:24	29.73	4.3807	4.415	4.3707	4.3617
1/27/2019	14:36:25	31.05	4.3796	4.4138	4.3698	4.3594
1/27/2019	14:36:27	32.84	4.3777	4.413	4.3691	4.3617
1/27/2019	14:36:28	34.22	4.3789	4.4114	4.3679	4.3633
1/27/2019	14:36:30	35.7	4.3794	4.4104	4.3673	4.3676
1/27/2019	14:36:31	37.33	4.3811	4.4085	4.3657	4.368
1/27/2019	14:36:33	38.64	4.3805	4.408	4.3643	4.3665
1/27/2019	14:36:34	40.05	4.3808	4.4067	4.3646	4.3653
1/27/2019	14:36:36	41.53	4.3796	4.4061	4.3661	4.363
1/27/2019	14:36:37	42.94	4.3788	4.4054	4.3673	4.3634
1/27/2019	14:36:39	44.5	4.3769	4.4046	4.3663	4.3603
1/27/2019	14:36:40	46.02	4.3778	4.4032	4.3651	4.3611
1/27/2019	14:36:42	47.64	4.378	4.4018	4.3645	4.3611
1/27/2019	14:36:43	48.94	4.3782	4.4013	4.3637	4.3634
1/27/2019	14:36:44	50.25	4.3763	4.4013	4.3637	4.3646
1/27/2019	14:36:46	51.59	4.3767	4.3995	4.3636	4.3649
1/27/2019	14:36:47	52.94	4.3761	4.3971	4.3627	4.3654
