Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
2/1/19	19:23:48	0	4.5092	4.4648	4.4691	4.5315
2/1/19	19:23:50	1.77	4.5745	4.4881	4.5029	4.6091
2/1/19	19:23:51	3.3	4.6396	4.5128	4.5358	4.6859
2/1/19	19:23:52	4.64	4.6399	4.5132	4.5353	4.6828
2/1/19	19:23:54	5.91	4.6382	4.5154	4.535	4.6839
2/1/19	19:23:55	7.14	4.6377	4.5158	4.5365	4.6826
2/1/19	19:23:56	8.5	4.6357	4.5154	4.5359	4.6846
2/1/19	19:23:58	9.81	4.6349	4.5137	4.5351	4.6855
2/1/19	19:23:59	11.03	4.6331	4.5134	4.5351	4.6865
2/1/19	19:24:00	12.36	4.6332	4.5139	4.5362	4.6845
2/1/19	19:24:01	13.67	4.6311	4.5146	4.5374	4.6815
2/1/19	19:24:03	14.83	4.6279	4.5153	4.536	4.6778
2/1/19	19:24:04	16	4.6262	4.5156	4.5351	4.6785
2/1/19	19:24:05	17.3	4.6252	4.5147	4.5359	4.6781
2/1/19	19:24:07	18.7	4.6241	4.5132	4.5346	4.6803
2/1/19	19:24:08	19.98	4.6236	4.5129	4.5359	4.679
2/1/19	19:24:09	21.39	4.6229	4.5139	4.5334	4.6803
2/1/19	19:24:10	22.62	4.6251	4.5149	4.5338	4.6805
2/1/19	19:24:12	23.92	4.6237	4.5139	4.5332	4.6819
2/1/19	19:24:13	25.3	4.6226	4.5137	4.5346	4.6801
2/1/19	19:24:14	26.5	4.6199	4.5123	4.537	4.6773
2/1/19	19:24:15	27.64	4.6156	4.5132	4.5376	4.6774
2/1/19	19:24:17	28.77	4.6143	4.5127	4.5389	4.6767
2/1/19	19:24:18	29.95	4.6113	4.5139	4.5389	4.6769
2/1/19	19:24:19	31.12	4.6116	4.513	4.5395	4.675
2/1/19	19:24:20	32.31	4.6099	4.5133	4.5404	4.6733
2/1/19	19:24:21	33.53	4.6124	4.5137	4.5389	4.6749
2/1/19	19:24:23	34.73	4.6146	4.5136	4.5367	4.6749
2/1/19	19:24:24	35.97	4.6153	4.5143	4.5359	4.677
2/1/19	19:24:25	37.5	4.6141	4.5136	4.5357	4.677
2/1/19	19:24:27	38.78	4.6118	4.5132	4.5365	4.675
2/1/19	19:24:28	40.03	4.6126	4.5127	4.5368	4.6736
2/1/19	19:24:29	41.19	4.6096	4.5123	4.5384	4.6711
2/1/19	19:24:30	42.48	4.608	4.5126	4.539	4.671
2/1/19	19:24:31	43.66	4.6048	4.5123	4.5395	4.6697
2/1/19	19:24:33	44.94	4.6077	4.5119	4.5371	4.6724
2/1/19	19:24:34	46.2	4.6065	4.5127	4.5378	4.676
2/1/19	19:24:35	47.42	4.6059	4.5102	4.5378	4.6755
2/1/19	19:24:36	48.61	4.6009	4.5102	4.5398	4.6754
2/1/19	19:24:38	49.84	4.5976	4.5098	4.54	4.6752
2/1/19	19:24:39	51.06	4.5933	4.5115	4.5389	4.6752
2/1/19	19:24:40	52.36	4.5925	4.5115	4.5352	4.6724
2/1/19	19:24:41	53.67	4.5921	4.5108	4.533	4.6705
2/1/19	19:24:43	54.86	4.5936	4.5116	4.5324	4.6712
2/1/19	19:24:44	56.12	4.5946	4.5126	4.5354	4.6721
2/1/19	19:24:46	57.73	4.5953	4.5132	4.5362	4.6699
2/1/19	19:24:47	59	4.5961	4.5123	4.5367	4.6707
2/1/19	19:24:48	60.25	4.5941	4.5112	4.5368	4.6676
2/1/19	19:24:49	61.48	4.5922	4.5112	4.5365	4.6665
2/1/19	19:24:51	62.77	4.5882	4.5105	4.5354	4.6637
2/1/19	19:24:52	64.02	4.5864	4.5116	4.5343	4.6648
2/1/19	19:24:53	65.3	4.5857	4.5122	4.5351	4.6656
2/1/19	19:24:54	66.52	4.5846	4.5132	4.5351	4.6664
2/1/19	19:24:56	67.77	4.5826	4.5126	4.5351	4.6656
2/1/19	19:24:57	68.98	4.581	4.5111	4.5344	4.6633
