Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
2/1/19	22:33:25	0	3.8361	4.2984	4.2074	4.3318
2/1/19	22:33:28	2.8	3.8316	4.2987	4.2076	4.3305
2/1/19	22:33:29	4.05	3.8284	4.2975	4.2073	4.3313
2/1/19	22:33:31	5.67	3.8263	4.2957	4.2093	4.3328
2/1/19	22:33:32	7.05	3.8248	4.2952	4.208	4.3341
2/1/19	22:33:34	8.83	3.8192	4.2941	4.2069	4.3348
2/1/19	22:33:36	10.56	3.8101	4.295	4.203	4.335
2/1/19	22:33:38	12.59	3.8056	4.2942	4.2014	4.3362
2/1/19	22:33:39	13.92	3.8021	4.2953	4.1987	4.3367
2/1/19	22:33:40	15	3.801	4.2957	4.2008	4.3363
2/1/19	22:33:42	16.69	3.7947	4.2963	4.2014	4.3379
2/1/19	22:33:44	18.44	3.7877	4.2961	4.2017	4.3379
2/1/19	22:33:46	20.19	3.7826	4.2963	4.1963	4.3402
2/1/19	22:33:48	22.2	3.7778	4.296	4.1952	4.3412
2/1/19	22:33:50	24.8	3.7764	4.294	4.1942	4.3418
2/1/19	22:33:52	26.27	3.7726	4.2927	4.1941	4.3433
2/1/19	22:33:53	28.12	3.7654	4.2907	4.194	4.343
2/1/19	22:33:55	29.73	3.7586	4.29	4.1917	4.3449
2/1/19	22:33:56	31.08	3.7521	4.2883	4.1924	4.3455
2/1/19	22:33:58	32.45	3.7495	4.2887	4.191	4.346
2/1/19	22:33:59	33.67	3.7449	4.2903	4.192	4.3446
2/1/19	22:34:01	35.2	3.7423	4.2918	4.1928	4.3433
2/1/19	22:34:02	36.53	3.7393	4.291	4.1924	4.343
2/1/19	22:34:03	37.77	3.7372	4.2907	4.1902	4.3443
2/1/19	22:34:05	39.33	3.7308	4.2895	4.1881	4.3466
2/1/19	22:34:07	41.22	3.7241	4.2899	4.1877	4.3459
2/1/19	22:34:08	42.39	3.7186	4.2879	4.1884	4.3442
2/1/19	22:34:09	43.75	3.7142	4.2868	4.1886	4.3424
2/1/19	22:34:11	45.25	3.7116	4.287	4.1878	4.3424
2/1/19	22:34:12	46.36	3.7055	4.2876	4.1882	4.3449
2/1/19	22:34:13	48.08	3.7004	4.2887	4.1884	4.346
2/1/19	22:34:15	49.28	3.6953	4.288	4.1882	4.3472
2/1/19	22:34:16	50.91	3.692	4.2873	4.1877	4.3486
2/1/19	22:34:18	52.42	3.6887	4.2873	4.1858	4.3477
2/1/19	22:34:20	54.19	3.6858	4.2871	4.1872	4.3495
2/1/19	22:34:21	55.8	3.6822	4.2865	4.1855	4.3485
2/1/19	22:34:22	57.02	3.6823	4.2856	4.1847	4.3481
2/1/19	22:34:24	58.59	3.6779	4.2834	4.1845	4.3462
2/1/19	22:34:25	59.97	3.6754	4.2826	4.1845	4.3468
2/1/19	22:34:27	61.64	3.6694	4.2821	4.1825	4.3476
2/1/19	22:34:29	63.17	3.6693	4.2814	4.1795	4.3475
2/1/19	22:34:30	64.81	3.6646	4.2819	4.1772	4.3452
2/1/19	22:34:32	66.48	3.6609	4.2807	4.1766	4.3417
2/1/19	22:34:33	67.62	3.6535	4.2817	4.174	4.3411
2/1/19	22:34:35	69.19	3.6516	4.2809	4.1743	4.3402
2/1/19	22:34:37	71.22	3.6506	4.2805	4.1756	4.3428
2/1/19	22:34:38	72.73	3.6501	4.2821	4.1766	4.3453
2/1/19	22:34:40	74.44	3.6471	4.2826	4.1769	4.3475
2/1/19	22:34:41	75.94	3.6447	4.2847	4.1739	4.3494
2/1/19	22:34:43	77.33	3.6443	4.2832	4.1719	4.3484
2/1/19	22:34:44	78.77	3.6431	4.2821	4.1676	4.349
