Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	19:50:50	0	3.9499	3.9932	3.8507	3.7417
1/27/2019	19:50:52	2.25	3.9491	3.9914	3.8514	3.7381
1/27/2019	19:50:53	3.28	3.9453	3.9921	3.8516	3.736
1/27/2019	19:50:55	5.09	3.9458	3.9928	3.8502	3.7346
1/27/2019	19:50:57	6.94	3.9451	3.9931	3.8484	3.7361
1/27/2019	19:50:59	8.7	3.9477	3.9935	3.8476	3.7355
1/27/2019	19:51:00	9.75	3.9462	3.9916	3.8466	3.7335
1/27/2019	19:51:01	10.98	3.9479	3.9927	3.8484	3.7329
1/27/2019	19:51:02	12.05	3.9491	3.9925	3.848	3.7326
1/27/2019	19:51:04	13.34	3.9494	3.995	3.8494	3.7339
1/27/2019	19:51:05	14.41	3.9491	3.9956	3.8507	3.7341
1/27/2019	19:51:06	15.64	3.9486	3.9968	3.8502	3.7354
1/27/2019	19:51:07	16.72	3.9491	3.9969	3.8504	3.7369
1/27/2019	19:51:08	17.81	3.9462	3.9964	3.8497	3.7386
1/27/2019	19:51:09	18.89	3.9445	3.9963	3.8505	3.7386
1/27/2019	19:51:11	20.8	3.9445	3.9946	3.8514	3.7371
1/27/2019	19:51:13	23.05	3.9473	3.9955	3.8522	3.7349
1/27/2019	19:51:14	24.05	3.9493	3.9949	3.851	3.7332
1/27/2019	19:51:16	25.59	3.9487	3.9964	3.8496	3.7313
1/27/2019	19:51:17	26.72	3.947	3.9951	3.8495	3.7297
1/27/2019	19:51:18	27.75	3.9433	3.9943	3.8507	3.7288
1/27/2019	19:51:19	29.19	3.9426	3.9934	3.851	3.7287
1/27/2019	19:51:21	30.41	3.9451	3.9929	3.8497	3.7293
1/27/2019	19:51:22	31.53	3.9499	3.9931	3.8476	3.7298
1/27/2019	19:51:23	32.61	3.9504	3.9918	3.8466	3.7306
1/27/2019	19:51:24	33.66	3.9495	3.9895	3.8458	3.7306
1/27/2019	19:51:25	34.89	3.9457	3.9878	3.8467	3.7268
1/27/2019	19:51:26	36	3.947	3.9869	3.8481	3.7244
1/27/2019	19:51:27	37.08	3.9481	3.9901	3.8487	3.7233
1/27/2019	19:51:28	38.12	3.9477	3.9901	3.85	3.7269
1/27/2019	19:51:29	39.23	3.946	3.9931	3.8503	3.729
1/27/2019	19:51:31	40.56	3.9453	3.992	3.8509	3.7314
1/27/2019	19:51:32	41.73	3.9482	3.9936	3.8503	3.7306
1/27/2019	19:51:33	42.83	3.9489	3.9906	3.8489	3.728
1/27/2019	19:51:34	43.97	3.9482	3.9887	3.8477	3.7246
1/27/2019	19:51:35	44.98	3.9472	3.9852	3.8478	3.7226
1/27/2019	19:51:36	46.05	3.9477	3.9837	3.8471	3.7221
1/27/2019	19:51:37	47.19	3.9466	3.9824	3.8488	3.7221
1/27/2019	19:51:38	48.25	3.9486	3.9819	3.8499	3.722
1/27/2019	19:51:40	49.44	3.9476	3.9819	3.8503	3.7204
1/27/2019	19:51:41	50.77	3.9473	3.9811	3.8491	3.7194
1/27/2019	19:51:42	51.8	3.9443	3.9783	3.8486	3.72
1/27/2019	19:51:43	53.08	3.9433	3.9765	3.8499	3.7239
1/27/2019	19:51:44	54.25	3.9437	3.9758	3.85	3.7259
1/27/2019	19:51:46	55.55	3.9451	3.9773	3.8496	3.7265
1/27/2019	19:51:47	57.03	3.9456	3.977	3.8483	3.7248
1/27/2019	19:51:49	58.31	3.9448	3.9769	3.8481	3.7225
1/27/2019	19:51:50	59.39	3.9422	3.9776	3.8489	3.7205
1/27/2019	19:51:51	60.55	3.9413	3.9794	3.8499	3.7214
1/27/2019	19:51:52	61.66	3.9418	3.9803	3.8519	3.7235
1/27/2019	19:51:53	62.8	3.9445	3.9799	3.8521	3.7254
1/27/2019	19:51:54	64	3.9444	3.983	3.8531	3.7241
1/27/2019	19:51:55	65.17	3.9435	3.9839	3.852	3.7235
1/27/2019	19:51:57	66.41	3.9434	3.9884	3.8519	3.7214
1/27/2019	19:51:58	67.84	3.9443	3.9873	3.8523	3.7208
1/27/2019	19:51:59	68.94	3.9453	3.9884	3.8509	3.7189
1/27/2019	19:52:00	70.19	3.946	3.9879	3.8497	3.7187
1/27/2019	19:52:02	71.59	3.9456	3.9861	3.8496	3.7196
1/27/2019	19:52:03	72.62	3.9453	3.9852	3.8496	3.7212
