Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/28/2019	07:58:52	0	4.1858	4.1853	4.1575	4.3235
1/28/2019	07:58:55	2.78	4.1843	4.1831	4.1569	4.325
1/28/2019	07:58:57	4.11	4.1827	4.1813	4.1562	4.3224
1/28/2019	07:58:58	5.44	4.1818	4.1802	4.1548	4.3202
1/28/2019	07:58:59	6.92	4.1807	4.1802	4.1558	4.3183
1/28/2019	07:59:01	8.23	4.182	4.1788	4.1547	4.3188
1/28/2019	07:59:02	9.56	4.182	4.1786	4.1533	4.3183
1/28/2019	07:59:03	10.87	4.1827	4.1782	4.1517	4.3175
1/28/2019	07:59:05	12.12	4.1797	4.1784	4.1512	4.3178
1/28/2019	07:59:06	13.52	4.179	4.1796	4.1512	4.3175
1/28/2019	07:59:07	14.75	4.1783	4.179	4.1489	4.3166
1/28/2019	07:59:09	16.09	4.1776	4.1782	4.1483	4.3141
1/28/2019	07:59:10	17.83	4.1797	4.1756	4.1484	4.3147
1/28/2019	07:59:12	19.23	4.1782	4.175	4.1483	4.315
1/28/2019	07:59:13	20.67	4.1771	4.174	4.148	4.3161
1/28/2019	07:59:14	22.02	4.1729	4.1745	4.1466	4.3146
1/28/2019	07:59:16	23.33	4.171	4.1744	4.1474	4.313
1/28/2019	07:59:17	24.62	4.1709	4.1745	4.1472	4.3133
1/28/2019	07:59:18	25.83	4.1706	4.1739	4.1483	4.313
1/28/2019	07:59:20	27.11	4.1718	4.1745	4.1484	4.313
1/28/2019	07:59:21	28.52	4.1703	4.1754	4.1478	4.3117
1/28/2019	07:59:22	29.86	4.1694	4.1749	4.1451	4.3098
1/28/2019	07:59:24	31.36	4.1664	4.1729	4.1442	4.3111
1/28/2019	07:59:25	32.83	4.1656	4.1728	4.1422	4.3129
1/28/2019	07:59:27	34.52	4.1637	4.1726	4.1448	4.3136
1/28/2019	07:59:28	35.86	4.1641	4.1711	4.1429	4.3124
1/28/2019	07:59:30	37.19	4.1655	4.169	4.144	4.3106
1/28/2019	07:59:32	39.25	4.1664	4.1688	4.1421	4.3112
1/28/2019	07:59:33	40.66	4.1663	4.1699	4.1419	4.3106
1/28/2019	07:59:34	41.91	4.1644	4.1695	4.1403	4.3109
1/28/2019	07:59:36	43.7	4.1622	4.1688	4.1388	4.3097
1/28/2019	07:59:37	45.03	4.161	4.1672	4.1375	4.311
1/28/2019	07:59:40	47.16	4.1597	4.1661	4.1369	4.3095
1/28/2019	07:59:41	48.84	4.1589	4.1646	4.1353	4.3099
1/28/2019	07:59:43	50.09	4.1584	4.1667	4.1342	4.3089
1/28/2019	07:59:44	51.56	4.1578	4.1678	4.1338	4.3091
1/28/2019	07:59:46	53.31	4.1564	4.1695	4.1329	4.3078
1/28/2019	07:59:47	54.8	4.1549	4.1664	4.1323	4.3045
1/28/2019	07:59:48	56.06	4.1534	4.1655	4.1306	4.3035
1/28/2019	07:59:50	58.05	4.154	4.1647	4.1304	4.3034
1/28/2019	07:59:52	59.62	4.1533	4.1655	4.1263	4.3047
1/28/2019	07:59:54	61.12	4.1548	4.1647	4.1241	4.3028
1/28/2019	07:59:56	63.48	4.1532	4.1643	4.1227	4.3015
1/28/2019	07:59:58	65.08	4.1536	4.1643	4.1223	4.3008
1/28/2019	07:59:59	66.62	4.1526	4.1657	4.1201	4.3032
1/28/2019	08:00:01	68.19	4.1543	4.1643	4.1169	4.3038
1/28/2019	08:00:02	69.61	4.1537	4.1645	4.1165	4.3024
1/28/2019	08:00:04	71.45	4.1526	4.1645	4.1152	4.3001
1/28/2019	08:00:05	72.98	4.1503	4.1645	4.1143	4.301
1/28/2019	08:00:07	74.45	4.1506	4.1643	4.1135	4.303
1/28/2019	08:00:08	75.75	4.1511	4.1649	4.1108	4.3047
1/28/2019	08:00:10	77.56	4.1514	4.1672	4.1087	4.3042
1/28/2019	08:00:11	78.8	4.1514	4.1702	4.1061	4.3051
1/28/2019	08:00:13	80.7	4.1514	4.1696	4.1065	4.3048
1/28/2019	08:00:15	82.23	4.1514	4.1705	4.1068	4.3042
1/28/2019	08:00:16	83.5	4.1493	4.1705	4.1061	4.3023
1/28/2019	08:00:17	84.98	4.1468	4.1707	4.1057	4.3031
1/28/2019	08:00:19	86.66	4.146	4.171	4.1031	4.3018
1/28/2019	08:00:21	88.12	4.1454	4.169	4.1028	4.3007
1/28/2019	08:00:22	89.48	4.1437	4.171	4.1035	4.2992
1/28/2019	08:00:23	90.77	4.1436	4.1705	4.1054	4.2993
1/28/2019	08:00:25	92.36	4.1437	4.1715	4.1055	4.2992
1/28/2019	08:00:26	93.84	4.1477	4.1696	4.1048	4.3
1/28/2019	08:00:28	95.14	4.1452	4.1684	4.1035	4.3013
1/28/2019	08:00:30	97.33	4.145	4.1686	4.1021	4.3027
1/28/2019	08:00:31	98.52	4.1411	4.1685	4.0992	4.301
1/28/2019	08:00:32	99.83	4.1431	4.1688	4.0989	4.3009
1/28/2019	08:00:34	101.77	4.1434	4.167	4.098	4.3009
1/28/2019	08:00:36	103.36	4.1446	4.1671	4.0963	4.3
1/28/2019	08:00:37	105.02	4.1434	4.1688	4.0947	4.2972
1/28/2019	08:00:39	106.44	4.1424	4.1694	4.0929	4.2969
1/28/2019	08:00:40	107.77	4.1435	4.169	4.0931	4.2981
1/28/2019	08:00:42	109.2	4.1432	4.1692	4.0922	4.2993
1/28/2019	08:00:43	110.73	4.1434	4.1714	4.0917	4.2987
1/28/2019	08:00:44	111.98	4.1403	4.1723	4.0921	4.2983
1/28/2019	08:00:46	113.61	4.1396	4.1714	4.0916	4.2996
1/28/2019	08:00:47	115.02	4.1395	4.1694	4.0916	4.2987
1/28/2019	08:00:49	116.28	4.1372	4.1697	4.089	4.2987
1/28/2019	08:00:50	117.52	4.1372	4.1711	4.0884	4.2972
1/28/2019	08:00:52	119.31	4.1364	4.173	4.0867	4.2974
1/28/2019	08:00:53	120.84	4.1392	4.1744	4.085	4.2972
1/28/2019	08:00:54	122.05	4.1349	4.1747	4.0833	4.2973
1/28/2019	08:00:56	123.41	4.1333	4.1745	4.0832	4.2981
1/28/2019	08:00:58	125.11	4.1308	4.1732	4.0823	4.2973
1/28/2019	08:00:59	126.47	4.134	4.1727	4.0819	4.2972
1/28/2019	08:01:00	127.95	4.1328	4.1685	4.0809	4.2945
1/28/2019	08:01:02	129.34	4.1336	4.1675	4.0823	4.2949
1/28/2019	08:01:03	130.81	4.1292	4.1664	4.0808	4.294
1/28/2019	08:01:05	132.25	4.1285	4.1703	4.08	4.2959
1/28/2019	08:01:06	133.73	4.1266	4.1694	4.0778	4.2959
1/28/2019	08:01:08	135.47	4.1278	4.1686	4.076	4.2965
1/28/2019	08:01:09	136.95	4.1266	4.1663	4.0733	4.2942
1/28/2019	08:01:11	138.33	4.1239	4.1673	4.0713	4.2935
1/28/2019	08:01:12	139.7	4.1225	4.1667	4.0722	4.2928
1/28/2019	08:01:13	140.97	4.1218	4.1665	4.0731	4.2947
1/28/2019	08:01:15	142.39	4.1226	4.1655	4.0739	4.2954
