Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/29/2019	20:21:24	2.61	3.2227	3.6569	3.4974	2.8458
1/29/2019	20:21:25	3.98	3.2217	3.6576	3.4974	2.8434
1/29/2019	20:21:27	5.34	3.2215	3.6566	3.4964	2.8425
1/29/2019	20:21:28	6.72	3.2198	3.6566	3.4955	2.8416
1/29/2019	20:21:29	8.16	3.2195	3.655	3.4935	2.8413
1/29/2019	20:21:31	9.39	3.2191	3.6544	3.4931	2.8416
1/29/2019	20:21:32	10.77	3.2196	3.6536	3.4933	2.8405
1/29/2019	20:21:33	12.11	3.2183	3.6538	3.4923	2.8389
1/29/2019	20:21:35	13.39	3.2165	3.6527	3.4919	2.8378
1/29/2019	20:21:36	14.83	3.2152	3.6521	3.4914	2.8375
1/29/2019	20:21:37	16.17	3.2158	3.651	3.4918	2.8358
1/29/2019	20:21:39	17.5	3.2167	3.6514	3.4922	2.8343
1/29/2019	20:21:40	18.78	3.2142	3.6509	3.4906	2.8324
1/29/2019	20:21:41	20.05	3.2115	3.6506	3.4892	2.8332
1/29/2019	20:21:43	21.28	3.2101	3.6492	3.4871	2.833
1/29/2019	20:21:44	22.58	3.2103	3.6483	3.4858	2.8334
1/29/2019	20:21:45	23.86	3.2099	3.6478	3.484	2.8332
1/29/2019	20:21:46	25.11	3.2078	3.6486	3.4811	2.8342
1/29/2019	20:21:48	26.41	3.2069	3.6494	3.48	2.8336
1/29/2019	20:21:49	27.67	3.2057	3.6489	3.48	2.8321
1/29/2019	20:21:50	28.95	3.2055	3.6474	3.481	2.8299
1/29/2019	20:21:52	30.25	3.2053	3.6458	3.4816	2.828
1/29/2019	20:21:53	31.52	3.2036	3.6456	3.4808	2.8262
1/29/2019	20:21:54	32.91	3.2009	3.6446	3.4791	2.8234
1/29/2019	20:21:55	34.11	3.1992	3.6435	3.478	2.8215
1/29/2019	20:21:57	35.47	3.1991	3.6428	3.4784	2.8206
1/29/2019	20:21:59	37.22	3.2005	3.6424	3.479	2.8212
1/29/2019	20:22:00	38.53	3.199	3.6418	3.4788	2.8223
1/29/2019	20:22:01	39.94	3.1988	3.6404	3.4767	2.8215
1/29/2019	20:22:03	41.45	3.1954	3.6402	3.4755	2.8207
1/29/2019	20:22:04	42.78	3.1953	3.639	3.475	2.8188
1/29/2019	20:22:05	44.09	3.1943	3.6388	3.474	2.8163
1/29/2019	20:22:07	45.37	3.1962	3.6372	3.4728	2.8136
1/29/2019	20:22:08	46.69	3.1967	3.6367	3.4714	2.8139
1/29/2019	20:22:09	47.95	3.1977	3.6358	3.4701	2.8141
1/29/2019	20:22:11	49.34	3.1962	3.6355	3.4691	2.8137
1/29/2019	20:22:12	50.89	3.1973	3.6356	3.4684	2.8107
