Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5B	Ch2_O2_13|T1_29.5B	Ch3_O2_14|T1_29.5B	Ch4_O2_15|T1_29.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:10:09	256.44	3.8811	4.0913	4.0160	4.0297	29.500	29.500	29.500	29.500
1/27/2019	22:10:10	257.67	3.8784	4.0921	4.0164	4.0272	29.500	29.500	29.500	29.500
1/27/2019	22:10:11	259.12	3.8793	4.0904	4.0138	4.0247	29.500	29.500	29.500	29.500
1/27/2019	22:10:14	261.52	3.8803	4.0890	4.0107	4.0250	29.500	29.500	29.500	29.500
1/27/2019	22:10:15	262.83	3.8797	4.0881	4.0107	4.0254	29.500	29.500	29.500	29.500
1/27/2019	22:10:17	264.37	3.8786	4.0893	4.0124	4.0245	29.500	29.500	29.500	29.500
1/27/2019	22:10:18	266.05	3.8754	4.0894	4.0132	4.0251	29.500	29.500	29.500	29.500
1/27/2019	22:10:20	267.53	3.8754	4.0881	4.0132	4.0241	29.500	29.500	29.500	29.500
1/27/2019	22:10:21	268.92	3.8729	4.0887	4.0130	4.0232	29.500	29.500	29.500	29.500
1/27/2019	22:10:23	270.48	3.8719	4.0899	4.0127	4.0206	29.500	29.500	29.500	29.500
1/27/2019	22:10:24	272.11	3.8717	4.0921	4.0110	4.0208	29.500	29.500	29.500	29.500
1/27/2019	22:10:26	273.41	3.8705	4.0902	4.0097	4.0201	29.500	29.500	29.500	29.500
1/27/2019	22:10:27	274.69	3.8713	4.0898	4.0102	4.0190	29.500	29.500	29.500	29.500
1/27/2019	22:10:28	276.16	3.8724	4.0891	4.0098	4.0182	29.500	29.500	29.500	29.500
1/27/2019	22:10:30	277.52	3.8727	4.0885	4.0088	4.0176	29.500	29.500	29.500	29.500
1/27/2019	22:10:31	279.16	3.8712	4.0863	4.0075	4.0190	29.500	29.500	29.500	29.500
1/27/2019	22:10:33	280.78	3.8655	4.0847	4.0073	4.0200	29.500	29.500	29.500	29.500
1/27/2019	22:10:34	282.14	3.8654	4.0856	4.0070	4.0213	29.500	29.500	29.500	29.500
1/27/2019	22:10:36	284.11	3.8644	4.0864	4.0066	4.0204	29.500	29.500	29.500	29.500
1/27/2019	22:10:38	285.42	3.8671	4.0851	4.0050	4.0190	29.500	29.500	29.500	29.500
1/27/2019	22:10:39	286.94	3.8669	4.0842	4.0036	4.0177	29.500	29.500	29.500	29.500
1/27/2019	22:10:40	288.31	3.8655	4.0847	4.0000	4.0180	29.500	29.500	29.500	29.500
1/27/2019	22:10:42	290.08	3.8637	4.0856	4.0019	4.0176	29.500	29.500	29.500	29.500
1/27/2019	22:10:44	291.50	3.8625	4.0858	4.0027	4.0189	29.500	29.500	29.500	29.500
1/27/2019	22:10:45	292.94	3.8630	4.0862	4.0052	4.0176	29.500	29.500	29.500	29.500
1/27/2019	22:10:46	294.34	3.8648	4.0868	4.0047	4.0174	29.500	29.500	29.500	29.500
1/27/2019	22:10:48	295.67	3.8650	4.0856	4.0030	4.0164	29.500	29.500	29.500	29.500
1/27/2019	22:10:49	297.05	3.8632	4.0837	4.0012	4.0168	29.500	29.500	29.500	29.500
1/27/2019	22:10:50	298.33	3.8593	4.0820	3.9989	4.0170	29.500	29.500	29.500	29.500
1/27/2019	22:10:52	299.75	3.8569	4.0824	3.9986	4.0169	29.500	29.500	29.500	29.500
1/27/2019	22:10:54	301.73	3.8569	4.0846	3.9976	4.0173	29.500	29.500	29.500	29.500
1/27/2019	22:10:56	303.39	3.8558	4.0846	3.9967	4.0151	29.500	29.500	29.500	29.500
1/27/2019	22:10:57	304.69	3.8556	4.0859	3.9968	4.0144	29.500	29.500	29.500	29.500
1/27/2019	22:10:58	306.12	3.8547	4.0841	3.9978	4.0126	29.500	29.500	29.500	29.500
1/27/2019	22:10:59	307.36	3.8545	4.0832	3.9978	4.0120	29.500	29.500	29.500	29.500
1/27/2019	22:11:01	308.67	3.8500	4.0801	3.9971	4.0106	29.500	29.500	29.500	29.500
1/27/2019	22:11:02	310.27	3.8495	4.0796	3.9947	4.0127	29.500	29.500	29.500	29.500
1/27/2019	22:11:04	311.91	3.8464	4.0802	3.9944	4.0153	29.500	29.500	29.500	29.500
1/27/2019	22:11:06	313.91	3.8469	4.0814	3.9947	4.0145	29.500	29.500	29.500	29.500
1/27/2019	22:11:08	315.64	3.8431	4.0806	3.9940	4.0125	29.500	29.500	29.500	29.500
1/27/2019	22:11:09	316.97	3.8448	4.0805	3.9944	4.0104	29.500	29.500	29.500	29.500
1/27/2019	22:11:10	318.23	3.8424	4.0780	3.9945	4.0100	29.500	29.500	29.500	29.500
1/27/2019	22:11:12	319.64	3.8436	4.0782	3.9938	4.0079	29.500	29.500	29.500	29.500
1/27/2019	22:11:13	320.94	3.8407	4.0770	3.9921	4.0075	29.500	29.500	29.500	29.500
1/27/2019	22:11:14	322.36	3.8405	4.0764	3.9907	4.0065	29.500	29.500	29.500	29.500
1/27/2019	22:11:16	323.80	3.8386	4.0751	3.9920	4.0066	29.500	29.500	29.500	29.500
1/27/2019	22:11:18	325.52	3.8381	4.0744	3.9933	4.0058	29.500	29.500	29.500	29.500
1/27/2019	22:11:20	327.45	3.8372	4.0751	3.9924	4.0084	29.500	29.500	29.500	29.500
1/27/2019	22:11:21	329.17	3.8379	4.0758	3.9906	4.0085	29.500	29.500	29.500	29.500
