7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1678290840, +3.52, +29.227,    -0.4, +1086.0,  +243.0,  -112.0
1678291440, +3.52, +29.251,    -0.3, +1084.0,  +286.0,  -136.0
1678292040, +3.52, +29.268,    -0.4, +1089.0,  +270.0,  -136.0
1678292640, +3.52, +29.276,    -0.4, +1080.0,  +280.0,  -108.0
1678293240, +3.52, +29.300,    -0.4, +1072.0,  +275.0,   -79.0
1678293840, +3.52, +29.308,    -0.6, +1084.0,  +288.0,  -128.0
1678294440, +3.52, +29.129,    -0.3, +1087.0,  +288.0,  -144.0
1678295040, +3.52, +29.219,    -0.4, +1089.0,  +270.0,  -136.0
1678295640, +3.52, +29.260,    -0.4, +1086.0,  +241.0,   -93.0
1678296240, +3.52, +29.227,    -0.2, +1091.0,  +280.0,  -148.0
1678296840, +3.52, +29.260,    -0.1, +1088.0,  +284.0,  -144.0
1678297440, +3.52, +29.284,    +0.2, +1072.0,  +278.0,   -80.0
1678298040, +3.52, +29.300,    -0.0, +1088.0,  +286.0,  -144.0
1678298640, +3.52, +29.300,    +0.3, +1072.0,  +275.0,   -84.0
1678299240, +3.52, +29.300,    +0.8, +1084.0,  +240.0,   -97.0
1678299840, +3.52, +29.292,    +1.5, +1072.0,  +280.0,   -84.0
1678300440, +3.52, +29.276,    +3.0, +1072.0,  +273.0,   -79.0
1678301040, +3.52, +29.300,    +1.7, +1084.0,  +233.0,   -81.0
1678301640, +3.52, +29.300,    +2.5, +1088.0,  +275.0,  -140.0
1678302240, +3.52, +29.317,    +3.0, +1091.0,  +280.0,  -144.0
1678302840, +3.52, +29.317,    +4.2, +1068.0,  +272.0,   -72.0
1678303440, +3.52, +29.308,    +5.3, +1087.0,  +288.0,  -144.0
1678304040, +3.52, +29.317,    +7.1, +1080.0,  +284.0,  -116.0
1678304640, +3.52, +29.308,   +11.8, +1075.0,  +280.0,  -100.0
1678305240, +3.52, +29.300,   +14.2, +1080.0,  +284.0,  -114.0
1678305840, +3.52, +29.292,   +14.5, +1089.0,  +286.0,  -144.0
1678306440, +3.52, +29.292,   +19.0, +1084.0,  +236.0,   -89.0
1678307040, +3.52, +29.292,   +21.8, +1088.0,  +275.0,  -144.0
1678307640, +3.52, +29.292,   +30.2, +1081.0,  +236.0,   -81.0
1678308240, +3.52, +29.292,   +25.6, +1086.0,  +288.0,  -136.0
1678308840, +3.52, +29.300,   +16.0, +1072.0,  +280.0,   -94.0
1678309440, +3.52, +29.308,   +22.7, +1072.0,  +272.0,   -72.0
1678310040, +3.52, +29.317,   +17.4, +1088.0,  +284.0,  -144.0
1678310640, +3.52, +29.308,   +18.0, +1080.0,  +280.0,  -112.0
1678311240, +3.52, +29.317,   +17.3, +1072.0,  +271.0,   -72.0
1678311840, +3.52, +29.317,   +10.3, +1076.0,  +284.0,  -116.0
1678312440, +3.52, +29.317,    +5.2, +1088.0,  +280.0,  -144.0
1678313040, +3.52, +29.308,    +6.8, +1088.0,  +288.0,  -144.0
1678313640, +3.52, +29.317,    +7.6, +1086.0,  +286.0,  -141.0
1678314240, +3.52, +29.317,    +9.2, +1073.0,  +280.0,  -100.0
1678314840, +3.52, +29.317,    +8.2, +1075.0,  +278.0,   -92.0
1678315440, +3.52, +29.308,    +9.0, +1080.0,  +286.0,  -122.0
1678316040, +3.52, +29.308,    +7.1, +1084.0,  +284.0,  -124.0
1678316640, +3.52, +29.308,    +6.4, +1088.0,  +284.0,  -144.0
1678317240, +3.52, +29.292,    +6.8,  +984.0,  +214.0,   +64.0
1678317840, +3.52, +29.292,    +7.7, +1088.0,  +284.0,  -144.0
1678318440, +3.52, +29.300,    +9.1, +1088.0,  +286.0,  -136.0
