7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1702111500, +3.47, +28.664,    -0.4, +1065.0,  +182.0,   +71.0
1702112100, +3.47, +28.689,    -0.3, +1060.0,  +182.0,   +72.0
1702112700, +3.47, +28.689,    -0.4, +1059.0,  +182.0,   +80.0
1702113300, +3.47, +28.705,    -0.4, +1064.0,  +184.0,   +67.0
1702113900, +3.47, +28.713,    -0.4, +1064.0,  +182.0,   +64.0
1702114500, +3.47, +28.705,    -0.4, +1062.0,  +184.0,   +76.0
1702115100, +3.47, +28.721,    -0.3, +1059.0,  +180.0,   +78.0
1702115700, +3.47, +28.738,    -0.3, +1060.0,  +179.0,   +79.0
1702116300, +3.47, +28.746,    -0.5, +1055.0,  +180.0,   +86.0
1702116900, +3.47, +28.762,    -0.3, +1059.0,  +182.0,   +76.0
1702117500, +3.47, +28.762,    -0.2, +1040.0,  +168.0,  +103.0
1702118100, +3.47, +28.779,    -0.3, +1049.0,  +176.0,   +88.0
1702118700, +3.47, +28.779,    -0.4, +1056.0,  +179.0,   +80.0
1702119300, +3.47, +28.762,    -0.3, +1059.0,  +184.0,   +76.0
1702119900, +3.47, +28.754,    -0.3, +1055.0,  +177.0,   +83.0
1702120500, +3.47, +28.754,    -0.3, +1054.0,  +176.0,   +83.0
1702121100, +3.47, +28.746,    -0.4, +1046.0,  +176.0,   +96.0
1702121700, +3.47, +28.754,    -0.4, +1039.0,  +168.0,  +103.0
1702122300, +3.47, +28.754,    -0.4, +1031.0,  +166.0,  +104.0
1702122900, +3.47, +28.754,    -0.4, +1030.0,  +167.0,  +112.0
1702123500, +3.47, +28.762,    -0.4, +1113.0,  +230.0,   -72.0
1702124100, +3.47, +28.762,    -0.3, +1041.0,  +168.0,  +103.0
1702124700, +3.47, +28.779,    -0.3, +1081.0,  +195.0,   +32.0
1702125300, +3.47, +28.770,    -0.4, +1059.0,  +179.0,   +78.0
