7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1681683840, +3.51, +29.471,   +83.2,  +991.0,  +195.0,   +64.0
1681684440, +3.51, +29.390,   +63.5,  +988.0,  +192.0,   +65.0
1681685040, +3.51, +29.382,   +63.8,  +991.0,  +192.0,   +64.0
1681685640, +3.51, +29.349,   +69.5,  +988.0,  +195.0,   +64.0
1681686240, +3.51, +29.390,   +69.5,  +988.0,  +192.0,   +64.0
1681686840, +3.51, +29.382,   +71.2,  +988.0,  +192.0,   +67.0
1681687440, +3.51, +29.422,   +97.6,  +990.0,  +195.0,   +64.0
1681688040, +3.51, +29.463,   +78.3,  +990.0,  +193.0,   +64.0
1681688640, +3.51, +29.479,  +115.9,  +988.0,  +192.0,   +67.0
1681689240, +3.51, +29.487,  +110.4,  +988.0,  +195.0,   +67.0
1681689840, +3.51, +29.455,  +109.3,  +990.0,  +192.0,   +64.0
1681690440, +3.51, +29.349,   +97.0,  +988.0,  +192.0,   +67.0
1681691040, +3.51, +29.300,   +86.5,  +988.0,  +192.0,   +64.0
1681691640, +3.51, +29.325,   +92.2,  +988.0,  +192.0,   +64.0
1681692240, +3.51, +29.317,   +63.9,  +988.0,  +193.0,   +65.0
1681692840, +3.51, +29.325,   +87.3,  +985.0,  +193.0,   +64.0
1681693440, +3.51, +29.333,   +66.2,  +990.0,  +193.0,   +65.0
1681694040, +3.51, +29.398,   +88.4,  +988.0,  +192.0,   +65.0
1681694640, +3.51, +29.455,   +26.9, +1068.0,  +240.0,   -44.0
1681695240, +3.51, +29.487,   +25.7,  +988.0,  +192.0,   +64.0
1681695840, +3.51, +29.455,   +18.8,  +988.0,  +195.0,   +67.0
1681696440, +3.51, +29.430,   +35.0,  +988.0,  +193.0,   +67.0
1681697040, +3.51, +29.463,   +48.1,  +991.0,  +192.0,   +67.0
1681697640, +3.51, +29.495,   +27.1,  +991.0,  +192.0,   +64.0
1681698240, +3.51, +29.511,   +42.0,  +988.0,  +192.0,   +64.0
1681698840, +3.51, +29.528,   +50.3,  +990.0,  +192.0,   +64.0
1681699440, +3.51, +29.520,   +37.4,  +988.0,  +193.0,   +67.0
1681700040, +3.51, +29.463,   +17.8,  +988.0,  +193.0,   +64.0
1681700640, +3.51, +29.455,   +15.7,  +990.0,  +193.0,   +64.0
1681701240, +3.51, +29.487,   +21.3,  +992.0,  +193.0,   +65.0
1681701840, +3.51, +29.487,   +13.0,  +988.0,  +192.0,   +68.0
1681702440, +3.51, +29.503,   +22.2, +1065.0,  +240.0,   -48.0
1681703040, +3.51, +29.503,   +14.6,  +988.0,  +192.0,   +66.0
1681703640, +3.51, +29.520,    +5.5,  +987.0,  +192.0,   +64.0
1681704240, +3.51, +29.528,    +4.3,  +990.0,  +192.0,   +65.0
1681704840, +3.51, +29.520,    +4.3,  +988.0,  +192.0,   +67.0
1681705440, +3.51, +29.528,    +4.9,  +988.0,  +192.0,   +64.0
1681706040, +3.51, +29.536,    +4.1,  +990.0,  +192.0,   +67.0
1681706640, +3.51, +29.528,    +3.0,  +988.0,  +192.0,   +64.0
1681707240, +3.51, +29.503,    +1.7,  +988.0,  +193.0,   +67.0
1681707840, +3.51, +29.495,    +0.6,  +988.0,  +195.0,   +64.0
1681708440, +3.51, +29.520,    -0.0,  +988.0,  +193.0,   +64.0
1681709040, +3.51, +29.438,    -0.2,  +988.0,  +195.0,   +67.0
1681709640, +3.51, +29.406,    -0.5,  +988.0,  +193.0,   +64.0
1681710240, +3.51, +29.438,    -0.4,  +988.0,  +192.0,   +67.0
1681710840, +3.51, +29.414,    -0.4,  +990.0,  +192.0,   +64.0
1681711440, +3.51, +29.414,    -0.5,  +992.0,  +193.0,   +64.0
