7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1701474960, +3.49, +28.492,   +52.3, +1118.0,  +220.0,   -88.0
1701475560, +3.49, +28.484,   +73.6, +1123.0,  +209.0,   -80.0
1701476160, +3.49, +28.476,  +104.7, +1120.0,  +216.0,   -84.0
1701476760, +3.49, +28.476,   +96.5, +1120.0,  +220.0,   -88.0
1701477360, +3.49, +28.476,  +106.4, +1118.0,  +220.0,   -90.0
1701477960, +3.49, +28.484,  +100.7, +1120.0,  +204.0,   -72.0
1701478560, +3.49, +28.484,   +85.9, +1116.0,  +220.0,   -84.0
1701479160, +3.49, +28.484,  +103.1, +1120.0,  +211.0,   -80.0
1701479760, +3.49, +28.492,  +155.9, +1120.0,  +220.0,   -84.0
1701480360, +3.49, +28.492,   +22.7, +1120.0,  +204.0,   -72.0
1701480960, +3.49, +28.501,   +67.1, +1120.0,  +204.0,   -72.0
1701481560, +3.49, +28.501,   +50.4, +1112.0,  +224.0,   -72.0
1701482160, +3.49, +28.304,   +58.6, +1008.0,  +158.0,  +112.0
1701482760, +3.49, +28.132,   +52.9, +1120.0,  +192.0,   -64.0
1701483360, +3.49, +28.132,   +42.5, +1020.0,  +160.0,  +113.0
1701483960, +3.49, +27.853,   +47.1, +1015.0,  +160.0,  +112.0
1701484560, +3.49, +27.672,   +63.6, +1072.0,  +192.0,   +56.0
1701485160, +3.49, +27.597,   +39.4, +1046.0,  +172.0,   +96.0
1701485760, +3.49, +27.589,   +28.6, +1057.0,  +176.0,   +88.0
1701486360, +3.49, +27.630,   +37.7, +1052.0,  +176.0,   +92.0
1701486960, +3.49, +27.721,   +27.1, +1059.0,  +179.0,   +80.0
1701487560, +3.49, +27.787,   +23.5, +1048.0,  +174.0,   +96.0
1701488160, +3.49, +27.861,   +29.6, +1024.0,  +163.0,  +112.0
1701488760, +3.49, +27.910,   +18.2, +1032.0,  +167.0,  +108.0
1701489360, +3.49, +27.935,   +20.2, +1020.0,  +161.0,  +112.0
1701489960, +3.49, +27.910,   +20.8, +1049.0,  +176.0,   +96.0
1701490560, +3.49, +27.902,   +14.8, +1056.0,  +177.0,   +83.0
1701491160, +3.49, +27.910,   +12.6, +1028.0,  +164.0,  +112.0
1701491760, +3.49, +27.902,    +8.4, +1035.0,  +167.0,  +108.0
1701492360, +3.49, +27.918,    +5.9, +1046.0,  +174.0,   +97.0
1701492960, +3.49, +27.918,    +4.8, +1046.0,  +172.0,   +99.0
1701493560, +3.49, +27.910,    +3.7, +1048.0,  +172.0,   +96.0
1701494160, +3.49, +27.918,    +2.8, +1027.0,  +166.0,  +112.0
1701494760, +3.49, +27.861,    +1.4, +1036.0,  +166.0,  +108.0
1701495360, +3.49, +27.828,    +0.1, +1040.0,  +168.0,  +103.0
1701495960, +3.49, +27.811,    -0.3, +1054.0,  +176.0,   +92.0
1701496560, +3.49, +27.828,    -0.3, +1031.0,  +164.0,  +112.0
1701497160, +3.49, +27.869,    -0.4, +1038.0,  +167.0,  +104.0
1701497760, +3.49, +27.910,    -0.3, +1016.0,  +160.0,  +112.0
1701498360, +3.49, +27.968,    -0.4, +1024.0,  +163.0,  +112.0
1701498960, +3.49, +27.992,    -0.4, +1011.0,  +156.0,  +112.0
1701499560, +3.49, +28.033,    -0.4, +1016.0,  +160.0,  +112.0
1701500160, +3.49, +28.066,    -0.3, +1024.0,  +163.0,  +112.0
1701500760, +3.49, +28.009,    -0.3, +1031.0,  +167.0,  +110.0
1701501360, +3.49, +27.943,    -0.3, +1032.0,  +168.0,  +108.0
1701501960, +3.49, +27.927,    -0.3, +1028.0,  +164.0,  +112.0
1701502560, +3.49, +27.918,    -0.4, +1043.0,  +172.0,  +100.0
1701503160, +3.49, +27.885,    -0.5, +1008.0,  +159.0,  +112.0
1701503760, +3.49, +27.861,    -0.5, +1016.0,  +163.0,  +112.0
1701504360, +3.49, +27.844,    -0.4, +1041.0,  +168.0,  +100.0
1701504960, +3.49, +27.828,    -0.3, +1040.0,  +168.0,  +104.0
1701505560, +3.49, +27.836,    -0.5, +1036.0,  +168.0,  +110.0
1701506160, +3.49, +27.836,    -0.5, +1039.0,  +168.0,  +104.0
1701506760, +3.49, +27.861,    -0.5, +1030.0,  +167.0,  +112.0
1701507360, +3.49, +27.861,    -0.4, +1022.0,  +163.0,  +112.0
1701507960, +3.49, +27.861,    -0.3, +1036.0,  +168.0,  +108.0
1701508560, +3.49, +27.828,    -0.4, +1032.0,  +166.0,  +110.0
1701509160, +3.49, +27.853,    -0.3, +1040.0,  +168.0,  +104.0
1701509760, +3.49, +27.902,    -0.4, +1043.0,  +172.0,  +102.0
1701510360, +3.49, +27.918,    -0.4, +1039.0,  +168.0,  +104.0
1701510960, +3.49, +27.902,    -0.3, +1033.0,  +168.0,  +110.0
1701511560, +3.49, +27.894,    -0.3, +1043.0,  +172.0,   +99.0
1701512160, +3.49, +27.869,    -0.3, +1041.0,  +168.0,  +103.0
1701512760, +3.49, +27.861,    -0.3, +1039.0,  +168.0,  +103.0
1701513360, +3.49, +27.861,    -0.3, +1036.0,  +166.0,  +108.0
1701513960, +3.49, +27.885,    -0.4, +1031.0,  +167.0,  +108.0
1701514560, +3.49, +27.902,    -0.3, +1031.0,  +166.0,  +112.0
1701515160, +3.49, +27.943,    -0.4, +1028.0,  +166.0,  +112.0
1701515760, +3.49, +28.025,    -0.2, +1024.0,  +163.0,  +112.0
1701516360, +3.49, +28.140,    -0.4, +1020.0,  +161.0,  +115.0
1701516960, +3.49, +28.173,    -0.3, +1030.0,  +166.0,  +112.0
1701517560, +3.49, +28.099,    -0.4, +1120.0,  +196.0,   -64.0
1701518160, +3.49, +28.099,    -0.4, +1008.0,  +158.0,  +112.0
1701518760, +3.49, +28.132,    -0.4, +1116.0,  +176.0,   -29.0
1701519360, +3.49, +28.148,    -0.3, +1020.0,  +160.0,  +112.0
1701519960, +3.49, +28.148,    -0.3, +1116.0,  +184.0,   -45.0
1701520560, +3.49, +28.148,    -0.3, +1009.0,  +156.0,  +112.0
1701521160, +3.49, +28.140,    -0.4, +1009.0,  +158.0,  +113.0
1701521760, +3.49, +28.124,    -0.3, +1024.0,  +163.0,  +112.0
1701522360, +3.49, +28.124,    -0.6, +1120.0,  +208.0,   -76.0
1701522960, +3.49, +28.148,    -0.3, +1007.0,  +159.0,  +112.0
1701523560, +3.49, +28.197,    -0.4, +1116.0,  +179.0,   -32.0
1701524160, +3.49, +28.222,    -0.4, +1118.0,  +198.0,   -64.0
1701524760, +3.49, +28.238,    -0.3, +1016.0,  +163.0,  +115.0
1701525360, +3.49, +28.074,    -0.5, +1027.0,  +163.0,  +112.0
1701525960, +3.49, +27.927,    -0.4, +1032.0,  +166.0,  +110.0
1701526560, +3.49, +27.869,    -0.4, +1038.0,  +168.0,  +108.0
1701527160, +3.49, +27.853,    -0.4, +1022.0,  +161.0,  +112.0
1701527760, +3.49, +27.729,    -0.4, +1080.0,  +192.0,   +40.0
1701528360, +3.49, +27.655,    -0.4, +1070.0,  +192.0,   +56.0
1701528960, +3.49, +27.515,    -0.5, +1048.0,  +176.0,   +96.0
1701529560, +3.49, +27.391,    -0.4, +1072.0,  +192.0,   +56.0
1701530160, +3.49, +27.375,    -0.4, +1100.0,  +211.0,   -20.0
1701530760, +3.49, +27.482,    -0.4, +1092.0,  +204.0,    +8.0
1701531360, +3.49, +27.474,    -0.4, +1070.0,  +188.0,   +64.0
1701531960, +3.49, +27.424,    -0.4, +1059.0,  +177.0,   +83.0
1701532560, +3.49, +27.391,    -0.4, +1063.0,  +182.0,   +76.0
1701533160, +3.49, +27.383,    -0.4, +1100.0,  +214.0,   -24.0
1701533760, +3.49, +27.359,    -0.5, +1100.0,  +216.0,   -32.0
1701534360, +3.49, +27.301,    -0.3, +1095.0,  +211.0,   -20.0
1701534960, +3.49, +27.268,    -0.3, +1112.0,  +224.0,   -72.0
1701535560, +3.49, +27.268,    -0.0, +1112.0,  +224.0,   -72.0
1701536160, +3.49, +27.301,    +0.6, +1103.0,  +216.0,   -40.0
1701536760, +3.49, +27.499,    +1.7, +1059.0,  +176.0,   +83.0
1701537360, +3.49, +27.449,    +2.8, +1104.0,  +220.0,   -44.0
1701537960, +3.49, +27.367,    +3.7, +1110.0,  +224.0,   -64.0
1701538560, +3.49, +27.482,    +1.2, +1100.0,  +214.0,   -26.0
1701539160, +3.49, +27.746,    +2.2, +1048.0,  +176.0,  +102.0
1701539760, +3.49, +27.622,    +5.4, +1048.0,  +172.0,   +96.0
1701540360, +3.49, +27.729,    +7.4, +1036.0,  +168.0,  +112.0
1701540960, +3.49, +27.861,    +9.2, +1036.0,  +167.0,  +108.0
1701541560, +3.49, +27.910,   +15.3, +1019.0,  +160.0,  +112.0
1701542160, +3.49, +27.869,   +23.2, +1046.0,  +172.0,  +102.0
1701542760, +3.49, +27.811,   +22.0, +1048.0,  +176.0,   +92.0
