7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1676550840, +3.52, +29.162,    -0.4, +1059.0,  +280.0,   -56.0
1676551440, +3.52, +29.178,    -0.4, +1064.0,  +280.0,   -64.0
1676552040, +3.52, +29.186,    -0.3, +1059.0,  +273.0,   -52.0
1676552640, +3.52, +29.203,    -0.5, +1072.0,  +294.0,  -112.0
1676553240, +3.52, +29.219,    -0.3, +1064.0,  +280.0,   -64.0
1676553840, +3.52, +29.219,    -0.4, +1063.0,  +280.0,   -61.0
1676554440, +3.52, +29.219,    -0.3, +1055.0,  +272.0,   -42.0
1676555040, +3.52, +29.211,    -0.4, +1068.0,  +286.0,   -88.0
1676555640, +3.52, +29.211,    -0.3, +1063.0,  +280.0,   -64.0
1676556240, +3.52, +29.219,    -0.4, +1068.0,  +284.0,   -80.0
1676556840, +3.52, +29.227,    -0.3, +1064.0,  +280.0,   -64.0
1676557440, +3.52, +29.243,    -0.4, +1054.0,  +272.0,   -36.0
1676558040, +3.52, +29.251,    -0.5, +1064.0,  +284.0,   -72.0
1676558640, +3.52, +29.251,    -0.3, +1048.0,  +263.0,   -24.0
1676559240, +3.52, +29.260,    -0.4, +1060.0,  +278.0,   -60.0
1676559840, +3.52, +29.251,    -0.5, +1062.0,  +280.0,   -64.0
1676560440, +3.52, +28.966,    -0.5, +1086.0,  +296.0,  -148.0
1676561040, +3.52, +29.040,    -0.4, +1057.0,  +273.0,   -48.0
1676561640, +3.52, +29.105,    -0.5, +1046.0,  +262.0,    -8.0
1676562240, +3.52, +28.917,    -0.4, +1054.0,  +272.0,   -32.0
1676562840, +3.52, +29.089,    -0.5, +1065.0,  +284.0,   -80.0
1676563440, +3.52, +28.730,    -0.5, +1072.0,  +291.0,  -111.0
1676564040, +3.52, +28.632,    -0.4, +1072.0,  +291.0,  -108.0
1676564640, +3.52, +28.877,    -0.4, +1072.0,  +291.0,  -104.0
1676565240, +3.52, +29.023,    -0.3, +1072.0,  +288.0,   -94.0
1676565840, +3.52, +29.146,    -0.3, +1064.0,  +280.0,   -72.0
1676566440, +3.52, +29.154,    -0.4, +1063.0,  +280.0,   -68.0
1676567040, +3.52, +28.991,    -0.4, +1063.0,  +280.0,   -64.0
1676567640, +3.52, +29.113,    -0.2, +1054.0,  +268.0,   -32.0
1676568240, +3.52, +29.211,    +0.3, +1046.0,  +259.0,    +0.0
1676568840, +3.52, +29.268,    +2.3, +1003.0,  +232.0,   +54.0
1676569440, +3.52, +29.292,    +3.9, +1051.0,  +268.0,   -24.0
1676570040, +3.52, +29.300,    +5.4, +1052.0,  +271.0,   -36.0
1676570640, +3.52, +29.137,    +5.7, +1064.0,  +280.0,   -68.0
1676571240, +3.52, +28.942,    +6.9, +1070.0,  +288.0,   -88.0
1676571840, +3.52, +28.983,    +7.6, +1065.0,  +280.0,   -64.0
1676572440, +3.52, +28.983,   +11.1, +1073.0,  +292.0,  -104.0
1676573040, +3.52, +28.917,   +14.4, +1072.0,  +288.0,   -93.0
1676573640, +3.52, +28.836,   +16.5, +1072.0,  +294.0,  -108.0
1676574240, +3.52, +28.811,   +19.1, +1068.0,  +284.0,   -80.0
1676574840, +3.52, +28.909,   +20.4, +1072.0,  +289.0,  -108.0
1676575440, +3.52, +28.836,   +22.9, +1068.0,  +284.0,   -80.0
1676576040, +3.52, +28.738,   +27.7, +1073.0,  +288.0,   -98.0
1676576640, +3.52, +28.828,   +31.9, +1072.0,  +288.0,  -104.0
1676577240, +3.52, +28.999,   +36.1, +1052.0,  +270.0,   -32.0
1676577840, +3.52, +28.991,   +30.0, +1063.0,  +284.0,   -76.0
1676578440, +3.52, +28.975,   +44.7, +1064.0,  +284.0,   -72.0
1676579040, +3.52, +29.048,   +50.7, +1070.0,  +286.0,   -92.0
1676579640, +3.52, +29.080,   +60.7, +1068.0,  +284.0,   -78.0
1676580240, +3.52, +29.129,   +62.1, +1065.0,  +281.0,   -76.0
1676580840, +3.52, +29.137,   +67.9, +1048.0,  +264.0,   -20.0
1676581440, +3.52, +29.064,   +68.4, +1063.0,  +278.0,   -58.0
1676582040, +3.52, +28.795,   +71.6, +1084.0,  +296.0,  -153.0
1676582640, +3.52, +28.656,   +73.8, +1072.0,  +288.0,   -96.0
1676583240, +3.52, +28.591,   +76.0, +1086.0,  +291.0,  -152.0
1676583840, +3.52, +28.206,   +78.7,  +982.0,  +224.0,   +60.0
1676584440, +3.52, +28.050,   +86.2, +1000.0,  +236.0,   +56.0
1676585040, +3.52, +28.132,   +91.4,  +984.0,  +224.0,   +60.0
1676585640, +3.52, +28.173,   +96.6,  +984.0,  +224.0,   +56.0
1676586240, +3.52, +28.460,  +103.8, +1086.0,  +284.0,  -148.0
1676586840, +3.52, +28.689,  +115.9, +1076.0,  +294.0,  -121.0
1676587440, +3.52, +28.746,  +125.0, +1087.0,  +291.0,  -154.0
1676588040, +3.52, +28.738,  +130.6, +1075.0,  +295.0,  -120.0
1676588640, +3.52, +28.738,  +132.3, +1088.0,  +284.0,  -144.0
1676589240, +3.52, +28.754,  +144.3, +1080.0,  +300.0,  -140.0
1676589840, +3.52, +28.983,  +141.4, +1070.0,  +288.0,   -96.0
1676590440, +3.52, +28.917,  +137.4, +1065.0,  +280.0,   -72.0
1676591040, +3.52, +28.893,  +138.6, +1072.0,  +291.0,  -106.0
1676591640, +3.52, +28.950,  +137.6, +1068.0,  +288.0,   -92.0
1676592240, +3.52, +28.999,  +138.3, +1068.0,  +280.0,   -72.0
1676592840, +3.52, +29.064,  +140.0, +1072.0,  +288.0,  -100.0
1676593440, +3.52, +29.121,  +132.3, +1063.0,  +280.0,   -64.0
1676594040, +3.52, +29.040,  +143.2, +1068.0,  +284.0,   -77.0
1676594640, +3.52, +29.072,  +123.9, +1072.0,  +289.0,  -104.0
1676595240, +3.52, +29.203,  +142.1, +1057.0,  +272.0,   -48.0
1676595840, +3.52, +29.235,  +133.4, +1056.0,  +275.0,   -50.0
1676596440, +3.52, +29.186,  +127.3, +1063.0,  +278.0,   -61.0
1676597040, +3.52, +29.129,  +129.2, +1057.0,  +275.0,   -50.0
1676597640, +3.52, +29.129,  +115.2, +1068.0,  +284.0,   -80.0
1676598240, +3.52, +29.032,  +106.0, +1068.0,  +284.0,   -84.0
1676598840, +3.52, +28.926,   +92.8, +1073.0,  +291.0,  -112.0
1676599440, +3.52, +28.901,   +96.7, +1075.0,  +295.0,  -122.0
1676600040, +3.52, +28.901,   +89.1, +1078.0,  +292.0,  -112.0
1676600640, +3.52, +28.909,    +9.6, +1072.0,  +288.0,  -100.0
1676601240, +3.52, +28.909,   +10.5, +1072.0,  +288.0,   -98.0
1676601840, +3.52, +29.015,   +69.9, +1065.0,  +284.0,   -77.0
1676602440, +3.52, +29.015,    +7.4, +1056.0,  +272.0,   -48.0
1676603040, +3.52, +28.983,    +8.6, +1072.0,  +291.0,  -104.0
1676603640, +3.52, +28.975,   +48.8, +1072.0,  +289.0,  -104.0
1676604240, +3.52, +28.819,   +12.6, +1075.0,  +292.0,  -112.0
1676604840, +3.52, +28.509,    +7.1, +1086.0,  +300.0,  -148.0
1676605440, +3.52, +28.386,    +5.9, +1078.0,  +246.0,   -81.0
1676606040, +3.52, +28.361,    +9.9,  +983.0,  +224.0,   +60.0
1676606640, +3.52, +28.288,    +4.7,  +983.0,  +224.0,   +62.0
1676607240, +3.52, +28.452,    +5.1, +1084.0,  +272.0,  -128.0
1676607840, +3.52, +28.468,   +14.3, +1078.0,  +248.0,   -97.0
1676608440, +3.52, +28.394,   +11.7, +1084.0,  +256.0,   -98.0
1676609040, +3.52, +28.386,    +9.4,  +982.0,  +224.0,   +60.0
1676609640, +3.52, +28.394,    +8.2, +1076.0,  +247.0,   -81.0
1676610240, +3.52, +28.476,    +6.6, +1084.0,  +296.0,  -144.0
1676610840, +3.52, +28.713,    +3.4, +1080.0,  +296.0,  -140.0
1676611440, +3.52, +28.860,    +2.7, +1073.0,  +288.0,  -104.0
1676612040, +3.52, +28.934,    +1.8, +1072.0,  +288.0,   -98.0
1676612640, +3.52, +28.966,    +0.8, +1072.0,  +292.0,  -109.0
1676613240, +3.52, +28.991,    -0.0, +1072.0,  +291.0,  -104.0
1676613840, +3.52, +29.015,    -0.4, +1070.0,  +288.0,  -104.0
1676614440, +3.52, +29.023,    -0.4, +1065.0,  +284.0,   -80.0
1676615040, +3.52, +29.032,    -0.3, +1072.0,  +288.0,  -100.0
1676615640, +3.52, +29.015,    -0.5, +1052.0,  +271.0,   -32.0
1676616240, +3.52, +28.991,    -0.3, +1068.0,  +284.0,   -80.0
1676616840, +3.52, +28.975,    -0.4, +1072.0,  +288.0,   -92.0
1676617440, +3.52, +28.983,    -0.4, +1064.0,  +280.0,   -80.0
1676618040, +3.52, +28.926,    -0.4, +1072.0,  +286.0,   -96.0
1676618640, +3.52, +28.901,    -0.3, +1063.0,  +280.0,   -72.0
1676619240, +3.52, +28.917,    -0.4, +1048.0,  +264.0,   -20.0
1676619840, +3.52, +28.885,    -0.3, +1062.0,  +280.0,   -64.0
1676620440, +3.52, +28.909,    -0.4, +1065.0,  +281.0,   -79.0
1676621040, +3.52, +28.860,    -0.4, +1056.0,  +272.0,   -50.0
1676621640, +3.52, +28.779,    -0.3, +1072.0,  +288.0,  -100.0
1676622240, +3.52, +28.648,    -0.3, +1072.0,  +289.0,  -100.0
1676622840, +3.52, +28.648,    -0.4, +1087.0,  +294.0,  -148.0
1676623440, +3.52, +28.762,    -0.3, +1073.0,  +290.0,  -108.0
1676624040, +3.52, +28.607,    -0.4, +1073.0,  +291.0,  -112.0
1676624640, +3.52, +28.591,    -0.4, +1073.0,  +294.0,  -114.0
