7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1700318760, +3.46, +28.926,    -0.3, +1075.0,  +192.0,   +40.0
1700319360, +3.46, +28.934,    -0.4, +1072.0,  +192.0,   +48.0
1700319960, +3.46, +28.926,    -0.3, +1056.0,  +180.0,   +80.0
1700320560, +3.46, +28.934,    -0.5, +1043.0,  +172.0,   +92.0
1700321160, +3.46, +28.787,    -0.3, +1025.0,  +166.0,  +104.0
1700321760, +3.46, +28.689,    -0.4, +1022.0,  +163.0,  +110.0
1700322360, +3.47, +28.803,    -0.5, +1120.0,  +224.0,   -98.0
1700322960, +3.47, +28.868,    -0.4, +1121.0,  +196.0,   -72.0
1700323560, +3.47, +28.779,    -0.4, +1039.0,  +168.0,  +100.0
1700324160, +3.47, +28.689,    -0.3, +1059.0,  +180.0,   +72.0
1700324760, +3.47, +28.525,    -0.3, +1068.0,  +184.0,   +56.0
1700325360, +3.47, +28.591,    -0.2, +1072.0,  +192.0,   +48.0
1700325960, +3.47, +28.705,    +0.6, +1068.0,  +188.0,   +56.0
1700326560, +3.47, +28.779,    +2.2, +1064.0,  +182.0,   +64.0
1700327160, +3.47, +28.836,    +4.2, +1056.0,  +177.0,   +76.0
1700327760, +3.47, +28.860,    +7.0, +1054.0,  +176.0,   +78.0
1700328360, +3.47, +28.885,    +8.2, +1048.0,  +176.0,   +86.0
1700328960, +3.47, +28.909,    +9.9, +1063.0,  +184.0,   +68.0
1700329560, +3.47, +28.926,   +16.3, +1063.0,  +182.0,   +68.0
1700330160, +3.47, +28.917,   +13.1, +1055.0,  +176.0,   +78.0
1700330760, +3.47, +28.926,   +16.0, +1048.0,  +176.0,   +92.0
1700331360, +3.47, +28.926,   +19.6, +1054.0,  +176.0,   +83.0
1700331960, +3.47, +28.926,   +20.9, +1040.0,  +168.0,   +96.0
1700332560, +3.47, +28.917,   +17.7, +1056.0,  +176.0,   +76.0
1700333160, +3.47, +28.934,   +31.1, +1052.0,  +176.0,   +84.0
1700333760, +3.47, +28.942,   +30.2, +1048.0,  +176.0,   +86.0
1700334360, +3.47, +28.950,   +34.6, +1052.0,  +176.0,   +86.0
1700334960, +3.47, +28.950,   +35.5, +1059.0,  +184.0,   +70.0
1700335560, +3.47, +28.942,   +47.9, +1052.0,  +176.0,   +84.0
1700336160, +3.47, +28.950,   +27.9, +1107.0,  +224.0,   -52.0
1700336760, +3.47, +28.958,   +53.3, +1048.0,  +176.0,   +84.0
1700337360, +3.47, +28.958,   +58.7, +1062.0,  +184.0,   +70.0
1700337960, +3.47, +28.958,   +50.2, +1075.0,  +192.0,   +44.0
1700338560, +3.47, +28.958,   +46.2, +1078.0,  +193.0,   +32.0
1700339160, +3.47, +28.975,   +33.5, +1075.0,  +192.0,   +40.0
1700339760, +3.47, +28.966,   +45.5, +1075.0,  +192.0,   +44.0
1700340360, +3.47, +28.975,  +123.2, +1072.0,  +192.0,   +44.0
