7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1686642840, +3.50, +28.803,    -0.5, +1043.0,  +224.0,    +0.0
1686643440, +3.50, +28.811,    -0.5, +1046.0,  +230.0,    -8.0
1686644040, +3.50, +28.811,    -0.3, +1043.0,  +227.0,    +0.0
1686644640, +3.50, +28.844,    -0.3, +1044.0,  +228.0,    +0.0
1686645240, +3.50, +28.819,    -0.4, +1044.0,  +224.0,    +0.0
1686645840, +3.50, +28.779,    -0.4, +1044.0,  +227.0,    +0.0
1686646440, +3.50, +28.730,    -0.4, +1046.0,  +227.0,    -8.0
1686647040, +3.50, +28.697,    -0.3, +1046.0,  +230.0,    +0.0
1686647640, +3.50, +28.689,    -0.4, +1046.0,  +230.0,   -12.0
1686648240, +3.50, +28.697,    -0.3, +1043.0,  +227.0,    -8.0
1686648840, +3.50, +28.746,    -0.3, +1047.0,  +230.0,   -10.0
1686649440, +3.50, +28.762,    -0.4, +1046.0,  +230.0,    -8.0
1686650040, +3.50, +28.754,    -0.5, +1040.0,  +227.0,    +3.0
1686650640, +3.50, +28.730,    -0.3, +1046.0,  +227.0,    -8.0
1686651240, +3.50, +28.770,    -0.4, +1046.0,  +227.0,    +0.0
1686651840, +3.50, +28.779,    -0.4, +1048.0,  +227.0,    +0.0
1686652440, +3.50, +28.770,    -0.4, +1043.0,  +231.0,    +0.0
1686653040, +3.50, +28.746,    -0.3, +1043.0,  +227.0,    +0.0
1686653640, +3.50, +28.713,    -0.4, +1043.0,  +228.0,    +0.0
1686654240, +3.50, +28.713,    -0.3, +1040.0,  +224.0,    +3.0
1686654840, +3.50, +28.721,    -0.5, +1041.0,  +225.0,    +0.0
1686655440, +3.50, +28.762,    -0.5, +1043.0,  +227.0,    +0.0
1686656040, +3.50, +28.787,    -0.4, +1043.0,  +230.0,    +0.0
1686656640, +3.50, +28.828,    -0.5, +1043.0,  +227.0,    +0.0
1686657240, +3.50, +28.844,    -0.4, +1043.0,  +228.0,    +0.0
1686657840, +3.50, +28.844,    -0.3, +1043.0,  +227.0,    +0.0
1686658440, +3.50, +28.819,    -0.4, +1046.0,  +227.0,    -8.0
1686659040, +3.50, +28.828,    -0.3, +1043.0,  +224.0,    +1.0
1686659640, +3.50, +28.828,    -0.4, +1048.0,  +230.0,    -8.0
1686660240, +3.50, +28.811,    -0.4, +1040.0,  +227.0,    +0.0
1686660840, +3.50, +28.803,    -0.4, +1043.0,  +227.0,    +0.0
1686661440, +3.50, +28.795,    -0.4, +1046.0,  +230.0,    -8.0
1686662040, +3.50, +28.803,    -0.5, +1043.0,  +225.0,    +0.0
1686662640, +3.50, +28.811,    -0.5, +1043.0,  +227.0,    +0.0
1686663240, +3.50, +28.795,    -0.5, +1046.0,  +227.0,    +0.0
1686663840, +3.50, +28.795,    -0.4, +1048.0,  +230.0,    -8.0
1686664440, +3.50, +28.795,    -0.3, +1043.0,  +227.0,    +0.0
1686665040, +3.50, +28.795,    -0.4, +1043.0,  +224.0,    +0.0
1686665640, +3.50, +28.787,    -0.4, +1046.0,  +230.0,    -8.0
1686666240, +3.50, +28.795,    -0.5, +1043.0,  +228.0,    +0.0
1686666840, +3.50, +28.787,    -0.5, +1046.0,  +231.0,   -15.0
1686667440, +3.50, +28.803,    -0.4, +1043.0,  +227.0,    +0.0
1686668040, +3.50, +28.795,    -0.3, +1040.0,  +227.0,    +4.0
1686668640, +3.50, +28.795,    -0.4, +1040.0,  +227.0,    +0.0
1686669240, +3.50, +28.795,    -0.3, +1044.0,  +227.0,    +0.0
1686669840, +3.50, +28.795,    -0.5, +1040.0,  +224.0,    +3.0
1686670440, +3.50, +28.779,    -0.3, +1046.0,  +227.0,    -8.0
1686671040, +3.50, +28.787,    -0.3, +1041.0,  +224.0,    +6.0
1686671640, +3.50, +28.795,    -0.4, +1048.0,  +227.0,    +0.0
1686672240, +3.50, +28.787,    -0.4, +1046.0,  +227.0,    +0.0
1686672840, +3.50, +28.787,    -0.5, +1043.0,  +231.0,    +0.0
1686673440, +3.50, +28.779,    -0.5, +1040.0,  +224.0,    +1.0
1686674040, +3.50, +28.754,    -0.4, +1046.0,  +232.0,    -8.0
1686674640, +3.50, +28.762,    -0.4, +1048.0,  +227.0,    +0.0
1686675240, +3.50, +28.762,    -0.4, +1043.0,  +230.0,    -8.0
1686675840, +3.50, +28.754,    -0.4, +1043.0,  +225.0,    +0.0
1686676440, +3.50, +28.754,    -0.3, +1043.0,  +225.0,    +0.0
1686677040, +3.50, +28.754,    -0.5, +1043.0,  +230.0,    +0.0
1686677640, +3.50, +28.754,    -0.3, +1043.0,  +230.0,    -8.0
1686678240, +3.50, +28.754,    +0.1, +1043.0,  +227.0,    +0.0
1686678840, +3.50, +28.754,    +0.7, +1044.0,  +231.0,   -12.0
1686679440, +3.50, +28.754,    +1.6, +1043.0,  +228.0,    +0.0
1686680040, +3.50, +28.754,    +3.1, +1043.0,  +228.0,    +0.0
1686680640, +3.50, +28.754,    +3.7, +1046.0,  +228.0,    +0.0
1686681240, +3.50, +28.754,    +4.1, +1043.0,  +230.0,    -8.0
1686681840, +3.50, +28.762,    +5.5, +1043.0,  +228.0,    -4.0
1686682440, +3.50, +28.762,   +11.1, +1043.0,  +228.0,    +0.0
1686683040, +3.50, +28.770,   +10.8, +1047.0,  +228.0,    -8.0
1686683640, +3.50, +28.762,    +6.9, +1046.0,  +231.0,    -8.0
1686684240, +3.50, +28.713,    +7.5, +1046.0,  +228.0,    +0.0
1686684840, +3.50, +28.713,    +9.3, +1040.0,  +224.0,    +0.0
1686685440, +3.50, +28.697,   +12.7, +1043.0,  +225.0,    +0.0
1686686040, +3.50, +28.640,    +8.9, +1044.0,  +232.0,    -8.0
1686686640, +3.50, +28.632,   +16.6, +1046.0,  +228.0,    +0.0
1686687240, +3.50, +28.517,   +18.5, +1046.0,  +230.0,    -8.0
1686687840, +3.50, +28.361,   +20.0, +1048.0,  +233.0,   -16.0
