7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1691079840, +3.49, +28.255,    -0.3, +1031.0,  +211.0,   +51.0
1691080440, +3.49, +28.255,    -0.2, +1031.0,  +211.0,   +54.0
1691081040, +3.49, +28.271,    -0.4, +1031.0,  +211.0,   +51.0
1691081640, +3.49, +28.263,    -0.4, +1030.0,  +209.0,   +60.0
1691082240, +3.50, +28.263,    -0.3, +1031.0,  +211.0,   +51.0
1691082840, +3.50, +28.263,    -0.5, +1032.0,  +211.0,   +54.0
1691083440, +3.50, +28.255,    -0.4, +1031.0,  +211.0,   +54.0
1691084040, +3.50, +28.263,    -0.3, +1031.0,  +209.0,   +54.0
1691084640, +3.49, +28.255,    +0.0, +1032.0,  +214.0,   +51.0
1691085240, +3.50, +28.271,    +1.1, +1036.0,  +214.0,   +48.0
1691085840, +3.49, +28.263,    +2.0, +1031.0,  +211.0,   +51.0
1691086440, +3.50, +28.263,    +3.2, +1027.0,  +207.0,   +56.0
1691087040, +3.50, +28.271,    +4.2, +1030.0,  +211.0,   +54.0
1691087640, +3.50, +28.263,    +5.1, +1031.0,  +216.0,   +48.0
1691088240, +3.50, +28.271,    +5.7, +1031.0,  +211.0,   +54.0
1691088840, +3.49, +28.271,    +7.1, +1031.0,  +211.0,   +48.0
1691089440, +3.50, +28.271,    +6.7, +1031.0,  +211.0,   +51.0
1691090040, +3.49, +28.271,   +10.0, +1031.0,  +211.0,   +54.0
1691090640, +3.49, +28.271,    +8.7, +1031.0,  +211.0,   +54.0
1691091240, +3.49, +28.271,    +9.9, +1027.0,  +208.0,   +60.0
1691091840, +3.49, +28.271,   +15.3, +1031.0,  +209.0,   +52.0
1691092440, +3.50, +28.279,   +16.1, +1031.0,  +208.0,   +52.0
1691093040, +3.49, +28.271,   +17.8, +1031.0,  +209.0,   +51.0
1691093640, +3.49, +28.279,   +19.6, +1031.0,  +209.0,   +54.0
1691094240, +3.50, +28.271,   +21.2, +1031.0,  +211.0,   +54.0
1691094840, +3.50, +28.279,   +22.3, +1033.0,  +212.0,   +48.0
1691095440, +3.49, +28.271,   +21.4, +1030.0,  +209.0,   +56.0
1691096040, +3.49, +28.271,   +25.0, +1030.0,  +211.0,   +54.0
1691096640, +3.50, +28.263,   +34.6, +1030.0,  +208.0,   +54.0
1691097240, +3.49, +28.271,   +32.9, +1028.0,  +209.0,   +56.0
1691097840, +3.49, +28.271,   +34.4, +1031.0,  +208.0,   +54.0
1691098440, +3.49, +28.279,   +42.3, +1031.0,  +211.0,   +56.0
