7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1686033840, +3.50, +28.754,    -0.4, +1048.0,  +230.0,   -16.0
1686034440, +3.50, +28.803,    -0.3, +1044.0,  +231.0,   -16.0
1686035040, +3.50, +28.828,    -0.3, +1048.0,  +232.0,   -20.0
1686035640, +3.50, +28.844,    -0.3, +1048.0,  +232.0,   -16.0
1686036240, +3.50, +28.844,    -0.5, +1048.0,  +230.0,   -16.0
1686036840, +3.50, +28.852,    -0.3, +1048.0,  +230.0,   -16.0
1686037440, +3.50, +28.860,    -0.4, +1047.0,  +231.0,   -16.0
1686038040, +3.50, +28.860,    -0.3, +1047.0,  +230.0,   -13.0
1686038640, +3.50, +28.828,    -0.4, +1048.0,  +231.0,   -20.0
1686039240, +3.50, +28.844,    -0.4, +1048.0,  +230.0,   -16.0
1686039840, +3.50, +28.852,    -0.4, +1048.0,  +231.0,   -16.0
1686040440, +3.50, +28.868,    -0.4, +1046.0,  +230.0,   -12.0
1686041040, +3.50, +28.868,    -0.4, +1043.0,  +230.0,   -16.0
1686041640, +3.50, +28.860,    -0.4, +1048.0,  +231.0,   -16.0
1686042240, +3.50, +28.860,    -0.4, +1049.0,  +231.0,   -20.0
1686042840, +3.50, +28.860,    -0.5, +1046.0,  +228.0,   -10.0
1686043440, +3.50, +28.868,    -0.3, +1043.0,  +227.0,    -8.0
1686044040, +3.50, +28.852,    -0.5, +1046.0,  +230.0,   -16.0
1686044640, +3.50, +28.836,    -0.4, +1046.0,  +230.0,    -8.0
1686045240, +3.50, +28.836,    -0.5, +1043.0,  +230.0,   -13.0
1686045840, +3.50, +28.844,    -0.3, +1048.0,  +230.0,   -20.0
1686046440, +3.50, +28.852,    -0.4, +1046.0,  +232.0,   -16.0
1686047040, +3.50, +28.852,    -0.4, +1043.0,  +230.0,   -10.0
1686047640, +3.50, +28.860,    -0.3, +1046.0,  +231.0,   -16.0
1686048240, +3.50, +28.852,    -0.4, +1043.0,  +227.0,   -10.0
1686048840, +3.50, +28.852,    -0.3, +1048.0,  +230.0,   -16.0
1686049440, +3.50, +28.852,    -0.3, +1046.0,  +230.0,   -16.0
1686050040, +3.50, +28.852,    -0.4, +1046.0,  +230.0,   -13.0
1686050640, +3.50, +28.836,    -0.5, +1048.0,  +230.0,   -16.0
1686051240, +3.50, +28.836,    -0.4, +1048.0,  +231.0,   -16.0
1686051840, +3.50, +28.852,    -0.4, +1046.0,  +230.0,   -16.0
