7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1691688840, +3.49, +28.378,    -0.4, +1020.0,  +204.0,   +62.0
1691689440, +3.49, +28.378,    +0.2, +1027.0,  +207.0,   +54.0
1691690040, +3.49, +28.370,    +1.1, +1024.0,  +208.0,   +56.0
1691690640, +3.49, +28.370,    +2.2, +1027.0,  +207.0,   +51.0
1691691240, +3.49, +28.378,    +3.4, +1027.0,  +208.0,   +52.0
1691691840, +3.49, +28.361,    +4.6, +1027.0,  +207.0,   +52.0
1691692440, +3.50, +28.370,    +5.3, +1027.0,  +206.0,   +52.0
1691693040, +3.49, +28.378,    +7.1, +1025.0,  +208.0,   +48.0
1691693640, +3.49, +28.361,    +7.5, +1024.0,  +206.0,   +56.0
1691694240, +3.49, +28.361,    +7.5, +1030.0,  +208.0,   +51.0
1691694840, +3.50, +28.361,   +13.7, +1024.0,  +206.0,   +56.0
1691695440, +3.50, +28.370,   +10.3, +1024.0,  +206.0,   +56.0
1691696040, +3.50, +28.361,   +11.4, +1030.0,  +208.0,   +48.0
1691696640, +3.49, +28.370,   +17.2, +1024.0,  +204.0,   +56.0
1691697240, +3.49, +28.370,   +19.6, +1031.0,  +208.0,   +48.0
1691697840, +3.49, +28.378,   +19.2, +1027.0,  +207.0,   +56.0
1691698440, +3.49, +28.378,   +12.9, +1027.0,  +207.0,   +52.0
1691699040, +3.49, +28.378,   +28.0, +1025.0,  +206.0,   +56.0
1691699640, +3.49, +28.370,   +29.5, +1020.0,  +206.0,   +57.0
1691700240, +3.49, +28.378,   +29.6, +1024.0,  +204.0,   +56.0
1691700840, +3.49, +28.394,   +31.2, +1024.0,  +206.0,   +56.0
1691701440, +3.49, +28.378,   +32.9, +1024.0,  +207.0,   +56.0
1691702040, +3.49, +28.378,   +38.5, +1024.0,  +206.0,   +56.0
1691702640, +3.49, +28.378,   +45.0, +1024.0,  +206.0,   +56.0
1691703240, +3.49, +28.386,   +26.5, +1027.0,  +207.0,   +54.0
1691703840, +3.50, +28.378,   +49.9, +1028.0,  +208.0,   +52.0
1691704440, +3.49, +28.378,   +34.2, +1027.0,  +206.0,   +56.0
1691705040, +3.49, +28.378,   +48.1, +1027.0,  +208.0,   +52.0
1691705640, +3.50, +28.378,   +63.4, +1024.0,  +206.0,   +56.0
1691706240, +3.49, +28.378,   +75.4, +1020.0,  +204.0,   +60.0
1691706840, +3.49, +28.386,   +68.7, +1020.0,  +206.0,   +60.0
1691707440, +3.50, +28.378,   +68.6, +1024.0,  +204.0,   +60.0
