7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1685337840, +3.50, +28.091,    -0.3,  +976.0,  +192.0,   +57.0
1685338440, +3.50, +27.927,    -0.4,  +979.0,  +192.0,   +60.0
1685339040, +3.51, +27.877,    -0.3, +1054.0,  +240.0,   -48.0
1685339640, +3.50, +27.968,    -0.4,  +979.0,  +192.0,   +60.0
1685340240, +3.50, +28.042,    -0.4,  +977.0,  +193.0,   +56.0
1685340840, +3.50, +28.115,    -0.4, +1052.0,  +240.0,   -48.0
1685341440, +3.50, +28.173,    -0.4,  +975.0,  +193.0,   +56.0
1685342040, +3.50, +28.214,    -0.4,  +979.0,  +195.0,   +56.0
1685342640, +3.50, +28.296,    -0.3,  +979.0,  +195.0,   +56.0
1685343240, +3.50, +28.345,    -0.4, +1055.0,  +240.0,   -40.0
1685343840, +3.50, +28.353,    -0.3,  +979.0,  +192.0,   +59.0
1685344440, +3.50, +28.411,    -0.5,  +977.0,  +195.0,   +57.0
1685345040, +3.50, +28.427,    -0.3,  +976.0,  +195.0,   +60.0
1685345640, +3.50, +28.386,    -0.4, +1054.0,  +240.0,   -40.0
1685346240, +3.50, +28.386,    -0.3, +1049.0,  +240.0,   -40.0
1685346840, +3.50, +28.394,    -0.4, +1052.0,  +240.0,   -40.0
1685347440, +3.50, +28.460,    -0.5, +1052.0,  +240.0,   -40.0
1685348040, +3.50, +28.566,    -0.4,  +979.0,  +193.0,   +60.0
1685348640, +3.50, +28.574,    -0.3, +1048.0,  +232.0,   -32.0
1685349240, +3.50, +28.550,    -0.5,  +977.0,  +195.0,   +57.0
1685349840, +3.50, +28.599,    -0.3, +1051.0,  +236.0,   -32.0
1685350440, +3.50, +28.640,    -0.5, +1052.0,  +236.0,   -36.0
1685351040, +3.50, +28.656,    -0.4, +1051.0,  +232.0,   -31.0
1685351640, +3.50, +28.689,    -0.4, +1052.0,  +236.0,   -32.0
1685352240, +3.50, +28.705,    -0.4, +1049.0,  +236.0,   -32.0
1685352840, +3.50, +28.770,    -0.4, +1048.0,  +236.0,   -32.0
1685353440, +3.50, +28.811,    -0.4, +1052.0,  +240.0,   -36.0
1685354040, +3.50, +28.795,    -0.4, +1052.0,  +232.0,   -32.0
1685354640, +3.50, +28.770,    -0.3, +1048.0,  +236.0,   -24.0
1685355240, +3.50, +28.730,    -0.4, +1049.0,  +232.0,   -32.0
1685355840, +3.50, +28.705,    -0.4, +1052.0,  +236.0,   -32.0
1685356440, +3.50, +28.697,    -0.4, +1048.0,  +236.0,   -32.0
1685357040, +3.50, +28.762,    -0.3, +1052.0,  +236.0,   -36.0
1685357640, +3.50, +28.713,    -0.3, +1048.0,  +236.0,   -31.0
1685358240, +3.50, +28.779,    -0.4, +1048.0,  +236.0,   -29.0
1685358840, +3.50, +28.860,    -0.5, +1048.0,  +232.0,   -26.0
1685359440, +3.50, +28.893,    -0.4, +1048.0,  +232.0,   -28.0
1685360040, +3.50, +28.844,    -0.3, +1052.0,  +236.0,   -32.0
1685360640, +3.50, +28.893,    -0.5, +1048.0,  +232.0,   -24.0
1685361240, +3.50, +28.893,    -0.4, +1048.0,  +232.0,   -32.0
1685361840, +3.50, +28.942,    -0.5, +1048.0,  +232.0,   -32.0
1685362440, +3.50, +28.975,    -0.5, +1048.0,  +232.0,   -29.0
1685363040, +3.50, +28.991,    -0.4, +1048.0,  +232.0,   -32.0
1685363640, +3.50, +28.991,    -0.4, +1048.0,  +232.0,   -32.0
1685364240, +3.50, +29.007,    -0.5, +1049.0,  +232.0,   -32.0
1685364840, +3.50, +28.975,    -0.4, +1048.0,  +232.0,   -32.0
1685365440, +3.50, +28.983,    -0.4, +1048.0,  +232.0,   -24.0
1685366040, +3.50, +28.991,    -0.4, +1048.0,  +232.0,   -24.0
1685366640, +3.50, +29.007,    -0.3, +1048.0,  +232.0,   -32.0
1685367240, +3.50, +28.983,    -0.3, +1048.0,  +232.0,   -25.0
1685367840, +3.50, +28.991,    -0.4, +1051.0,  +236.0,   -32.0
1685368440, +3.50, +28.991,    -0.4, +1048.0,  +232.0,   -32.0
1685369040, +3.50, +28.991,    -0.3, +1052.0,  +240.0,   -32.0
1685369640, +3.50, +28.999,    -0.4, +1052.0,  +231.0,   -32.0
