7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1698289980, +3.49, +28.312,   +15.0, +1104.0,  +224.0,   -64.0
1698290580, +3.49, +28.279,   +12.1, +1104.0,  +220.0,   -52.0
1698291180, +3.49, +28.279,   +11.3, +1100.0,  +214.0,   -32.0
1698291780, +3.49, +28.279,   +12.7, +1087.0,  +204.0,    +7.0
1698292380, +3.49, +28.288,    +6.0, +1102.0,  +216.0,   -44.0
1698292980, +3.49, +28.279,    +6.0, +1112.0,  +224.0,   -80.0
1698293580, +3.49, +28.255,    +5.7, +1112.0,  +224.0,   -78.0
1698294180, +3.49, +28.263,    +8.3, +1112.0,  +224.0,   -84.0
1698294780, +3.49, +28.263,    +4.0, +1112.0,  +224.0,   -80.0
1698295380, +3.49, +28.263,    +2.0, +1112.0,  +224.0,   -84.0
1698295980, +3.49, +28.288,    +1.8, +1103.0,  +216.0,   -48.0
1698296580, +3.49, +28.279,    +1.2, +1102.0,  +216.0,   -48.0
1698297180, +3.49, +28.279,    +0.5, +1111.0,  +225.0,   -80.0
1698297780, +3.49, +28.279,    -0.0, +1075.0,  +192.0,   +40.0
1698298380, +3.49, +28.271,    -0.4, +1102.0,  +216.0,   -40.0
1698298980, +3.49, +28.271,    -0.3, +1075.0,  +192.0,   +38.0
1698299580, +3.49, +28.271,    -0.4, +1096.0,  +214.0,   -32.0
1698300180, +3.49, +28.271,    -0.4, +1100.0,  +212.0,   -32.0
1698300780, +3.49, +28.271,    -0.3, +1110.0,  +224.0,   -68.0
1698301380, +3.49, +28.279,    -0.4, +1080.0,  +198.0,   +28.0
1698301980, +3.49, +28.263,    -0.2, +1104.0,  +216.0,   -47.0
1698302580, +3.49, +28.263,    -0.4, +1094.0,  +208.0,   -14.0
1698303180, +3.49, +28.247,    -0.5, +1107.0,  +224.0,   -72.0
1698303780, +3.49, +28.271,    -0.3, +1107.0,  +220.0,   -64.0
1698304380, +3.49, +28.263,    -0.4, +1097.0,  +216.0,   -32.0
1698304980, +3.49, +28.263,    -0.3, +1086.0,  +200.0,   +12.0
1698305580, +3.49, +28.263,    -0.5, +1107.0,  +220.0,   -58.0
1698306180, +3.49, +28.263,    -0.3, +1105.0,  +220.0,   -64.0
1698306780, +3.49, +28.271,    -0.3, +1094.0,  +211.0,   -20.0
1698307380, +3.49, +28.263,    -0.6, +1057.0,  +182.0,   +72.0
1698307980, +3.49, +28.271,    -0.3, +1112.0,  +224.0,   -80.0
1698308580, +3.49, +28.271,    -0.4, +1112.0,  +224.0,   -90.0
1698309180, +3.49, +28.263,    -0.4, +1112.0,  +224.0,   -80.0
1698309780, +3.49, +28.263,    -0.3, +1104.0,  +216.0,   -48.0
1698310380, +3.49, +28.263,    -0.4, +1103.0,  +224.0,   -60.0
1698310980, +3.49, +28.255,    -0.5, +1107.0,  +224.0,   -60.0
1698311580, +3.49, +28.255,    -0.3, +1081.0,  +198.0,   +22.0
1698312180, +3.49, +28.247,    -0.5, +1105.0,  +224.0,   -61.0
1698312780, +3.49, +28.255,    -0.4, +1072.0,  +192.0,   +40.0
1698313380, +3.49, +28.255,    -0.3, +1107.0,  +224.0,   -72.0
1698313980, +3.49, +28.238,    -0.4, +1100.0,  +211.0,   -40.0
1698314580, +3.49, +28.255,    -0.5, +1103.0,  +216.0,   -48.0
1698315180, +3.49, +28.238,    -0.3, +1112.0,  +227.0,   -80.0
1698315780, +3.49, +28.255,    -0.5, +1078.0,  +192.0,   +32.0
1698316380, +3.49, +28.255,    -0.4, +1094.0,  +208.0,   -16.0
1698316980, +3.49, +28.247,    -0.4, +1072.0,  +192.0,   +48.0
1698317580, +3.49, +28.238,    -0.4, +1103.0,  +214.0,   -48.0
1698318180, +3.49, +28.230,    -0.3, +1112.0,  +224.0,   -80.0
1698318780, +3.49, +28.238,    -0.3, +1107.0,  +224.0,   -72.0
1698319380, +3.49, +28.230,    -0.5, +1084.0,  +199.0,   +12.0
1698319980, +3.49, +28.247,    -0.4, +1116.0,  +224.0,   -93.0
1698320580, +3.49, +28.238,    -0.4, +1075.0,  +192.0,   +38.0
1698321180, +3.49, +28.238,    -0.5, +1087.0,  +200.0,    +7.0
1698321780, +3.49, +28.230,    -0.4, +1100.0,  +216.0,   -44.0
1698322380, +3.49, +28.230,    -0.4, +1055.0,  +176.0,   +80.0
1698322980, +3.49, +28.238,    -0.4, +1103.0,  +216.0,   -48.0
1698323580, +3.49, +28.189,    -0.5, +1094.0,  +209.0,   -20.0
1698324180, +3.49, +28.148,    -0.3, +1103.0,  +216.0,   -48.0
1698324780, +3.49, +28.115,    -0.4, +1110.0,  +224.0,   -79.0
1698325380, +3.49, +28.124,    -0.4, +1104.0,  +220.0,   -61.0
1698325980, +3.49, +28.115,    -0.4, +1107.0,  +224.0,   -64.0
1698326580, +3.49, +28.124,    -0.2, +1116.0,  +224.0,   -88.0
1698327180, +3.49, +28.115,    -0.4, +1107.0,  +220.0,   -61.0
1698327780, +3.49, +28.115,    -0.4, +1107.0,  +224.0,   -61.0
1698328380, +3.49, +28.132,    -0.4, +1078.0,  +196.0,   +32.0
1698328980, +3.49, +28.156,    -0.4, +1112.0,  +224.0,   -84.0
1698329580, +3.49, +28.173,    -0.3, +1110.0,  +224.0,   -64.0
1698330180, +3.49, +28.189,    -0.3, +1110.0,  +224.0,   -74.0
1698330780, +3.49, +28.181,    -0.5, +1112.0,  +224.0,   -74.0
1698331380, +3.49, +28.222,    -0.4, +1110.0,  +224.0,   -72.0
1698331980, +3.49, +28.222,    -0.4, +1105.0,  +220.0,   -64.0
1698332580, +3.49, +28.222,    -0.4, +1112.0,  +224.0,   -77.0
1698333180, +3.49, +28.222,    -0.3, +1113.0,  +224.0,   -88.0
1698333780, +3.49, +28.230,    -0.5, +1110.0,  +220.0,   -72.0
1698334380, +3.49, +28.214,    -0.4, +1100.0,  +216.0,   -44.0
1698334980, +3.49, +28.206,    -0.4, +1104.0,  +220.0,   -52.0
1698335580, +3.49, +28.181,    -0.4, +1103.0,  +216.0,   -52.0
1698336180, +3.49, +28.181,    -0.4, +1104.0,  +216.0,   -56.0
1698336780, +3.49, +28.181,    -0.3, +1108.0,  +224.0,   -64.0
1698337380, +3.49, +28.189,    -0.4, +1108.0,  +217.0,   -64.0
1698337980, +3.49, +28.181,    -0.3, +1107.0,  +224.0,   -64.0
1698338580, +3.49, +28.197,    -0.2, +1105.0,  +224.0,   -64.0
1698339180, +3.49, +28.189,    +0.0, +1112.0,  +224.0,   -80.0
1698339780, +3.49, +28.189,    +0.8, +1113.0,  +224.0,   -92.0
1698340380, +3.49, +28.189,    +1.7, +1116.0,  +224.0,   -90.0
1698340980, +3.49, +28.189,    +2.3, +1112.0,  +224.0,   -84.0
1698341580, +3.49, +28.181,    +3.1, +1116.0,  +224.0,   -88.0
1698342180, +3.49, +28.181,    +4.6, +1108.0,  +224.0,   -76.0
1698342780, +3.49, +28.173,    +8.6, +1107.0,  +224.0,   -64.0
1698343380, +3.49, +28.181,   +11.6, +1110.0,  +224.0,   -68.0
1698343980, +3.49, +28.181,   +15.9, +1107.0,  +220.0,   -60.0
1698344580, +3.49, +28.181,   +21.3, +1110.0,  +224.0,   -64.0
1698345180, +3.49, +28.181,   +23.9, +1103.0,  +220.0,   -50.0
1698345780, +3.49, +28.181,   +19.5, +1103.0,  +216.0,   -56.0
1698346380, +3.49, +28.181,   +19.3, +1100.0,  +216.0,   -40.0
1698346980, +3.49, +28.181,   +31.0, +1110.0,  +224.0,   -72.0
1698347580, +3.49, +28.181,   +22.8, +1118.0,  +224.0,   -96.0
1698348180, +3.49, +28.181,   +38.9, +1102.0,  +216.0,   -40.0
1698348780, +3.49, +28.181,   +44.4, +1104.0,  +216.0,   -56.0
1698349380, +3.49, +28.189,   +41.6, +1103.0,  +216.0,   -48.0
1698349980, +3.49, +28.181,   +48.1, +1116.0,  +225.0,   -93.0
1698350580, +3.49, +28.181,   +52.8, +1104.0,  +220.0,   -56.0
1698351180, +3.49, +28.189,   +44.3, +1107.0,  +224.0,   -72.0
1698351780, +3.49, +28.181,   +16.0, +1112.0,  +224.0,   -84.0
1698352380, +3.49, +28.173,   +71.8, +1112.0,  +224.0,   -84.0
1698352980, +3.49, +28.173,   +76.9, +1105.0,  +216.0,   -58.0
1698353580, +3.49, +28.189,   +23.2, +1107.0,  +224.0,   -72.0
1698354180, +3.49, +28.181,   +82.3, +1080.0,  +198.0,   +24.0
1698354780, +3.49, +28.197,   +87.1, +1103.0,  +222.0,   -56.0
1698355380, +3.49, +28.189,   +66.0, +1100.0,  +216.0,   -32.0
1698355980, +3.49, +28.189,   +94.6, +1112.0,  +224.0,   -77.0
1698356580, +3.49, +28.189,  +101.9, +1104.0,  +220.0,   -56.0
1698357180, +3.49, +28.197,   +92.1, +1112.0,  +224.0,   -80.0
1698357780, +3.49, +28.197,  +128.8, +1113.0,  +224.0,   -80.0
1698358380, +3.49, +28.214,   +86.7, +1120.0,  +220.0,   -72.0
1698358980, +3.49, +28.189,   +72.8, +1104.0,  +220.0,   -58.0
1698359580, +3.49, +28.189,   +24.3, +1112.0,  +224.0,   -89.0
