7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1702586160, +3.47, +28.599,   +34.9, +1072.0,  +188.0,   +56.0
1702586760, +3.47, +28.640,   +36.6, +1072.0,  +192.0,   +56.0
1702587360, +3.47, +28.452,   +34.9, +1075.0,  +192.0,   +44.0
1702587960, +3.47, +28.271,   +32.9, +1078.0,  +192.0,   +44.0
1702588560, +3.47, +28.263,   +43.0, +1073.0,  +188.0,   +60.0
1702589160, +3.47, +28.296,   +61.1, +1072.0,  +192.0,   +60.0
1702589760, +3.47, +28.353,   +53.4, +1072.0,  +192.0,   +56.0
1702590360, +3.47, +28.247,   +36.2, +1072.0,  +192.0,   +56.0
1702590960, +3.47, +28.279,   +40.7, +1072.0,  +192.0,   +56.0
1702591560, +3.46, +28.329,   +50.4, +1070.0,  +184.0,   +60.0
1702592160, +3.46, +28.361,   +65.2, +1070.0,  +192.0,   +56.0
1702592760, +3.46, +28.337,   +67.3, +1073.0,  +192.0,   +52.0
1702593360, +3.46, +28.320,   +48.3, +1073.0,  +192.0,   +48.0
1702593960, +3.46, +28.279,   +57.0, +1075.0,  +192.0,   +48.0
1702594560, +3.46, +28.197,   +47.9, +1075.0,  +192.0,   +48.0
1702595160, +3.46, +28.181,   +63.5, +1072.0,  +192.0,   +50.0
1702595760, +3.46, +28.083,   +50.2, +1075.0,  +192.0,   +48.0
1702596360, +3.46, +28.091,   +45.2, +1009.0,  +156.0,  +112.0
1702596960, +3.46, +28.173,   +37.1, +1110.0,  +224.0,   -58.0
1702597560, +3.46, +28.230,   +30.7, +1120.0,  +224.0,   -88.0
1702598160, +3.46, +28.288,   +35.0, +1120.0,  +224.0,   -94.0
1702598760, +3.46, +28.361,   +34.3, +1118.0,  +224.0,   -80.0
1702599360, +3.46, +28.394,   +35.8, +1009.0,  +160.0,  +112.0
1702599960, +3.46, +28.394,   +35.1, +1016.0,  +160.0,  +115.0
1702600560, +3.46, +28.394,   +38.5, +1030.0,  +164.0,  +112.0
1702601160, +3.46, +28.361,   +40.8, +1040.0,  +168.0,  +108.0
1702601760, +3.46, +28.337,   +37.5, +1071.0,  +188.0,   +64.0
1702602360, +3.46, +28.181,   +36.4, +1040.0,  +172.0,  +104.0
1702602960, +3.47, +27.869,   +32.0, +1123.0,  +224.0,   -96.0
1702603560, +3.47, +27.861,   +32.6, +1059.0,  +182.0,   +78.0
1702604160, +3.47, +27.968,   +32.9, +1046.0,  +172.0,   +99.0
1702604760, +3.46, +28.033,   +32.8, +1055.0,  +179.0,   +84.0
1702605360, +3.46, +28.140,   +32.6, +1059.0,  +184.0,   +78.0
1702605960, +3.46, +28.189,   +30.9, +1052.0,  +176.0,   +88.0
1702606560, +3.46, +28.247,   +27.3, +1039.0,  +172.0,   +99.0
1702607160, +3.46, +28.279,   +27.6, +1008.0,  +158.0,  +112.0
1702607760, +3.46, +28.320,   +22.6, +1056.0,  +179.0,   +80.0
1702608360, +3.46, +28.320,   +25.1, +1048.0,  +176.0,   +96.0
1702608960, +3.46, +28.345,   +23.3, +1048.0,  +174.0,  +100.0
1702609560, +3.46, +28.370,   +21.8, +1127.0,  +230.0,  -100.0
1702610160, +3.46, +28.337,   +25.4, +1048.0,  +176.0,   +96.0
1702610760, +3.46, +28.247,   +22.2, +1120.0,  +227.0,   -88.0
1702611360, +3.46, +28.197,   +16.5, +1088.0,  +200.0,   +19.0
1702611960, +3.46, +28.230,   +15.5, +1120.0,  +227.0,   -90.0
1702612560, +3.46, +28.263,   +13.7, +1116.0,  +224.0,   -80.0
1702613160, +3.46, +28.271,   +13.1, +1024.0,  +161.0,  +112.0
1702613760, +3.46, +28.296,   +14.0, +1016.0,  +160.0,  +112.0
1702614360, +3.47, +28.156,   +10.9, +1121.0,  +216.0,   -84.0
1702614960, +3.47, +27.820,    +8.2, +1043.0,  +172.0,  +102.0
1702615560, +3.47, +27.811,    +5.6, +1040.0,  +172.0,  +105.0
1702616160, +3.47, +27.704,    +3.8, +1036.0,  +168.0,  +110.0
1702616760, +3.47, +27.713,    +2.5, +1104.0,  +216.0,   -36.0
1702617360, +3.47, +27.795,    +1.5, +1038.0,  +168.0,  +112.0
1702617960, +3.47, +27.746,    +0.8, +1048.0,  +172.0,  +102.0
1702618560, +3.47, +27.721,    +0.2, +1048.0,  +176.0,   +96.0
1702619160, +3.47, +27.737,    -0.2, +1083.0,  +199.0,   +32.0
1702619760, +3.47, +27.737,    -0.4, +1113.0,  +225.0,   -72.0
1702620360, +3.47, +27.787,    -0.3, +1064.0,  +188.0,   +70.0
1702620960, +3.47, +27.877,    -0.4, +1024.0,  +163.0,  +115.0
1702621560, +3.47, +28.000,    -0.3, +1068.0,  +184.0,   +60.0
1702622160, +3.47, +28.165,    -0.3, +1063.0,  +180.0,   +78.0
1702622760, +3.47, +28.025,    -0.4, +1052.0,  +176.0,   +88.0
1702623360, +3.47, +28.000,    -0.4, +1057.0,  +179.0,   +80.0
1702623960, +3.47, +28.025,    -0.4, +1065.0,  +184.0,   +70.0
1702624560, +3.47, +28.132,    -0.4, +1063.0,  +184.0,   +70.0
1702625160, +3.46, +28.230,    -0.3, +1065.0,  +184.0,   +65.0
1702625760, +3.46, +28.312,    -0.3, +1025.0,  +163.0,  +112.0
1702626360, +3.46, +28.320,    -0.4, +1055.0,  +176.0,   +80.0
1702626960, +3.46, +28.288,    -0.4, +1059.0,  +179.0,   +80.0
1702627560, +3.46, +28.320,    -0.4, +1054.0,  +176.0,   +88.0
1702628160, +3.46, +28.337,    -0.5, +1031.0,  +167.0,  +112.0
1702628760, +3.46, +28.353,    -0.4, +1059.0,  +179.0,   +80.0
1702629360, +3.46, +28.370,    -0.4, +1060.0,  +179.0,   +80.0
1702629960, +3.46, +28.435,    -0.4, +1123.0,  +236.0,  -100.0
1702630560, +3.46, +28.476,    -0.4, +1063.0,  +182.0,   +78.0
1702631160, +3.46, +28.501,    -0.4, +1052.0,  +177.0,   +92.0
1702631760, +3.46, +28.525,    -0.3, +1067.0,  +184.0,   +68.0
1702632360, +3.46, +28.533,    -0.3, +1063.0,  +184.0,   +72.0
1702632960, +3.46, +28.542,    -0.3, +1052.0,  +176.0,   +96.0
1702633560, +3.46, +28.550,    -0.4, +1052.0,  +176.0,   +96.0
1702634160, +3.46, +28.533,    -0.3, +1062.0,  +180.0,   +78.0
1702634760, +3.46, +28.525,    -0.5, +1064.0,  +184.0,   +70.0
1702635360, +3.46, +28.525,    -0.4, +1057.0,  +176.0,   +80.0
1702635960, +3.46, +28.525,    -0.5, +1057.0,  +179.0,   +80.0
1702636560, +3.46, +28.517,    -0.4, +1052.0,  +176.0,   +88.0
1702637160, +3.46, +28.517,    -0.5, +1054.0,  +176.0,   +92.0
1702637760, +3.46, +28.517,    -0.4, +1059.0,  +176.0,   +80.0
1702638360, +3.46, +28.509,    -0.4, +1056.0,  +176.0,   +84.0
1702638960, +3.46, +28.509,    -0.4, +1008.0,  +159.0,  +115.0
1702639560, +3.46, +28.484,    -0.5, +1052.0,  +176.0,   +96.0
1702640160, +3.46, +28.492,    -0.4, +1059.0,  +179.0,   +80.0
1702640760, +3.46, +28.476,    -0.4, +1063.0,  +182.0,   +72.0
1702641360, +3.46, +28.460,    -0.4, +1052.0,  +172.0,   +96.0
1702641960, +3.46, +28.484,    -0.4, +1048.0,  +176.0,   +92.0
1702642560, +3.46, +28.501,    -0.3, +1043.0,  +172.0,   +96.0
1702643160, +3.46, +28.509,    -0.5, +1055.0,  +176.0,   +88.0
1702643760, +3.46, +28.509,    -0.4, +1046.0,  +172.0,  +102.0
1702644360, +3.46, +27.984,    -0.4, +1064.0,  +184.0,   +71.0
1702644960, +3.46, +27.853,    -0.5, +1014.0,  +158.0,  +112.0
1702645560, +3.46, +27.754,    -0.4, +1068.0,  +188.0,   +64.0
1702646160, +3.46, +27.910,    -0.4, +1036.0,  +168.0,  +108.0
1702646760, +3.46, +27.861,    -0.3, +1063.0,  +184.0,   +72.0
1702647360, +3.46, +27.869,    -0.4, +1064.0,  +184.0,   +72.0
1702647960, +3.46, +27.853,    -0.4, +1064.0,  +182.0,   +72.0
1702648560, +3.46, +27.630,    -0.5, +1072.0,  +188.0,   +56.0
1702649160, +3.46, +27.581,    -0.4, +1070.0,  +184.0,   +64.0
1702649760, +3.46, +27.499,    -0.5, +1072.0,  +188.0,   +64.0
1702650360, +3.46, +27.490,    -0.3, +1052.0,  +176.0,   +96.0
1702650960, +3.46, +27.532,    -0.3, +1059.0,  +179.0,   +84.0
1702651560, +3.46, +27.556,    -0.4, +1063.0,  +177.0,   +78.0
1702652160, +3.46, +27.581,    -0.4, +1068.0,  +182.0,   +76.0
1702652760, +3.46, +27.581,    -0.4, +1027.0,  +163.0,  +115.0
1702653360, +3.46, +27.556,    -0.5, +1068.0,  +184.0,   +70.0
1702653960, +3.46, +27.441,    -0.4, +1072.0,  +188.0,   +62.0
1702654560, +3.46, +27.441,    -0.4, +1072.0,  +188.0,   +62.0
1702655160, +3.46, +27.334,    -0.5, +1064.0,  +184.0,   +72.0
1702655760, +3.46, +27.227,    -0.3, +1068.0,  +188.0,   +67.0
1702656360, +3.46, +27.194,    -0.4, +1072.0,  +184.0,   +64.0
1702656960, +3.46, +27.194,    -0.4, +1063.0,  +182.0,   +78.0
1702657560, +3.46, +27.235,    -0.3, +1065.0,  +184.0,   +68.0
1702658160, +3.46, +27.309,    -0.5, +1063.0,  +184.0,   +72.0
1702658760, +3.46, +27.408,    -0.3, +1064.0,  +184.0,   +72.0
1702659360, +3.46, +27.490,    +0.1, +1120.0,  +230.0,   -90.0
1702659960, +3.46, +27.548,    +0.6, +1063.0,  +179.0,   +72.0
1702660560, +3.46, +27.507,    +1.3, +1075.0,  +192.0,   +52.0
1702661160, +3.46, +27.441,    +1.6, +1071.0,  +184.0,   +64.0
1702661760, +3.46, +27.441,    +2.1, +1072.0,  +192.0,   +56.0
1702662360, +3.46, +27.630,    +2.8, +1063.0,  +182.0,   +72.0
1702662960, +3.46, +27.515,    +3.2, +1068.0,  +184.0,   +60.0
1702663560, +3.46, +27.721,    +3.6, +1068.0,  +184.0,   +68.0
1702664160, +3.46, +27.836,    +5.4, +1063.0,  +180.0,   +78.0
1702664760, +3.46, +27.844,   +10.5, +1048.0,  +172.0,   +99.0
1702665360, +3.46, +27.811,   +17.0, +1047.0,  +172.0,  +103.0
1702665960, +3.46, +27.853,   +16.1, +1056.0,  +176.0,   +86.0
1702666560, +3.46, +27.951,   +14.5, +1052.0,  +176.0,   +92.0
1702667160, +3.46, +28.066,   +20.7, +1118.0,  +226.0,   -80.0
1702667760, +3.46, +28.173,   +27.6, +1052.0,  +176.0,   +96.0
1702668360, +3.46, +28.206,   +27.0, +1055.0,  +176.0,   +88.0
1702668960, +3.46, +28.238,   +18.8, +1052.0,  +176.0,   +92.0
1702669560, +3.46, +28.238,   +14.0, +1056.0,  +176.0,   +88.0
1702670160, +3.46, +28.222,   +17.1, +1052.0,  +172.0,   +96.0
1702670760, +3.46, +28.247,   +29.7, +1048.0,  +174.0,   +96.0
1702671360, +3.46, +28.288,   +31.2, +1047.0,  +172.0,  +102.0
1702671960, +3.46, +28.296,   +37.4, +1120.0,  +227.0,   -88.0
1702672560, +3.46, +28.329,   +48.7, +1116.0,  +224.0,   -72.0
