7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1698115980, +3.48, +28.402,   +52.5, +1020.0,  +163.0,  +103.0
1698116580, +3.48, +28.419,   +49.4, +1112.0,  +225.0,   -84.0
1698117180, +3.48, +28.411,   +46.4, +1112.0,  +175.0,   -25.0
1698117780, +3.48, +28.427,   +37.9, +1112.0,  +228.0,   -92.0
1698118380, +3.48, +28.411,   +30.7, +1112.0,  +228.0,   -90.0
1698118980, +3.48, +28.402,   +26.8, +1113.0,  +226.0,   -90.0
1698119580, +3.48, +28.394,   +18.6, +1118.0,  +224.0,  -100.0
1698120180, +3.48, +28.394,   +17.6, +1120.0,  +224.0,  -104.0
1698120780, +3.48, +28.386,   +12.7, +1112.0,  +224.0,   -90.0
1698121380, +3.49, +28.394,   +10.6, +1112.0,  +224.0,   -84.0
1698121980, +3.48, +28.419,   +10.4, +1120.0,  +220.0,  -100.0
1698122580, +3.48, +28.427,    +5.9, +1118.0,  +227.0,   -96.0
1698123180, +3.49, +28.386,    +4.2, +1016.0,  +161.0,  +103.0
1698123780, +3.49, +28.353,    +2.2, +1111.0,  +224.0,   -76.0
1698124380, +3.49, +28.304,    +0.7, +1110.0,  +224.0,   -88.0
1698124980, +3.49, +28.263,    +0.0, +1112.0,  +226.0,   -80.0
1698125580, +3.49, +28.247,    -0.4, +1103.0,  +220.0,   -48.0
1698126180, +3.49, +28.247,    -0.4, +1112.0,  +224.0,   -84.0
1698126780, +3.49, +28.263,    -0.4, +1089.0,  +210.0,   -12.0
1698127380, +3.49, +28.279,    -0.4, +1104.0,  +220.0,   -52.0
1698127980, +3.49, +28.279,    -0.4, +1112.0,  +224.0,   -80.0
1698128580, +3.49, +28.271,    -0.4, +1102.0,  +216.0,   -44.0
1698129180, +3.49, +28.271,    -0.4, +1112.0,  +224.0,   -80.0
1698129780, +3.49, +28.279,    -0.4, +1097.0,  +216.0,   -40.0
