7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1695081000, +3.46, +28.238,   +94.6, +1030.0,  +208.0,   +48.0
1695081600, +3.46, +28.238,  +101.1, +1040.0,  +216.0,   +28.0
1695082200, +3.46, +28.238,   +39.6, +1036.0,  +212.0,   +40.0
1695082800, +3.46, +28.238,   +29.2, +1009.0,  +200.0,   +64.0
1695083400, +3.46, +28.247,   +18.2, +1030.0,  +208.0,   +48.0
1695084000, +3.47, +28.255,   +27.9, +1027.0,  +208.0,   +56.0
1695084600, +3.47, +28.255,   +42.5, +1027.0,  +208.0,   +48.0
1695085200, +3.47, +28.255,   +82.5, +1030.0,  +211.0,   +48.0
1695085800, +3.47, +28.263,  +111.2, +1036.0,  +214.0,   +39.0
1695086400, +3.47, +28.263,   +35.6, +1027.0,  +208.0,   +48.0
1695087000, +3.47, +28.263,   +23.9, +1030.0,  +208.0,   +48.0
1695087600, +3.47, +28.271,   +32.8, +1088.0,  +260.0,  -116.0
1695088200, +3.47, +28.271,   +27.9, +1039.0,  +216.0,   +32.0
1695088800, +3.47, +28.271,   +78.9, +1040.0,  +216.0,   +32.0
1695089400, +3.47, +28.279,   +28.0, +1032.0,  +212.0,   +44.0
1695090000, +3.47, +28.271,   +20.9, +1036.0,  +214.0,   +40.0
1695090600, +3.47, +28.271,   +40.8, +1031.0,  +212.0,   +46.0
1695091200, +3.48, +28.271,   +25.6, +1024.0,  +208.0,   +54.0
1695091800, +3.48, +28.263,   +16.8, +1031.0,  +208.0,   +48.0
1695092400, +3.48, +28.238,   +16.4, +1004.0,  +198.0,   +67.0
1695093000, +3.48, +28.247,   +19.3, +1024.0,  +207.0,   +56.0
1695093600, +3.48, +28.230,   +14.9, +1081.0,  +256.0,   -90.0
1695094200, +3.48, +28.238,    +7.4, +1096.0,  +225.0,  -112.0
1695094800, +3.48, +28.247,    +3.9, +1032.0,  +212.0,   +44.0
1695095400, +3.48, +28.247,   +10.0, +1043.0,  +220.0,   +24.0
1695096000, +3.48, +28.263,    +5.8, +1039.0,  +216.0,   +32.0
1695096600, +3.48, +28.263,   +11.9, +1016.0,  +206.0,   +56.0
1695097200, +3.48, +28.263,    +7.0, +1027.0,  +207.0,   +49.0
1695097800, +3.48, +28.263,    +3.5, +1081.0,  +256.0,   -90.0
1695098400, +3.48, +28.263,    +3.0, +1043.0,  +216.0,   +28.0
1695099000, +3.48, +28.263,    +2.1, +1094.0,  +262.0,  -136.0
1695099600, +3.48, +28.247,    +0.9, +1043.0,  +220.0,   +22.0
1695100200, +3.48, +28.255,    +0.5, +1032.0,  +211.0,   +44.0
1695100800, +3.48, +28.255,    -0.0, +1057.0,  +232.0,   -16.0
1695101400, +3.48, +28.263,    -0.2, +1052.0,  +224.0,    +8.0
1695102000, +3.48, +28.263,    -0.4, +1031.0,  +209.0,   +48.0
1695102600, +3.48, +28.247,    -0.4, +1016.0,  +204.0,   +62.0
1695103200, +3.48, +28.255,    -0.5, +1095.0,  +260.0,  -141.0
1695103800, +3.48, +28.247,    -0.4, +1076.0,  +248.0,   -72.0
1695104400, +3.48, +28.238,    -0.3, +1036.0,  +216.0,   +36.0
1695105000, +3.48, +28.230,    -0.3, +1032.0,  +208.0,   +44.0
1695105600, +3.48, +28.247,    -0.4, +1008.0,  +199.0,   +64.0
1695106200, +3.49, +28.238,    -0.4, +1020.0,  +204.0,   +62.0
1695106800, +3.48, +28.238,    -0.4, +1075.0,  +248.0,   -64.0
1695107400, +3.49, +28.230,    -0.3, +1031.0,  +211.0,   +46.0
1695108000, +3.49, +28.230,    -0.4, +1087.0,  +259.0,  -108.0
1695108600, +3.49, +28.222,    -0.3, +1030.0,  +208.0,   +48.0
1695109200, +3.49, +28.222,    -0.3, +1038.0,  +216.0,   +32.0
1695109800, +3.49, +28.214,    -0.3, +1030.0,  +208.0,   +46.0
1695110400, +3.49, +28.214,    -0.5, +1088.0,  +259.0,  -112.0
1695111000, +3.49, +28.222,    -0.4, +1091.0,  +264.0,  -128.0
1695111600, +3.49, +28.222,    -0.3, +1032.0,  +212.0,   +44.0
1695112200, +3.49, +28.230,    -0.4, +1016.0,  +204.0,   +62.0
1695112800, +3.49, +28.222,    -0.4, +1076.0,  +248.0,   -68.0
1695113400, +3.49, +28.230,    -0.4, +1031.0,  +211.0,   +44.0
1695114000, +3.49, +28.230,    -0.5, +1016.0,  +201.0,   +56.0
1695114600, +3.49, +28.230,    -0.3, +1022.0,  +206.0,   +56.0
1695115200, +3.49, +28.230,    -0.3, +1009.0,  +204.0,   +64.0
1695115800, +3.49, +28.230,    -0.3, +1039.0,  +216.0,   +30.0
1695116400, +3.49, +28.222,    -0.4, +1024.0,  +207.0,   +54.0
1695117000, +3.49, +28.222,    -0.4, +1016.0,  +204.0,   +60.0
1695117600, +3.49, +28.230,    -0.3, +1016.0,  +204.0,   +60.0
1695118200, +3.49, +28.230,    -0.4, +1024.0,  +207.0,   +56.0
1695118800, +3.49, +28.238,    -0.3, +1016.0,  +204.0,   +64.0
1695119400, +3.49, +28.247,    -0.4, +1017.0,  +207.0,   +60.0
1695120000, +3.49, +28.222,    -0.3, +1028.0,  +211.0,   +48.0
1695120600, +3.49, +28.230,    -0.3, +1030.0,  +207.0,   +48.0
1695121200, +3.49, +28.222,    -0.3, +1040.0,  +216.0,   +28.0
1695121800, +3.49, +28.222,    -0.5, +1016.0,  +204.0,   +64.0
1695122400, +3.49, +28.214,    -0.5, +1031.0,  +208.0,   +48.0
1695123000, +3.49, +28.230,    -0.3, +1016.0,  +204.0,   +64.0
1695123600, +3.49, +28.214,    -0.4, +1025.0,  +206.0,   +54.0
1695124200, +3.49, +28.214,    -0.3, +1036.0,  +216.0,   +36.0
1695124800, +3.49, +28.214,    -0.4, +1020.0,  +204.0,   +54.0
1695125400, +3.49, +28.206,    -0.5, +1030.0,  +208.0,   +49.0
1695126000, +3.49, +28.214,    -0.4, +1030.0,  +208.0,   +48.0
1695126600, +3.49, +28.214,    -0.4, +1012.0,  +204.0,   +64.0
1695127200, +3.49, +28.214,    -0.3, +1024.0,  +208.0,   +56.0
1695127800, +3.49, +28.214,    -0.4, +1031.0,  +209.0,   +48.0
1695128400, +3.49, +28.206,    -0.4, +1016.0,  +204.0,   +60.0
1695129000, +3.49, +28.214,    -0.5, +1032.0,  +209.0,   +48.0
1695129600, +3.49, +28.206,    -0.5, +1024.0,  +207.0,   +56.0
1695130200, +3.49, +28.214,    -0.4, +1024.0,  +208.0,   +51.0
1695130800, +3.49, +28.214,    -0.4, +1011.0,  +200.0,   +64.0
1695131400, +3.49, +28.214,    -0.4, +1024.0,  +208.0,   +56.0
1695132000, +3.49, +28.206,    -0.3, +1048.0,  +224.0,   +12.0
1695132600, +3.49, +28.214,    -0.3, +1033.0,  +211.0,   +40.0
1695133200, +3.49, +28.222,    -0.6, +1031.0,  +209.0,   +40.0
1695133800, +3.49, +28.214,    -0.3, +1040.0,  +216.0,   +32.0
1695134400, +3.49, +28.230,    -0.5, +1022.0,  +206.0,   +56.0
1695135000, +3.49, +28.230,    -0.4, +1015.0,  +201.0,   +62.0
1695135600, +3.49, +28.230,    -0.3, +1030.0,  +208.0,   +51.0
1695136200, +3.49, +28.230,    -0.4, +1020.0,  +206.0,   +54.0
1695136800, +3.49, +28.222,    -0.4, +1020.0,  +204.0,   +60.0
1695137400, +3.49, +28.230,    -0.4, +1020.0,  +207.0,   +56.0
1695138000, +3.49, +28.206,    -0.3, +1024.0,  +208.0,   +56.0
1695138600, +3.49, +28.230,    -0.4, +1027.0,  +208.0,   +48.0
1695139200, +3.49, +28.230,    -0.3, +1024.0,  +208.0,   +51.0
1695139800, +3.49, +28.230,    -0.4, +1020.0,  +207.0,   +56.0
1695140400, +3.50, +28.214,    -0.4, +1012.0,  +204.0,   +64.0
1695141000, +3.49, +28.206,    -0.4, +1031.0,  +211.0,   +44.0
1695141600, +3.49, +28.206,    -0.4, +1038.0,  +216.0,   +35.0
1695142200, +3.50, +28.206,    -0.3, +1036.0,  +216.0,   +36.0
1695142800, +3.49, +28.197,    -0.2, +1011.0,  +200.0,   +64.0
1695143400, +3.50, +28.181,    -0.1, +1020.0,  +208.0,   +56.0
1695144000, +3.50, +28.156,    +0.7, +1027.0,  +208.0,   +48.0
1695144600, +3.49, +28.173,    +1.6, +1038.0,  +211.0,   +39.0
1695145200, +3.50, +28.189,    +3.3, +1017.0,  +206.0,   +56.0
1695145800, +3.50, +28.197,    +4.9, +1016.0,  +204.0,   +60.0
1695146400, +3.50, +28.197,    +5.1, +1020.0,  +204.0,   +56.0
1695147000, +3.50, +28.189,    +5.8, +1020.0,  +207.0,   +60.0
1695147600, +3.50, +28.197,    +8.5, +1020.0,  +207.0,   +56.0
1695148200, +3.50, +28.197,   +10.9, +1020.0,  +206.0,   +56.0
1695148800, +3.50, +28.197,   +11.3, +1030.0,  +209.0,   +48.0
1695149400, +3.50, +28.189,   +16.8, +1024.0,  +207.0,   +51.0
1695150000, +3.50, +28.189,   +18.2, +1001.0,  +199.0,   +70.0
1695150600, +3.50, +28.189,   +18.1, +1016.0,  +204.0,   +62.0
1695151200, +3.50, +28.181,   +18.2, +1017.0,  +206.0,   +60.0
1695151800, +3.50, +28.189,   +21.2, +1020.0,  +206.0,   +56.0
1695152400, +3.50, +28.181,   +23.0, +1020.0,  +206.0,   +60.0
1695153000, +3.50, +28.181,   +24.1, +1006.0,  +199.0,   +68.0
1695153600, +3.50, +28.173,   +26.5, +1016.0,  +204.0,   +62.0
1695154200, +3.50, +28.173,   +20.1, +1014.0,  +204.0,   +62.0
1695154800, +3.50, +28.173,   +29.3, +1016.0,  +204.0,   +62.0
1695155400, +3.50, +28.165,   +29.4, +1024.0,  +206.0,   +56.0
1695156000, +3.50, +28.156,   +36.1, +1016.0,  +206.0,   +62.0
1695156600, +3.50, +28.165,   +28.8, +1049.0,  +224.0,   +12.0
1695157200, +3.50, +28.148,   +31.2, +1020.0,  +206.0,   +60.0
1695157800, +3.50, +28.181,   +35.9, +1031.0,  +209.0,   +48.0
1695158400, +3.50, +28.173,   +37.7, +1031.0,  +211.0,   +44.0
1695159000, +3.50, +28.173,   +61.5, +1016.0,  +204.0,   +60.0
1695159600, +3.50, +28.173,   +58.0, +1031.0,  +208.0,   +48.0
1695160200, +3.50, +28.165,   +37.9, +1016.0,  +206.0,   +60.0
1695160800, +3.50, +28.173,   +50.3, +1070.0,  +243.0,   -50.0
1695161400, +3.50, +28.173,   +38.1, +1031.0,  +208.0,   +48.0
1695162000, +3.50, +28.165,   +64.9, +1016.0,  +204.0,   +60.0
1695162600, +3.50, +28.181,   +94.0, +1032.0,  +211.0,   +44.0
1695163200, +3.50, +28.181,  +127.2, +1014.0,  +204.0,   +64.0
1695163800, +3.50, +28.189,   +40.9, +1024.0,  +208.0,   +54.0
1695164400, +3.50, +28.173,   +90.4, +1030.0,  +208.0,   +48.0
1695165000, +3.50, +28.189,  +104.8, +1004.0,  +200.0,   +68.0
1695165600, +3.50, +28.197,  +114.3, +1019.0,  +204.0,   +60.0
1695166200, +3.50, +28.197,  +138.4,  +999.0,  +195.0,   +71.0
1695166800, +3.50, +28.197,  +109.2, +1008.0,  +200.0,   +64.0
1695167400, +3.50, +28.206,  +125.1, +1024.0,  +207.0,   +51.0
