7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1696202580, +3.50, +28.173,   +30.3,  +988.0,  +192.0,   +72.0
1696203180, +3.50, +28.173,   +18.2,  +995.0,  +196.0,   +71.0
1696203780, +3.50, +28.173,   +16.3, +1008.0,  +200.0,   +64.0
1696204380, +3.50, +28.189,   +35.1,  +992.0,  +196.0,   +72.0
1696204980, +3.50, +28.189,   +43.2, +1000.0,  +199.0,   +71.0
1696205580, +3.50, +28.181,   +36.0,  +999.0,  +199.0,   +70.0
1696206180, +3.50, +28.189,   +17.2, +1014.0,  +204.0,   +64.0
1696206780, +3.50, +28.189,   +27.0, +1009.0,  +204.0,   +64.0
1696207380, +3.50, +28.189,   +11.3, +1094.0,  +210.0,   -80.0
1696207980, +3.50, +28.189,   +24.8,  +992.0,  +195.0,   +71.0
1696208580, +3.50, +28.181,   +25.7, +1096.0,  +246.0,  -128.0
1696209180, +3.50, +28.189,   +18.8, +1095.0,  +240.0,  -116.0
1696209780, +3.50, +28.189,   +16.1, +1096.0,  +224.0,  -104.0
1696210380, +3.50, +28.189,   +16.9, +1004.0,  +200.0,   +70.0
1696210980, +3.50, +28.189,   +15.3, +1008.0,  +200.0,   +65.0
1696211580, +3.50, +28.189,   +20.8,  +992.0,  +195.0,   +72.0
1696212180, +3.50, +28.189,   +16.2,  +984.0,  +192.0,   +68.0
1696212780, +3.50, +28.181,   +12.5,  +988.0,  +193.0,   +70.0
1696213380, +3.50, +28.189,   +13.2, +1020.0,  +206.0,   +62.0
1696213980, +3.50, +28.173,   +14.8,  +992.0,  +192.0,   +70.0
1696214580, +3.50, +28.181,    +8.8, +1094.0,  +208.0,   -74.0
1696215180, +3.50, +28.181,    +6.3, +1000.0,  +199.0,   +70.0
1696215780, +3.50, +28.181,    +9.4,  +992.0,  +193.0,   +71.0
1696216380, +3.50, +28.189,    +7.4,  +988.0,  +193.0,   +67.0
1696216980, +3.50, +28.189,    +9.9, +1008.0,  +204.0,   +64.0
1696217580, +3.50, +28.189,    +8.4, +1088.0,  +211.0,   -49.0
1696218180, +3.50, +28.189,    +5.5, +1095.0,  +240.0,  -125.0
1696218780, +3.50, +28.181,    +6.1,  +988.0,  +192.0,   +72.0
1696219380, +3.50, +28.189,    +2.9, +1011.0,  +204.0,   +64.0
1696219980, +3.50, +28.173,    +2.3,  +985.0,  +193.0,   +70.0
1696220580, +3.50, +28.181,    +2.4, +1000.0,  +199.0,   +68.0
1696221180, +3.50, +28.181,    +2.7, +1095.0,  +236.0,  -112.0
1696221780, +3.50, +28.165,    +1.7, +1008.0,  +200.0,   +67.0
1696222380, +3.50, +28.124,    +1.0, +1027.0,  +211.0,   +51.0
1696222980, +3.50, +28.115,    +0.4, +1016.0,  +206.0,   +64.0
1696223580, +3.50, +28.107,    +0.1, +1015.0,  +204.0,   +64.0
1696224180, +3.50, +28.115,    -0.4, +1095.0,  +224.0,  -104.0
1696224780, +3.50, +28.099,    -0.4,  +992.0,  +195.0,   +71.0
1696225380, +3.50, +28.099,    -0.4, +1008.0,  +200.0,   +67.0
