7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1695364080, +3.46, +28.173,    -0.3, +1040.0,  +220.0,   +28.0
1695364680, +3.46, +28.181,    -0.4, +1044.0,  +220.0,   +19.0
1695365280, +3.46, +28.181,    -0.5, +1055.0,  +227.0,    +0.0
1695365880, +3.46, +28.181,    -0.4, +1040.0,  +220.0,   +28.0
1695366480, +3.46, +28.165,    -0.4, +1027.0,  +208.0,   +48.0
1695367080, +3.46, +28.124,    -0.4, +1091.0,  +260.0,  -125.0
1695367680, +3.47, +28.124,    -0.4, +1084.0,  +256.0,   -96.0
1695368280, +3.47, +28.124,    -0.4, +1048.0,  +224.0,   +12.0
1695368880, +3.47, +28.115,    -0.4, +1072.0,  +243.0,   -56.0
1695369480, +3.47, +28.124,    -0.3, +1030.0,  +208.0,   +48.0
1695370080, +3.47, +28.099,    -0.4, +1080.0,  +252.0,   -80.0
1695370680, +3.47, +28.115,    -0.3, +1088.0,  +260.0,  -120.0
1695371280, +3.47, +28.124,    -0.4, +1096.0,  +256.0,  -136.0
1695371880, +3.47, +28.132,    -0.4, +1031.0,  +211.0,   +48.0
1695372480, +3.47, +28.124,    -0.3, +1095.0,  +230.0,  -112.0
1695373080, +3.47, +28.124,    -0.3, +1097.0,  +259.0,  -141.0
1695373680, +3.47, +28.132,    -0.3, +1032.0,  +212.0,   +38.0
1695374280, +3.47, +28.124,    -0.4, +1038.0,  +216.0,   +32.0
1695374880, +3.47, +28.132,    -0.5, +1030.0,  +211.0,   +44.0
1695375480, +3.47, +28.132,    -0.4, +1086.0,  +256.0,  -104.0
1695376080, +3.47, +28.115,    -0.4,  +990.0,  +192.0,   +68.0
1695376680, +3.47, +28.115,    -0.3, +1032.0,  +211.0,   +40.0
1695377280, +3.48, +28.132,    -0.5, +1022.0,  +206.0,   +54.0
1695377880, +3.48, +28.132,    -0.4, +1024.0,  +208.0,   +54.0
1695378480, +3.48, +28.132,    -0.4, +1016.0,  +204.0,   +56.0
1695379080, +3.48, +28.132,    -0.4, +1019.0,  +207.0,   +60.0
1695379680, +3.48, +28.124,    -0.4, +1046.0,  +220.0,   +24.0
1695380280, +3.48, +28.140,    -0.4, +1076.0,  +248.0,   -64.0
1695380880, +3.48, +28.132,    -0.3, +1048.0,  +224.0,   +14.0
1695381480, +3.48, +28.132,    -0.3, +1055.0,  +227.0,    +0.0
1695382080, +3.48, +28.132,    -0.4, +1041.0,  +220.0,   +24.0
1695382680, +3.48, +28.132,    -0.3, +1027.0,  +211.0,   +48.0
1695383280, +3.48, +28.132,    -0.4, +1031.0,  +208.0,   +48.0
1695383880, +3.48, +28.124,    -0.4, +1017.0,  +204.0,   +60.0
1695384480, +3.48, +28.115,    -0.3, +1086.0,  +256.0,  -104.0
1695385080, +3.48, +28.124,    -0.3, +1048.0,  +224.0,   +15.0
1695385680, +3.48, +28.132,    -0.4, +1038.0,  +216.0,   +32.0
1695386280, +3.48, +28.148,    -0.3, +1016.0,  +206.0,   +62.0
1695386880, +3.48, +28.132,    -0.4, +1016.0,  +204.0,   +56.0
1695387480, +3.48, +28.140,    -0.3, +1024.0,  +208.0,   +51.0
1695388080, +3.48, +28.140,    -0.5, +1032.0,  +212.0,   +46.0
1695388680, +3.48, +28.132,    -0.4, +1027.0,  +208.0,   +56.0
1695389280, +3.48, +28.124,    -0.4, +1016.0,  +204.0,   +60.0
1695389880, +3.48, +28.124,    -0.4, +1087.0,  +260.0,  -112.0
1695390480, +3.48, +28.132,    -0.4, +1094.0,  +260.0,  -140.0
1695391080, +3.48, +28.115,    -0.5, +1016.0,  +200.0,   +62.0
1695391680, +3.48, +28.124,    -0.4, +1016.0,  +204.0,   +60.0
1695392280, +3.48, +28.124,    -0.4, +1024.0,  +208.0,   +51.0
1695392880, +3.48, +28.124,    -0.3, +1089.0,  +260.0,  -116.0
1695393480, +3.49, +28.124,    -0.4, +1094.0,  +262.0,  -136.0
1695394080, +3.49, +28.124,    -0.4, +1091.0,  +263.0,  -128.0
1695394680, +3.49, +28.124,    -0.3, +1020.0,  +206.0,   +59.0
1695395280, +3.49, +28.124,    -0.5, +1095.0,  +259.0,  -136.0
1695395880, +3.49, +28.124,    -0.4, +1100.0,  +257.0,  -144.0
1695396480, +3.49, +28.124,    -0.4, +1006.0,  +198.0,   +65.0
1695397080, +3.49, +28.124,    -0.2, +1040.0,  +216.0,   +28.0
1695397680, +3.49, +28.124,    -0.2, +1038.0,  +216.0,   +36.0
1695398280, +3.49, +28.107,    -0.3, +1091.0,  +264.0,  -136.0
1695398880, +3.49, +28.074,    -0.4, +1100.0,  +240.0,  -128.0
1695399480, +3.49, +28.074,    -0.4, +1032.0,  +214.0,   +39.0
1695400080, +3.49, +28.091,    -0.4, +1020.0,  +208.0,   +56.0
1695400680, +3.49, +28.091,    -0.3, +1054.0,  +227.0,    +3.0
