7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1694175300, +3.50, +28.140,    -0.2, +1095.0,  +256.0,  -136.0
1694175900, +3.50, +28.140,    -0.4, +1095.0,  +256.0,  -136.0
1694176500, +3.50, +28.140,    -0.2, +1008.0,  +199.0,   +64.0
1694177100, +3.50, +28.148,    -0.3, +1087.0,  +259.0,  -116.0
1694177700, +3.50, +28.132,    -0.4, +1089.0,  +258.0,  -128.0
1694178300, +3.50, +28.140,    -0.4, +1088.0,  +259.0,  -120.0
1694178900, +3.50, +28.140,    -0.4, +1092.0,  +256.0,  -136.0
1694179500, +3.50, +28.140,    -0.4, +1091.0,  +260.0,  -128.0
1694180100, +3.50, +28.148,    -0.3, +1091.0,  +257.0,  -136.0
1694180700, +3.50, +28.140,    -0.4, +1094.0,  +248.0,  -128.0
1694181300, +3.50, +28.140,    -0.3, +1089.0,  +256.0,  -128.0
1694181900, +3.50, +28.148,    -0.4, +1091.0,  +262.0,  -128.0
1694182500, +3.50, +28.148,    -0.3, +1091.0,  +257.0,  -128.0
1694183100, +3.50, +28.148,    -0.5, +1095.0,  +259.0,  -136.0
1694183700, +3.50, +28.140,    -0.5, +1020.0,  +204.0,   +56.0
1694184300, +3.50, +28.140,    -0.4, +1020.0,  +204.0,   +56.0
1694184900, +3.50, +28.140,    -0.3, +1094.0,  +256.0,  -136.0
1694185500, +3.50, +28.148,    -0.4, +1094.0,  +256.0,  -128.0
1694186100, +3.50, +28.132,    -0.4, +1036.0,  +211.0,   +38.0
1694186700, +3.50, +28.140,    -0.4, +1091.0,  +260.0,  -128.0
1694187300, +3.50, +28.140,    -0.4, +1091.0,  +260.0,  -128.0
1694187900, +3.50, +28.132,    -0.5, +1095.0,  +252.0,  -128.0
1694188500, +3.50, +28.124,    -0.3, +1016.0,  +204.0,   +64.0
1694189100, +3.50, +28.124,    -0.3, +1092.0,  +256.0,  -128.0
1694189700, +3.50, +28.124,    -0.4, +1072.0,  +248.0,   -64.0
1694190300, +3.50, +28.132,    -0.3, +1091.0,  +260.0,  -128.0
1694190900, +3.50, +28.132,    -0.3, +1095.0,  +259.0,  -136.0
1694191500, +3.50, +28.148,    -0.4, +1095.0,  +248.0,  -128.0
1694192100, +3.50, +28.140,    -0.4, +1095.0,  +243.0,  -125.0
1694192700, +3.50, +28.132,    -0.4, +1091.0,  +260.0,  -128.0
1694193300, +3.50, +28.132,    -0.3, +1091.0,  +259.0,  -128.0
1694193900, +3.50, +28.132,    +0.1, +1091.0,  +259.0,  -128.0
1694194500, +3.50, +28.140,    +1.1,  +984.0,  +192.0,   +68.0
1694195100, +3.50, +28.132,    +2.0, +1091.0,  +260.0,  -128.0
1694195700, +3.50, +28.132,    +3.5, +1000.0,  +198.0,   +70.0
1694196300, +3.50, +28.132,    +5.0, +1091.0,  +260.0,  -128.0
1694196900, +3.50, +28.140,    +7.4, +1091.0,  +259.0,  -128.0
1694197500, +3.50, +28.140,    +7.5, +1091.0,  +256.0,  -128.0
1694198100, +3.50, +28.140,    +8.2, +1095.0,  +228.0,  -110.0
1694198700, +3.50, +28.132,   +11.6, +1016.0,  +204.0,   +60.0
1694199300, +3.50, +28.140,   +13.2, +1089.0,  +260.0,  -128.0
1694199900, +3.50, +28.148,   +19.2, +1094.0,  +256.0,  -128.0
1694200500, +3.50, +28.148,   +15.1, +1091.0,  +260.0,  -128.0
1694201100, +3.50, +28.148,   +15.6, +1092.0,  +256.0,  -136.0
1694201700, +3.50, +28.148,   +24.1, +1087.0,  +260.0,  -116.0
1694202300, +3.50, +28.148,   +22.1, +1094.0,  +259.0,  -128.0
1694202900, +3.50, +28.148,   +21.3,  +998.0,  +196.0,   +71.0
1694203500, +3.50, +28.156,   +35.6, +1094.0,  +260.0,  -136.0
1694204100, +3.50, +28.156,   +35.7, +1091.0,  +257.0,  -128.0
1694204700, +3.50, +28.148,   +15.1, +1094.0,  +260.0,  -128.0
1694205300, +3.50, +28.156,   +37.2, +1091.0,  +259.0,  -128.0
1694205900, +3.50, +28.156,   +42.9, +1089.0,  +259.0,  -128.0
1694206500, +3.50, +28.148,   +39.6, +1084.0,  +257.0,  -104.0
1694207100, +3.50, +28.156,   +38.6, +1091.0,  +256.0,  -128.0
1694207700, +3.50, +28.156,   +43.5, +1094.0,  +256.0,  -136.0
