7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1699085160, +3.47, +28.460,    -0.4, +1049.0,  +176.0,   +86.0
1699085760, +3.47, +28.484,    -0.4, +1103.0,  +216.0,   -48.0
1699086360, +3.47, +28.484,    -0.4, +1110.0,  +220.0,   -64.0
1699086960, +3.47, +28.484,    -0.4, +1103.0,  +216.0,   -48.0
1699087560, +3.47, +28.492,    -0.4, +1111.0,  +224.0,   -74.0
1699088160, +3.47, +28.484,    -0.4, +1096.0,  +211.0,   -26.0
1699088760, +3.47, +28.484,    -0.3, +1048.0,  +176.0,   +88.0
1699089360, +3.47, +28.476,    -0.4, +1040.0,  +168.0,   +96.0
1699089960, +3.47, +28.484,    -0.3, +1056.0,  +179.0,   +76.0
1699090560, +3.47, +28.484,    -0.4, +1102.0,  +220.0,   -48.0
1699091160, +3.47, +28.484,    -0.4, +1043.0,  +172.0,   +96.0
1699091760, +3.48, +28.484,    -0.4, +1072.0,  +192.0,   +48.0
1699092360, +3.48, +28.468,    -0.4, +1072.0,  +192.0,   +48.0
1699092960, +3.47, +28.484,    -0.4, +1072.0,  +192.0,   +48.0
1699093560, +3.48, +28.476,    -0.4, +1080.0,  +195.0,   +24.0
1699094160, +3.48, +28.484,    -0.4, +1063.0,  +184.0,   +70.0
1699094760, +3.48, +28.484,    -0.4, +1075.0,  +192.0,   +35.0
1699095360, +3.48, +28.476,    -0.4, +1062.0,  +184.0,   +70.0
1699095960, +3.48, +28.460,    -0.4, +1063.0,  +184.0,   +68.0
1699096560, +3.48, +28.476,    -0.4, +1057.0,  +177.0,   +72.0
1699097160, +3.48, +28.476,    -0.3, +1078.0,  +192.0,   +38.0
1699097760, +3.48, +28.476,    -0.5, +1040.0,  +172.0,   +96.0
1699098360, +3.48, +28.468,    -0.4, +1048.0,  +176.0,   +88.0
1699098960, +3.48, +28.468,    -0.4, +1041.0,  +172.0,   +96.0
1699099560, +3.48, +28.468,    -0.4, +1041.0,  +168.0,   +96.0
1699100160, +3.48, +28.468,    -0.3, +1044.0,  +172.0,   +96.0
1699100760, +3.48, +28.460,    -0.4, +1070.0,  +188.0,   +52.0
1699101360, +3.48, +28.468,    -0.6, +1056.0,  +182.0,   +76.0
1699101960, +3.48, +28.468,    -0.4, +1041.0,  +168.0,   +96.0
1699102560, +3.48, +28.468,    -0.4, +1056.0,  +180.0,   +76.0
1699103160, +3.48, +28.460,    -0.5, +1048.0,  +176.0,   +96.0
1699103760, +3.48, +28.460,    -0.4, +1059.0,  +179.0,   +72.0
1699104360, +3.48, +28.452,    -0.4, +1120.0,  +224.0,   -96.0
1699104960, +3.48, +28.443,    -0.4, +1054.0,  +176.0,   +80.0
1699105560, +3.48, +28.443,    -0.4, +1059.0,  +179.0,   +76.0
1699106160, +3.48, +28.452,    -0.4, +1102.0,  +214.0,   -32.0
1699106760, +3.48, +28.460,    -0.4, +1112.0,  +224.0,   -64.0
1699107360, +3.48, +28.452,    -0.4, +1096.0,  +211.0,   -28.0
1699107960, +3.48, +28.443,    -0.3, +1095.0,  +211.0,   -24.0
1699108560, +3.48, +28.443,    -0.4, +1100.0,  +216.0,   -32.0
1699109160, +3.48, +28.435,    -0.4, +1104.0,  +216.0,   -40.0
1699109760, +3.48, +28.427,    -0.4, +1103.0,  +216.0,   -45.0
1699110360, +3.48, +28.435,    -0.5, +1100.0,  +208.0,   -26.0
1699110960, +3.48, +28.427,    -0.3, +1107.0,  +220.0,   -58.0
1699111560, +3.48, +28.419,    -0.3, +1084.0,  +199.0,   +14.0
1699112160, +3.48, +28.435,    -0.4, +1059.0,  +182.0,   +71.0
1699112760, +3.48, +28.435,    -0.4, +1068.0,  +184.0,   +56.0
1699113360, +3.48, +28.419,    -0.2, +1056.0,  +176.0,   +80.0
1699113960, +3.48, +28.427,    -0.4, +1063.0,  +182.0,   +68.0
1699114560, +3.49, +28.427,    -0.5, +1048.0,  +176.0,   +89.0
