7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1685685840, +3.50, +28.966,    -0.4, +1046.0,  +231.0,   -13.0
1685686440, +3.50, +28.983,    -0.4, +1048.0,  +232.0,   -24.0
1685687040, +3.50, +28.991,    -0.3, +1046.0,  +230.0,   -16.0
1685687640, +3.50, +28.983,    -0.3, +1048.0,  +232.0,   -26.0
1685688240, +3.50, +28.983,    -0.3, +1046.0,  +231.0,   -16.0
1685688840, +3.50, +28.991,    -0.4, +1046.0,  +230.0,   -16.0
1685689440, +3.50, +28.991,    -0.3, +1048.0,  +231.0,   -20.0
1685690040, +3.50, +28.991,    -0.3, +1046.0,  +230.0,   -12.0
1685690640, +3.50, +28.991,    -0.4, +1046.0,  +231.0,   -20.0
1685691240, +3.50, +28.983,    -0.5, +1048.0,  +232.0,   -16.0
1685691840, +3.50, +28.983,    -0.4, +1046.0,  +233.0,   -24.0
1685692440, +3.50, +28.983,    -0.3, +1048.0,  +233.0,   -20.0
1685693040, +3.50, +28.983,    -0.3, +1046.0,  +228.0,   -13.0
1685693640, +3.50, +28.975,    -0.6, +1043.0,  +231.0,   -13.0
1685694240, +3.50, +28.975,    -0.3, +1048.0,  +231.0,   -16.0
1685694840, +3.50, +28.983,    -0.4, +1046.0,  +231.0,   -16.0
1685695440, +3.50, +28.966,    -0.3, +1048.0,  +232.0,   -24.0
1685696040, +3.50, +28.975,    -0.4, +1047.0,  +230.0,   -16.0
1685696640, +3.50, +28.975,    -0.4, +1043.0,  +231.0,   -12.0
1685697240, +3.50, +28.958,    -0.4, +1046.0,  +230.0,   -16.0
1685697840, +3.50, +28.950,    -0.3, +1046.0,  +230.0,   -16.0
1685698440, +3.50, +28.966,    -0.6, +1046.0,  +230.0,   -20.0
1685699040, +3.50, +28.966,    -0.4, +1048.0,  +232.0,   -24.0
1685699640, +3.50, +28.966,    -0.4, +1048.0,  +230.0,   -16.0
1685700240, +3.50, +28.966,    -0.4, +1048.0,  +232.0,   -20.0
1685700840, +3.50, +28.966,    -0.3, +1048.0,  +232.0,   -16.0
1685701440, +3.50, +28.966,    -0.3, +1048.0,  +232.0,   -24.0
1685702040, +3.50, +28.966,    -0.4, +1048.0,  +232.0,   -24.0
1685702640, +3.50, +28.966,    -0.3, +1043.0,  +231.0,   -16.0
1685703240, +3.50, +28.958,    -0.3, +1048.0,  +230.0,   -20.0
1685703840, +3.50, +28.950,    -0.4, +1046.0,  +230.0,   -16.0
1685704440, +3.50, +28.926,    -0.4, +1047.0,  +230.0,   -16.0
1685705040, +3.50, +28.917,    -0.4, +1048.0,  +231.0,   -24.0
1685705640, +3.50, +28.926,    -0.4, +1046.0,  +232.0,   -16.0
1685706240, +3.50, +28.934,    -0.4, +1046.0,  +231.0,   -16.0
1685706840, +3.50, +28.950,    -0.4, +1046.0,  +228.0,   -16.0
1685707440, +3.50, +28.958,    -0.4, +1048.0,  +232.0,   -29.0
1685708040, +3.50, +28.950,    -0.4, +1048.0,  +232.0,   -26.0
1685708640, +3.50, +28.958,    -0.3, +1046.0,  +230.0,   -16.0
1685709240, +3.50, +28.958,    -0.4, +1048.0,  +230.0,   -16.0
1685709840, +3.50, +28.958,    -0.3, +1046.0,  +231.0,   -16.0
1685710440, +3.50, +28.958,    -0.3, +1048.0,  +231.0,   -20.0
1685711040, +3.50, +28.950,    -0.4, +1048.0,  +236.0,   -20.0
1685711640, +3.50, +28.950,    -0.4, +1046.0,  +232.0,   -20.0
1685712240, +3.50, +28.958,    -0.4, +1048.0,  +230.0,   -18.0
1685712840, +3.50, +28.958,    -0.5, +1048.0,  +231.0,   -20.0
1685713440, +3.50, +28.942,    -0.4, +1046.0,  +231.0,   -16.0
1685714040, +3.50, +28.958,    -0.4, +1048.0,  +232.0,   -20.0
1685714640, +3.50, +28.942,    -0.4, +1046.0,  +230.0,   -15.0
1685715240, +3.50, +28.950,    -0.4, +1048.0,  +232.0,   -20.0
1685715840, +3.50, +28.942,    -0.5, +1048.0,  +231.0,   -24.0
1685716440, +3.51, +28.958,    -0.4, +1046.0,  +232.0,   -16.0
1685717040, +3.50, +28.950,    -0.4, +1048.0,  +232.0,   -24.0
1685717640, +3.50, +28.958,    -0.3, +1046.0,  +231.0,   -20.0
1685718240, +3.50, +28.942,    -0.4, +1048.0,  +231.0,   -20.0
1685718840, +3.50, +28.950,    -0.4, +1048.0,  +233.0,   -25.0
1685719440, +3.50, +28.950,    -0.5, +1046.0,  +227.0,   -15.0
1685720040, +3.50, +28.950,    -0.4, +1043.0,  +231.0,   -16.0
1685720640, +3.50, +28.934,    -0.5, +1048.0,  +232.0,   -20.0
1685721240, +3.50, +28.942,    -0.4, +1046.0,  +232.0,   -16.0
1685721840, +3.50, +28.942,    -0.3, +1048.0,  +230.0,   -20.0
1685722440, +3.50, +28.934,    -0.5, +1048.0,  +231.0,   -24.0
1685723040, +3.50, +28.942,    -0.4, +1048.0,  +232.0,   -25.0
1685723640, +3.50, +28.934,    -0.4, +1048.0,  +231.0,   -16.0
1685724240, +3.50, +28.942,    -0.4, +1048.0,  +232.0,   -16.0
1685724840, +3.50, +28.934,    -0.4, +1048.0,  +231.0,   -20.0
1685725440, +3.50, +28.934,    -0.4, +1046.0,  +231.0,   -16.0
1685726040, +3.50, +28.934,    -0.4, +1044.0,  +230.0,   -16.0
1685726640, +3.50, +28.926,    -0.4, +1046.0,  +230.0,   -16.0
1685727240, +3.50, +28.934,    -0.4, +1048.0,  +232.0,   -24.0
1685727840, +3.50, +28.934,    +0.0, +1049.0,  +231.0,   -20.0
1685728440, +3.50, +28.934,    +0.4, +1048.0,  +232.0,   -24.0
1685729040, +3.50, +28.917,    +0.9, +1046.0,  +232.0,   -20.0
1685729640, +3.50, +28.917,    +1.2, +1048.0,  +232.0,   -18.0
1685730240, +3.50, +28.917,    +1.8, +1048.0,  +231.0,   -24.0
1685730840, +3.50, +28.909,    +3.2, +1048.0,  +230.0,   -20.0
1685731440, +3.50, +28.909,    +2.7, +1048.0,  +231.0,   -20.0
1685732040, +3.50, +28.909,    +4.7, +1047.0,  +232.0,   -20.0
1685732640, +3.50, +28.909,    +4.4, +1048.0,  +232.0,   -20.0
1685733240, +3.51, +28.909,    +7.9, +1047.0,  +230.0,   -16.0
1685733840, +3.51, +28.909,   +12.2, +1048.0,  +232.0,   -24.0
1685734440, +3.50, +28.917,   +11.5, +1046.0,  +231.0,   -18.0
1685735040, +3.51, +28.909,   +16.8, +1048.0,  +231.0,   -20.0
1685735640, +3.50, +28.909,   +15.6, +1046.0,  +230.0,   -13.0
1685736240, +3.50, +28.909,   +17.5, +1048.0,  +232.0,   -20.0
1685736840, +3.50, +28.901,   +11.2, +1048.0,  +232.0,   -24.0
