7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1680117840, +3.52, +29.422,   +24.5,  +988.0,  +199.0,   +64.0
1680118440, +3.52, +29.406,   +32.4,  +990.0,  +199.0,   +67.0
1680119040, +3.52, +29.382,   +29.5, +1084.0,  +216.0,   -69.0
1680119640, +3.52, +29.414,   +33.4,  +988.0,  +198.0,   +65.0
1680120240, +3.52, +29.398,   +24.8,  +988.0,  +198.0,   +64.0
1680120840, +3.52, +29.333,   +42.6, +1072.0,  +256.0,   -64.0
1680121440, +3.52, +29.357,   +36.9, +1072.0,  +252.0,   -64.0
1680122040, +3.52, +29.390,   +43.7,  +988.0,  +199.0,   +64.0
1680122640, +3.52, +29.422,   +59.7, +1072.0,  +252.0,   -60.0
1680123240, +3.51, +29.438,   +68.6, +1072.0,  +248.0,   -56.0
1680123840, +3.52, +29.447,   +76.8,  +988.0,  +200.0,   +64.0
1680124440, +3.51, +29.365,   +68.9, +1095.0,  +262.0,  -144.0
1680125040, +3.52, +29.317,   +79.4, +1072.0,  +252.0,   -64.0
1680125640, +3.51, +29.373,   +85.8, +1094.0,  +243.0,  -126.0
1680126240, +3.52, +29.406,   +77.0, +1068.0,  +248.0,   -52.0
1680126840, +3.52, +29.438,   +85.2, +1065.0,  +244.0,   -40.0
1680127440, +3.52, +29.455,   +74.0, +1070.0,  +248.0,   -50.0
1680128040, +3.51, +29.447,   +78.5, +1065.0,  +244.0,   -40.0
1680128640, +3.52, +29.455,   +83.9, +1072.0,  +249.0,   -58.0
1680129240, +3.52, +29.455,   +87.2,  +988.0,  +199.0,   +67.0
1680129840, +3.51, +29.471,   +95.5, +1068.0,  +248.0,   -52.0
1680130440, +3.52, +29.463,   +99.5,  +991.0,  +198.0,   +64.0
1680131040, +3.52, +29.463,  +109.9,  +990.0,  +199.0,   +64.0
