7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1682205840, +3.51, +29.154,   +96.9,  +990.0,  +192.0,   +68.0
1682206440, +3.51, +29.105,   +97.6,  +990.0,  +192.0,   +64.0
1682207040, +3.51, +29.072,   +93.8,  +990.0,  +192.0,   +64.0
1682207640, +3.51, +29.023,   +89.8,  +990.0,  +193.0,   +65.0
1682208240, +3.51, +29.032,   +99.1,  +990.0,  +192.0,   +64.0
1682208840, +3.51, +29.056,   +99.2,  +988.0,  +192.0,   +64.0
1682209440, +3.51, +29.032,  +102.3,  +988.0,  +192.0,   +64.0
1682210040, +3.51, +29.064,   +72.4,  +990.0,  +192.0,   +64.0
1682210640, +3.51, +29.129,   +34.9,  +991.0,  +192.0,   +64.0
1682211240, +3.51, +29.178,   +31.1,  +988.0,  +192.0,   +68.0
1682211840, +3.51, +29.219,   +91.2,  +990.0,  +192.0,   +68.0
1682212440, +3.51, +29.260,   +69.2,  +988.0,  +192.0,   +67.0
1682213040, +3.51, +29.260,   +77.7,  +988.0,  +192.0,   +67.0
1682213640, +3.51, +29.276,   +42.3,  +990.0,  +192.0,   +67.0
1682214240, +3.51, +29.251,   +48.0,  +988.0,  +192.0,   +64.0
1682214840, +3.51, +29.227,   +38.6,  +991.0,  +192.0,   +67.0
1682215440, +3.51, +29.219,   +37.9,  +988.0,  +192.0,   +67.0
1682216040, +3.51, +29.260,   +35.0, +1068.0,  +240.0,   -42.0
1682216640, +3.51, +29.227,   +29.4,  +988.0,  +193.0,   +64.0
1682217240, +3.51, +29.227,   +25.4,  +988.0,  +192.0,   +67.0
1682217840, +3.51, +29.227,   +22.4,  +990.0,  +192.0,   +64.0
1682218440, +3.51, +29.235,   +27.2,  +988.0,  +192.0,   +67.0
1682219040, +3.51, +29.243,   +33.8, +1068.0,  +240.0,   -48.0
1682219640, +3.51, +29.235,   +18.5,  +988.0,  +192.0,   +66.0
