7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1700082900, +3.48, +28.828,  +137.5, +1088.0,  +200.0,    +8.0
1700083500, +3.48, +28.819,  +120.8, +1088.0,  +200.0,    +8.0
1700084100, +3.48, +28.811,  +110.0, +1120.0,  +200.0,   -80.0
1700084700, +3.48, +28.795,  +134.8, +1118.0,  +211.0,   -88.0
1700085300, +3.48, +28.803,  +149.6, +1115.0,  +224.0,   -84.0
1700085900, +3.48, +28.795,  +118.9, +1120.0,  +216.0,   -92.0
1700086500, +3.48, +28.828,  +170.9, +1118.0,  +220.0,   -88.0
1700087100, +3.48, +28.844,  +161.2, +1116.0,  +224.0,   -90.0
1700087700, +3.48, +28.852,  +167.9, +1110.0,  +224.0,   -68.0
1700088300, +3.48, +28.844,  +174.7, +1120.0,  +216.0,   -88.0
1700088900, +3.48, +28.860,  +162.7, +1116.0,  +224.0,   -80.0
1700089500, +3.48, +28.868,  +120.3, +1113.0,  +224.0,   -88.0
1700090100, +3.48, +28.860,   +81.5, +1120.0,  +224.0,   -90.0
1700090700, +3.48, +28.836,  +172.5, +1118.0,  +224.0,   -90.0
1700091300, +3.48, +28.607,  +168.0, +1118.0,  +216.0,   -90.0
1700091900, +3.48, +28.566,  +166.7, +1009.0,  +158.0,  +110.0
1700092500, +3.48, +28.582,  +163.1, +1009.0,  +158.0,  +104.0
1700093100, +3.48, +28.574,  +162.1, +1016.0,  +159.0,  +108.0
1700093700, +3.48, +28.566,  +160.0, +1011.0,  +156.0,  +110.0
1700094300, +3.48, +28.574,  +153.2, +1120.0,  +198.0,   -72.0
1700094900, +3.48, +28.640,  +150.3, +1120.0,  +200.0,   -77.0
1700095500, +3.48, +28.672,  +147.1, +1120.0,  +224.0,   -90.0
1700096100, +3.49, +28.681,  +136.1, +1120.0,  +200.0,   -76.0
1700096700, +3.48, +28.697,  +138.2, +1116.0,  +224.0,   -90.0
1700097300, +3.49, +28.705,  +145.8, +1115.0,  +224.0,   -80.0
1700097900, +3.49, +28.713,  +133.3, +1110.0,  +224.0,   -72.0
1700098500, +3.49, +28.721,   +73.7, +1120.0,  +220.0,   -93.0
1700099100, +3.49, +28.730,   +34.6, +1120.0,  +208.0,   -84.0
1700099700, +3.49, +28.730,    +8.4, +1120.0,  +216.0,   -90.0
1700100300, +3.49, +28.746,    +6.8, +1120.0,  +192.0,   -64.0
1700100900, +3.49, +28.762,   +10.4, +1120.0,  +204.0,   -80.0
1700101500, +3.49, +28.787,   +23.9, +1113.0,  +224.0,   -84.0
1700102100, +3.49, +28.770,   +33.0, +1120.0,  +220.0,   -92.0
1700102700, +3.49, +28.730,   +28.8, +1120.0,  +216.0,   -96.0
1700103300, +3.49, +28.713,   +52.2, +1120.0,  +220.0,   -92.0
1700103900, +3.49, +28.713,   +49.6, +1118.0,  +217.0,   -96.0
1700104500, +3.49, +28.681,   +45.9, +1121.0,  +204.0,   -80.0
1700105100, +3.49, +28.681,   +25.3, +1120.0,  +212.0,   -90.0
1700105700, +3.49, +28.672,   +24.6, +1120.0,  +216.0,   -96.0
1700106300, +3.49, +28.664,   +27.8, +1120.0,  +216.0,   -93.0
1700106900, +3.49, +28.689,   +23.0, +1120.0,  +204.0,   -77.0
1700107500, +3.49, +28.681,   +23.4, +1118.0,  +192.0,   -64.0
1700108100, +3.49, +28.697,   +22.3, +1118.0,  +204.0,   -80.0
1700108700, +3.49, +28.713,   +22.6, +1120.0,  +216.0,   -93.0
1700109300, +3.49, +28.730,   +16.9, +1112.0,  +224.0,   -88.0
1700109900, +3.49, +28.746,    +7.4, +1116.0,  +224.0,   -96.0
1700110500, +3.49, +28.779,    +7.6, +1113.0,  +224.0,   -84.0
1700111100, +3.49, +28.803,    +4.2, +1116.0,  +220.0,   -92.0
1700111700, +3.49, +28.803,    +2.5, +1118.0,  +220.0,   -90.0
1700112300, +3.49, +28.795,    +0.9, +1118.0,  +220.0,   -92.0
1700112900, +3.49, +28.795,    -0.1, +1008.0,  +156.0,  +107.0
1700113500, +3.49, +28.770,    -0.4, +1116.0,  +224.0,   -84.0
1700114100, +3.49, +28.754,    -0.3, +1112.0,  +224.0,   -84.0
1700114700, +3.49, +28.746,    -0.5, +1120.0,  +211.0,   -88.0
1700115300, +3.49, +28.672,    -0.3, +1118.0,  +220.0,   -90.0
1700115900, +3.49, +28.656,    -0.5, +1120.0,  +204.0,   -80.0
1700116500, +3.49, +28.632,    -0.3, +1120.0,  +216.0,   -93.0
1700117100, +3.49, +28.599,    -0.4, +1120.0,  +204.0,   -79.0
1700117700, +3.49, +28.574,    -0.5, +1120.0,  +200.0,   -76.0
1700118300, +3.49, +28.591,    -0.3, +1120.0,  +194.0,   -68.0
1700118900, +3.49, +28.656,    -0.4, +1120.0,  +196.0,   -72.0
1700119500, +3.49, +28.713,    -0.4, +1120.0,  +208.0,   -84.0
1700120100, +3.49, +28.770,    -0.3, +1120.0,  +220.0,   -90.0
1700120700, +3.49, +28.803,    -0.5, +1118.0,  +224.0,   -90.0
1700121300, +3.49, +28.730,    -0.4, +1118.0,  +220.0,   -84.0
1700121900, +3.49, +28.754,    -0.4, +1120.0,  +216.0,   -92.0
1700122500, +3.49, +28.811,    -0.3, +1118.0,  +224.0,   -88.0
1700123100, +3.49, +28.868,    -0.4, +1120.0,  +216.0,   -90.0
1700123700, +3.49, +28.901,    -0.4, +1120.0,  +224.0,   -92.0
1700124300, +3.49, +28.909,    -0.3, +1116.0,  +224.0,   -84.0
1700124900, +3.49, +28.868,    -0.5, +1120.0,  +216.0,   -88.0
1700125500, +3.49, +28.738,    -0.4, +1014.0,  +159.0,  +108.0
1700126100, +3.49, +28.746,    -0.4, +1120.0,  +200.0,   -76.0
1700126700, +3.49, +28.819,    -0.3, +1120.0,  +216.0,   -92.0
1700127300, +3.49, +28.868,    -0.4, +1011.0,  +159.0,  +108.0
1700127900, +3.49, +28.901,    -0.4, +1063.0,  +184.0,   +66.0
1700128500, +3.49, +28.885,    -0.5, +1054.0,  +177.0,   +79.0
1700129100, +3.49, +28.877,    -0.3, +1121.0,  +224.0,   -96.0
1700129700, +3.49, +28.917,    -0.4, +1078.0,  +192.0,   +40.0
1700130300, +3.49, +28.958,    -0.3, +1052.0,  +176.0,   +88.0
1700130900, +3.49, +28.950,    -0.5, +1065.0,  +184.0,   +64.0
1700131500, +3.49, +28.950,    -0.4, +1103.0,  +216.0,   -47.0
1700132100, +3.49, +28.975,    -0.4, +1100.0,  +208.0,   -24.0
1700132700, +3.49, +28.999,    -0.4, +1088.0,  +200.0,    +8.0
1700133300, +3.49, +29.032,    -0.4, +1048.0,  +176.0,   +88.0
1700133900, +3.49, +29.007,    -0.4, +1039.0,  +167.0,  +102.0
1700134500, +3.49, +28.999,    -0.4, +1008.0,  +159.0,  +104.0
1700135100, +3.49, +28.966,    -0.4, +1038.0,  +168.0,   +99.0
1700135700, +3.49, +28.966,    -0.4, +1039.0,  +167.0,  +100.0
1700136300, +3.49, +28.966,    -0.4, +1120.0,  +200.0,   -80.0
1700136900, +3.49, +28.966,    -0.4, +1008.0,  +156.0,  +108.0
1700137500, +3.49, +28.983,    -0.4, +1120.0,  +216.0,   -92.0
1700138100, +3.49, +28.983,    -0.5, +1022.0,  +161.0,  +104.0
1700138700, +3.49, +28.983,    -0.4, +1054.0,  +176.0,   +83.0
1700139300, +3.49, +28.983,    -0.4, +1127.0,  +230.0,  -112.0
