7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1681335840, +3.51, +29.657,   +99.4,  +990.0,  +196.0,   +64.0
1681336440, +3.51, +29.649,  +108.0,  +988.0,  +195.0,   +64.0
1681337040, +3.51, +29.666,  +103.2,  +990.0,  +195.0,   +64.0
1681337640, +3.51, +29.649,   +87.3,  +988.0,  +193.0,   +67.0
1681338240, +3.51, +29.657,   +71.2, +1064.0,  +240.0,   -45.0
1681338840, +3.51, +29.657,   +90.8,  +990.0,  +195.0,   +64.0
1681339440, +3.51, +29.666,  +119.3,  +988.0,  +195.0,   +64.0
1681340040, +3.51, +29.657,  +116.4,  +988.0,  +195.0,   +65.0
1681340640, +3.51, +29.666,   +71.8,  +988.0,  +195.0,   +64.0
1681341240, +3.51, +29.657,   +75.2,  +988.0,  +195.0,   +65.0
1681341840, +3.52, +29.666,   +88.0, +1068.0,  +241.0,   -42.0
1681342440, +3.52, +29.666,   +13.0,  +990.0,  +195.0,   +64.0
1681343040, +3.52, +29.666,    +9.1,  +988.0,  +195.0,   +64.0
1681343640, +3.52, +29.666,   +11.3,  +990.0,  +195.0,   +64.0
1681344240, +3.51, +29.674,   +18.3,  +988.0,  +195.0,   +67.0
1681344840, +3.52, +29.674,   +69.2,  +990.0,  +195.0,   +64.0
1681345440, +3.52, +29.674,  +150.9,  +988.0,  +192.0,   +67.0
1681346040, +3.52, +29.674,   +67.5,  +990.0,  +195.0,   +64.0
1681346640, +3.51, +29.666,   +48.4,  +991.0,  +195.0,   +67.0
1681347240, +3.51, +29.674,   +63.6,  +988.0,  +195.0,   +70.0
1681347840, +3.51, +29.674,  +121.7,  +988.0,  +195.0,   +64.0
1681348440, +3.51, +29.682,   +28.1,  +988.0,  +195.0,   +67.0
1681349040, +3.52, +29.674,   +21.1,  +988.0,  +193.0,   +64.0
1681349640, +3.52, +29.674,   +53.9, +1065.0,  +241.0,   -48.0
1681350240, +3.52, +29.674,   +47.9,  +988.0,  +192.0,   +64.0
1681350840, +3.52, +29.666,   +43.9,  +988.0,  +195.0,   +64.0
1681351440, +3.52, +29.674,   +58.1,  +990.0,  +196.0,   +67.0
1681352040, +3.52, +29.682,   +63.0,  +988.0,  +195.0,   +65.0
1681352640, +3.52, +29.682,   +29.0,  +990.0,  +193.0,   +64.0
1681353240, +3.52, +29.674,   +17.2,  +988.0,  +195.0,   +65.0
1681353840, +3.52, +29.682,   +15.7,  +990.0,  +195.0,   +64.0
1681354440, +3.51, +29.682,   +16.2,  +990.0,  +195.0,   +64.0
1681355040, +3.52, +29.690,   +18.5,  +988.0,  +195.0,   +64.0
1681355640, +3.52, +29.690,   +17.4,  +988.0,  +193.0,   +67.0
1681356240, +3.52, +29.698,   +14.1,  +990.0,  +195.0,   +67.0
1681356840, +3.52, +29.625,   +12.4, +1068.0,  +240.0,   -44.0
1681357440, +3.52, +29.609,   +13.0,  +988.0,  +195.0,   +65.0
1681358040, +3.51, +29.641,   +13.3,  +988.0,  +195.0,   +64.0
1681358640, +3.52, +29.666,   +16.5,  +988.0,  +195.0,   +67.0
1681359240, +3.52, +29.690,   +10.0,  +988.0,  +195.0,   +64.0
1681359840, +3.52, +29.698,    +9.1,  +990.0,  +195.0,   +65.0
1681360440, +3.52, +29.714,    +7.6,  +991.0,  +192.0,   +67.0
1681361040, +3.52, +29.706,    +5.9,  +990.0,  +195.0,   +64.0
1681361640, +3.52, +29.714,    +3.2,  +991.0,  +195.0,   +64.0
1681362240, +3.52, +29.714,    +1.6,  +991.0,  +193.0,   +64.0
1681362840, +3.52, +29.714,    +0.4,  +988.0,  +193.0,   +64.0
1681363440, +3.52, +29.682,    -0.1,  +988.0,  +193.0,   +67.0
1681364040, +3.51, +29.552,    -0.2, +1065.0,  +244.0,   -45.0
1681364640, +3.52, +29.601,    -0.4,  +988.0,  +195.0,   +64.0
1681365240, +3.52, +29.633,    -0.3,  +988.0,  +195.0,   +64.0
1681365840, +3.52, +29.666,    -0.5,  +990.0,  +196.0,   +67.0
1681366440, +3.52, +29.682,    -0.4,  +988.0,  +195.0,   +64.0
1681367040, +3.52, +29.698,    -0.4,  +988.0,  +195.0,   +64.0
1681367640, +3.52, +29.706,    -0.4,  +990.0,  +193.0,   +64.0
1681368240, +3.52, +29.706,    -0.4,  +988.0,  +195.0,   +64.0
1681368840, +3.52, +29.714,    -0.5,  +990.0,  +192.0,   +66.0
1681369440, +3.52, +29.714,    -0.4,  +991.0,  +193.0,   +64.0
1681370040, +3.52, +29.722,    -0.4,  +990.0,  +195.0,   +64.0
1681370640, +3.52, +29.714,    -0.4,  +988.0,  +195.0,   +67.0
1681371240, +3.52, +29.714,    -0.5,  +988.0,  +195.0,   +67.0
1681371840, +3.52, +29.722,    -0.4,  +988.0,  +192.0,   +67.0
1681372440, +3.52, +29.722,    -0.4,  +985.0,  +195.0,   +64.0
1681373040, +3.52, +29.714,    -0.4,  +984.0,  +195.0,   +67.0
1681373640, +3.52, +29.714,    -0.4,  +988.0,  +195.0,   +64.0
1681374240, +3.52, +29.706,    -0.3,  +988.0,  +195.0,   +64.0
1681374840, +3.52, +29.730,    -0.3,  +990.0,  +193.0,   +64.0
1681375440, +3.52, +29.730,    -0.4,  +988.0,  +195.0,   +67.0
1681376040, +3.52, +29.738,    -0.3,  +988.0,  +195.0,   +64.0
1681376640, +3.52, +29.738,    -0.3,  +988.0,  +195.0,   +64.0
1681377240, +3.52, +29.747,    -0.3,  +988.0,  +195.0,   +64.0
1681377840, +3.52, +29.722,    -0.4,  +988.0,  +193.0,   +67.0
1681378440, +3.52, +29.738,    -0.3,  +988.0,  +193.0,   +67.0
1681379040, +3.52, +29.747,    -0.4,  +988.0,  +195.0,   +64.0
1681379640, +3.52, +29.738,    -0.4,  +988.0,  +195.0,   +64.0
1681380240, +3.52, +29.747,    -0.4,  +990.0,  +195.0,   +65.0
1681380840, +3.52, +29.738,    -0.4,  +990.0,  +195.0,   +64.0
1681381440, +3.52, +29.747,    -0.4,  +991.0,  +193.0,   +65.0
1681382040, +3.52, +29.747,    -0.4,  +988.0,  +195.0,   +64.0
1681382640, +3.52, +29.738,    -0.3,  +991.0,  +193.0,   +64.0
