7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1698592380, +3.48, +28.255,    -0.4, +1039.0,  +172.0,   +96.0
1698592980, +3.48, +28.247,    -0.4, +1079.0,  +195.0,   +32.0
1698593580, +3.48, +28.255,    -0.4, +1064.0,  +184.0,   +60.0
1698594180, +3.48, +28.255,    -0.4, +1032.0,  +167.0,   +96.0
1698594780, +3.48, +28.255,    -0.3, +1116.0,  +224.0,   -90.0
1698595380, +3.48, +28.255,    -0.4, +1039.0,  +172.0,   +96.0
1698595980, +3.48, +28.255,    -0.5, +1006.0,  +159.0,  +103.0
1698596580, +3.48, +28.238,    -0.3, +1063.0,  +188.0,   +60.0
1698597180, +3.48, +28.247,    -0.3, +1075.0,  +192.0,   +32.0
1698597780, +3.48, +28.238,    -0.2, +1048.0,  +176.0,   +88.0
1698598380, +3.48, +28.238,    +0.6, +1016.0,  +160.0,  +103.0
1698598980, +3.48, +28.247,    +1.8, +1120.0,  +220.0,  -100.0
1698599580, +3.48, +28.238,    +3.0, +1116.0,  +225.0,   -90.0
1698600180, +3.48, +28.247,    +4.4, +1038.0,  +172.0,   +99.0
1698600780, +3.48, +28.247,    +6.0, +1008.0,  +158.0,   +99.0
1698601380, +3.48, +28.247,    +6.5, +1113.0,  +224.0,   -90.0
1698601980, +3.48, +28.247,    +9.2, +1112.0,  +224.0,   -64.0
1698602580, +3.48, +28.255,   +11.5, +1112.0,  +224.0,   -77.0
1698603180, +3.48, +28.255,   +11.1, +1116.0,  +176.0,   -37.0
1698603780, +3.48, +28.247,   +10.2, +1118.0,  +225.0,   -96.0
1698604380, +3.48, +28.238,   +11.1, +1120.0,  +198.0,   -77.0
1698604980, +3.48, +28.255,   +22.5, +1120.0,  +224.0,  -100.0
1698605580, +3.48, +28.255,   +13.0, +1120.0,  +204.0,   -84.0
1698606180, +3.48, +28.255,   +17.3, +1111.0,  +224.0,   -72.0
1698606780, +3.48, +28.263,   +22.4, +1112.0,  +224.0,   -72.0
1698607380, +3.48, +28.263,   +31.4, +1081.0,  +198.0,   +16.0
1698607980, +3.48, +28.263,   +36.8, +1097.0,  +214.0,   -36.0
1698608580, +3.48, +28.255,   +41.0, +1103.0,  +216.0,   -40.0
1698609180, +3.48, +28.271,   +49.6, +1104.0,  +224.0,   -60.0
1698609780, +3.48, +28.263,   +62.8, +1075.0,  +192.0,   +40.0
1698610380, +3.48, +28.279,   +61.8, +1087.0,  +204.0,    +8.0
1698610980, +3.48, +28.271,   +28.8, +1103.0,  +220.0,   -52.0
1698611580, +3.48, +28.296,   +39.2, +1064.0,  +184.0,   +67.0
1698612180, +3.48, +28.296,   +71.1, +1108.0,  +224.0,   -72.0
1698612780, +3.48, +28.288,  +107.9, +1080.0,  +192.0,   +38.0
1698613380, +3.48, +28.296,  +108.8, +1104.0,  +217.0,   -56.0
1698613980, +3.48, +28.296,  +116.6, +1089.0,  +204.0,    +0.0
