7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1684293840, +3.51, +28.664,    +7.7, +1055.0,  +256.0,   -40.0
1684294440, +3.51, +28.746,   +10.2, +1056.0,  +256.0,   -40.0
1684295040, +3.51, +28.517,    +7.3,  +979.0,  +211.0,   +64.0
1684295640, +3.51, +28.517,    +4.2,  +979.0,  +208.0,   +67.0
1684296240, +3.51, +28.542,    +5.3,  +982.0,  +209.0,   +68.0
1684296840, +3.50, +28.411,    +3.1,  +979.0,  +209.0,   +70.0
1684297440, +3.51, +28.517,    +1.5,  +982.0,  +207.0,   +67.0
1684298040, +3.51, +28.607,    +1.0,  +982.0,  +211.0,   +68.0
1684298640, +3.51, +28.689,    +0.7, +1055.0,  +259.0,   -40.0
1684299240, +3.51, +28.754,    +0.1, +1056.0,  +256.0,   -32.0
1684299840, +3.51, +28.836,    -0.1, +1055.0,  +256.0,   -40.0
1684300440, +3.51, +28.917,    -0.1, +1052.0,  +256.0,   -32.0
1684301040, +3.51, +28.983,    -0.4, +1055.0,  +256.0,   -32.0
1684301640, +3.51, +29.023,    -0.4, +1055.0,  +259.0,   -36.0
1684302240, +3.51, +29.089,    -0.4, +1054.0,  +256.0,   -32.0
1684302840, +3.51, +29.137,    -0.4, +1055.0,  +257.0,   -36.0
1684303440, +3.51, +29.146,    -0.4, +1054.0,  +256.0,   -29.0
1684304040, +3.51, +29.162,    -0.3, +1052.0,  +252.0,   -28.0
1684304640, +3.51, +29.178,    -0.4, +1054.0,  +256.0,   -32.0
1684305240, +3.51, +29.178,    -0.3, +1055.0,  +256.0,   -29.0
1684305840, +3.51, +29.186,    -0.3, +1054.0,  +256.0,   -28.0
1684306440, +3.51, +29.170,    -0.3, +1052.0,  +252.0,   -26.0
1684307040, +3.51, +29.064,    -0.3, +1052.0,  +254.0,   -26.0
1684307640, +3.51, +29.121,    -0.5, +1052.0,  +256.0,   -32.0
1684308240, +3.51, +29.154,    -0.4, +1055.0,  +256.0,   -26.0
1684308840, +3.51, +29.170,    -0.5, +1054.0,  +256.0,   -32.0
1684309440, +3.51, +29.178,    -0.4, +1052.0,  +257.0,   -32.0
1684310040, +3.51, +29.178,    -0.3, +1054.0,  +256.0,   -29.0
1684310640, +3.51, +29.170,    -0.3, +1055.0,  +256.0,   -36.0
1684311240, +3.51, +29.162,    -0.4, +1049.0,  +252.0,   -24.0
1684311840, +3.51, +29.170,    -0.4, +1052.0,  +252.0,   -29.0
1684312440, +3.51, +29.154,    -0.4, +1049.0,  +248.0,   -20.0
1684313040, +3.51, +29.154,    -0.4, +1055.0,  +252.0,   -32.0
1684313640, +3.51, +29.154,    -0.4, +1054.0,  +252.0,   -32.0
1684314240, +3.51, +29.137,    -0.3, +1054.0,  +252.0,   -26.0
1684314840, +3.51, +29.154,    -0.3, +1054.0,  +252.0,   -29.0
1684315440, +3.51, +29.146,    -0.4, +1049.0,  +252.0,   -20.0
1684316040, +3.51, +29.137,    -0.3, +1056.0,  +256.0,   -32.0
1684316640, +3.51, +29.146,    -0.4, +1055.0,  +256.0,   -32.0
1684317240, +3.51, +29.137,    -0.5, +1054.0,  +256.0,   -29.0
1684317840, +3.51, +29.146,    -0.3, +1056.0,  +257.0,   -36.0
1684318440, +3.51, +29.146,    -0.5, +1054.0,  +256.0,   -29.0
1684319040, +3.51, +29.146,    -0.5, +1054.0,  +252.0,   -26.0
1684319640, +3.51, +29.146,    -0.4, +1054.0,  +256.0,   -32.0
1684320240, +3.51, +29.146,    -0.4, +1052.0,  +256.0,   -24.0
1684320840, +3.51, +29.146,    -0.5, +1052.0,  +252.0,   -26.0
1684321440, +3.51, +29.137,    -0.5, +1055.0,  +257.0,   -36.0
1684322040, +3.51, +29.137,    -0.4, +1052.0,  +256.0,   -29.0
1684322640, +3.51, +29.137,    -0.5, +1054.0,  +256.0,   -28.0
1684323240, +3.51, +29.137,    -0.4, +1054.0,  +252.0,   -29.0
1684323840, +3.51, +29.137,    -0.4, +1054.0,  +256.0,   -32.0
1684324440, +3.51, +29.137,    -0.4, +1055.0,  +256.0,   -32.0
1684325040, +3.51, +29.129,    -0.3, +1054.0,  +256.0,   -28.0
1684325640, +3.51, +29.129,    -0.4, +1054.0,  +256.0,   -32.0
1684326240, +3.51, +29.129,    -0.4, +1054.0,  +256.0,   -26.0
1684326840, +3.51, +29.129,    -0.3, +1055.0,  +256.0,   -32.0
1684327440, +3.51, +29.129,    -0.4, +1052.0,  +256.0,   -28.0
1684328040, +3.51, +29.129,    -0.3, +1052.0,  +256.0,   -25.0
1684328640, +3.51, +29.129,    -0.5, +1054.0,  +256.0,   -29.0
1684329240, +3.51, +29.121,    -0.4, +1055.0,  +256.0,   -32.0
1684329840, +3.51, +29.113,    -0.5, +1054.0,  +256.0,   -28.0
1684330440, +3.51, +29.113,    -0.4, +1055.0,  +256.0,   -32.0
1684331040, +3.51, +29.113,    -0.4, +1055.0,  +259.0,   -32.0
1684331640, +3.51, +29.113,    -0.4, +1056.0,  +256.0,   -36.0
1684332240, +3.51, +29.121,    -0.4, +1055.0,  +256.0,   -32.0
1684332840, +3.51, +29.121,    -0.5, +1054.0,  +256.0,   -26.0
1684333440, +3.51, +29.113,    -0.4, +1052.0,  +252.0,   -20.0
1684334040, +3.51, +29.121,    -0.3, +1052.0,  +256.0,   -32.0
1684334640, +3.51, +29.105,    -0.3, +1052.0,  +256.0,   -28.0
1684335240, +3.51, +29.121,    -0.4, +1055.0,  +256.0,   -32.0
1684335840, +3.51, +29.129,    -0.3, +1055.0,  +257.0,   -32.0
1684336440, +3.51, +29.129,    -0.3, +1054.0,  +252.0,   -32.0
1684337040, +3.51, +29.146,    -0.4, +1049.0,  +256.0,   -26.0
1684337640, +3.51, +29.129,    -0.3, +1048.0,  +256.0,   -26.0
1684338240, +3.51, +29.146,    -0.4, +1054.0,  +256.0,   -26.0
1684338840, +3.51, +29.146,    -0.6, +1052.0,  +256.0,   -26.0
1684339440, +3.51, +29.137,    -0.4, +1055.0,  +256.0,   -32.0
1684340040, +3.51, +29.146,    -0.5, +1055.0,  +256.0,   -29.0
1684340640, +3.51, +29.146,    -0.4, +1055.0,  +256.0,   -36.0
1684341240, +3.51, +29.137,    -0.5, +1052.0,  +256.0,   -29.0
1684341840, +3.51, +29.137,    -0.3, +1054.0,  +252.0,   -28.0
1684342440, +3.51, +29.137,    -0.4, +1054.0,  +256.0,   -29.0
1684343040, +3.51, +29.129,    -0.5, +1054.0,  +256.0,   -32.0
1684343640, +3.51, +29.137,    -0.3, +1054.0,  +252.0,   -28.0
1684344240, +3.51, +29.129,    -0.4, +1054.0,  +256.0,   -29.0
1684344840, +3.51, +29.129,    -0.1, +1052.0,  +256.0,   -32.0
1684345440, +3.51, +29.089,    +0.3, +1054.0,  +256.0,   -32.0
1684346040, +3.51, +29.015,    +0.7, +1054.0,  +256.0,   -40.0
1684346640, +3.51, +29.072,    +1.2,  +982.0,  +208.0,   +70.0
1684347240, +3.51, +29.105,    +2.9, +1055.0,  +257.0,   -32.0
1684347840, +3.51, +29.121,    +5.3, +1056.0,  +259.0,   -40.0
1684348440, +3.51, +29.121,    +6.5, +1055.0,  +256.0,   -32.0
1684349040, +3.51, +29.129,    +6.8, +1052.0,  +256.0,   -29.0
1684349640, +3.51, +29.113,    +8.1, +1055.0,  +259.0,   -40.0
1684350240, +3.51, +29.129,    +9.2, +1056.0,  +256.0,   -32.0
1684350840, +3.51, +29.129,   +12.1, +1054.0,  +256.0,   -29.0
1684351440, +3.51, +29.129,   +13.0, +1054.0,  +256.0,   -32.0
1684352040, +3.51, +29.121,   +11.6, +1054.0,  +254.0,   -32.0
1684352640, +3.51, +29.129,   +16.4, +1056.0,  +256.0,   -32.0
1684353240, +3.51, +29.121,   +13.7, +1054.0,  +256.0,   -32.0
1684353840, +3.51, +29.121,   +19.4, +1055.0,  +254.0,   -29.0
1684354440, +3.51, +29.121,   +26.1, +1054.0,  +256.0,   -29.0
1684355040, +3.51, +29.121,   +30.0, +1055.0,  +256.0,   -32.0
1684355640, +3.51, +29.121,   +31.7, +1055.0,  +256.0,   -32.0
1684356240, +3.51, +29.113,   +35.3, +1055.0,  +256.0,   -32.0
1684356840, +3.51, +29.113,   +42.1, +1054.0,  +252.0,   -31.0
1684357440, +3.51, +29.105,   +40.0, +1054.0,  +252.0,   -32.0
1684358040, +3.51, +29.105,   +53.3, +1055.0,  +252.0,   -32.0
1684358640, +3.51, +29.097,   +54.6, +1052.0,  +256.0,   -32.0
1684359240, +3.51, +29.080,   +50.9, +1052.0,  +257.0,   -29.0
1684359840, +3.51, +29.080,   +38.1, +1054.0,  +252.0,   -28.0
1684360440, +3.51, +29.097,   +62.3, +1054.0,  +256.0,   -32.0
1684361040, +3.51, +29.089,   +77.1, +1052.0,  +252.0,   -24.0
1684361640, +3.51, +29.097,   +68.0, +1054.0,  +256.0,   -32.0
1684362240, +3.51, +29.105,   +33.4, +1054.0,  +252.0,   -29.0
1684362840, +3.51, +29.105,   +36.1, +1054.0,  +256.0,   -29.0
1684363440, +3.51, +29.105,   +52.0, +1052.0,  +252.0,   -25.0
1684364040, +3.51, +29.097,   +40.0, +1054.0,  +256.0,   -36.0
1684364640, +3.51, +29.097,   +50.0, +1055.0,  +256.0,   -32.0
1684365240, +3.51, +29.105,   +36.4, +1052.0,  +256.0,   -32.0
1684365840, +3.51, +29.113,   +35.4, +1052.0,  +252.0,   -25.0
1684366440, +3.51, +29.105,   +33.8, +1052.0,  +256.0,   -29.0
1684367040, +3.51, +29.113,   +20.6, +1052.0,  +256.0,   -31.0
1684367640, +3.51, +29.056,   +34.8, +1055.0,  +256.0,   -32.0
1684368240, +3.51, +29.048,   +32.4, +1054.0,  +256.0,   -32.0
1684368840, +3.51, +28.950,   +32.8, +1054.0,  +259.0,   -36.0
1684369440, +3.51, +28.893,   +37.1, +1054.0,  +256.0,   -32.0
1684370040, +3.51, +28.877,   +34.5, +1054.0,  +256.0,   -32.0
1684370640, +3.51, +28.868,   +34.9, +1055.0,  +259.0,   -32.0
1684371240, +3.51, +28.926,   +34.4, +1054.0,  +256.0,   -32.0
1684371840, +3.51, +28.999,   +32.1, +1052.0,  +256.0,   -26.0
1684372440, +3.51, +29.056,   +35.6, +1054.0,  +256.0,   -28.0
1684373040, +3.51, +28.958,   +50.2, +1055.0,  +256.0,   -30.0
1684373640, +3.51, +28.901,   +52.9, +1056.0,  +259.0,   -36.0
1684374240, +3.51, +28.983,   +47.7, +1055.0,  +256.0,   -32.0
1684374840, +3.51, +29.048,   +42.5, +1055.0,  +256.0,   -32.0
1684375440, +3.51, +29.072,   +40.2, +1052.0,  +256.0,   -32.0
1684376040, +3.51, +29.105,   +39.4, +1052.0,  +256.0,   -28.0
1684376640, +3.51, +29.105,    +9.9, +1054.0,  +256.0,   -28.0
1684377240, +3.51, +29.113,   +13.6, +1052.0,  +256.0,   -26.0
1684377840, +3.51, +29.105,   +16.2, +1055.0,  +256.0,   -32.0
1684378440, +3.51, +29.113,   +18.9, +1052.0,  +256.0,   -26.0
1684379040, +3.51, +29.105,   +14.8, +1057.0,  +256.0,   -32.0
1684379640, +3.51, +29.105,   +13.9, +1054.0,  +256.0,   -29.0
1684380240, +3.51, +29.113,   +11.8, +1052.0,  +257.0,   -29.0
