7530-458116
OS REV: 1.08 Sensor Cal: 1657263600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1684554840, +3.50, +29.097,    +9.7, +1052.0,  +256.0,   -24.0
1684555440, +3.50, +29.105,    +6.6, +1054.0,  +256.0,   -25.0
1684556040, +3.50, +29.105,    +6.6, +1054.0,  +256.0,   -32.0
1684556640, +3.50, +29.113,    +4.5, +1055.0,  +252.0,   -25.0
1684557240, +3.50, +29.121,    +2.5, +1055.0,  +252.0,   -26.0
1684557840, +3.50, +29.121,    +1.1, +1054.0,  +252.0,   -28.0
1684558440, +3.50, +29.097,    +0.3, +1054.0,  +256.0,   -26.0
1684559040, +3.50, +29.040,    -0.1, +1055.0,  +256.0,   -29.0
1684559640, +3.50, +29.056,    -0.3, +1052.0,  +256.0,   -20.0
1684560240, +3.50, +29.080,    -0.4, +1052.0,  +256.0,   -25.0
1684560840, +3.50, +29.097,    -0.4, +1054.0,  +256.0,   -28.0
1684561440, +3.50, +29.105,    -0.4, +1055.0,  +256.0,   -26.0
1684562040, +3.50, +29.113,    -0.4, +1052.0,  +256.0,   -25.0
1684562640, +3.50, +29.105,    -0.4, +1054.0,  +256.0,   -24.0
1684563240, +3.51, +28.942,    -0.4,  +982.0,  +211.0,   +70.0
1684563840, +3.51, +28.795,    -0.3, +1056.0,  +259.0,   -32.0
1684564440, +3.51, +28.795,    -0.4, +1052.0,  +256.0,   -28.0
1684565040, +3.51, +28.844,    -0.4, +1055.0,  +256.0,   -32.0
1684565640, +3.51, +28.893,    -0.4, +1054.0,  +252.0,   -26.0
1684566240, +3.51, +28.942,    -0.3, +1055.0,  +257.0,   -32.0
1684566840, +3.51, +28.999,    -0.3, +1055.0,  +256.0,   -29.0
1684567440, +3.51, +29.032,    -0.4,  +979.0,  +211.0,   +70.0
1684568040, +3.51, +29.015,    -0.4, +1052.0,  +254.0,   -20.0
1684568640, +3.50, +29.023,    -0.4, +1054.0,  +257.0,   -32.0
1684569240, +3.50, +29.023,    -0.4, +1055.0,  +256.0,   -32.0
1684569840, +3.51, +28.934,    -0.4, +1055.0,  +256.0,   -28.0
