4/8/2023/12:21 PM SW ver:OXY10v3_33
Header Ch-3
Description: Shall_03_800
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 96458
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;12:21:12 PM;0.00;57.370;32.230;19141.000;29.000
4/8/2023;12:21:13 PM;0.02;58.350;32.030;19083.000;29.000
4/8/2023;12:21:27 PM;0.25;58.180;32.070;19123.000;29.000
4/8/2023;12:21:42 PM;0.50;59.130;31.880;19071.000;29.000
4/8/2023;12:21:57 PM;0.75;58.310;32.040;19062.000;29.000
4/8/2023;12:22:12 PM;1.00;59.270;31.860;19029.000;29.000
4/8/2023;12:22:27 PM;1.25;58.440;32.020;19062.000;29.000
4/8/2023;12:22:42 PM;1.50;59.560;31.800;19004.000;29.000
4/8/2023;12:22:57 PM;1.75;59.210;31.870;18959.000;29.000
4/8/2023;12:23:12 PM;2.00;59.320;31.850;18998.000;29.000
4/8/2023;12:23:27 PM;2.25;59.520;31.810;18913.000;29.000
4/8/2023;12:23:42 PM;2.50;59.660;31.780;18906.000;29.000
4/8/2023;12:23:57 PM;2.75;60.060;31.710;18891.000;29.000
4/8/2023;12:24:12 PM;3.00;59.940;31.730;18887.000;29.000
4/8/2023;12:24:27 PM;3.25;60.940;31.540;18881.000;29.000
4/8/2023;12:24:42 PM;3.50;60.550;31.610;18804.000;29.000
4/8/2023;12:24:57 PM;3.75;61.270;31.480;18762.000;29.000
4/8/2023;12:25:12 PM;4.00;60.560;31.610;18769.000;29.000
4/8/2023;12:25:27 PM;4.25;61.460;31.440;18766.000;29.000
4/8/2023;12:25:42 PM;4.50;60.060;31.710;18701.000;29.000
4/8/2023;12:25:57 PM;4.75;60.680;31.590;18635.000;29.000
4/8/2023;12:26:12 PM;5.00;61.220;31.490;18670.000;29.000
4/8/2023;12:26:27 PM;5.25;61.440;31.450;18706.000;29.000
4/8/2023;12:26:42 PM;5.50;62.960;31.170;18644.000;29.000
4/8/2023;12:26:57 PM;5.75;61.580;31.420;18593.000;29.000
4/8/2023;12:27:12 PM;6.00;62.120;31.320;18582.000;29.000
4/8/2023;12:27:27 PM;6.25;62.280;31.290;18566.000;29.000
4/8/2023;12:27:42 PM;6.51;62.040;31.340;18493.000;29.000
4/8/2023;12:27:57 PM;6.75;62.580;31.240;18528.000;29.000
4/8/2023;12:28:12 PM;7.00;63.190;31.130;18486.000;29.000
4/8/2023;12:28:27 PM;7.25;62.740;31.210;18424.000;29.000
4/8/2023;12:28:42 PM;7.50;62.450;31.260;18413.000;29.000
4/8/2023;12:28:57 PM;7.75;62.710;31.210;18371.000;29.000
4/8/2023;12:29:12 PM;8.00;62.610;31.230;18365.000;29.000
4/8/2023;12:29:27 PM;8.25;63.930;31.000;18347.000;29.000
4/8/2023;12:29:42 PM;8.50;63.490;31.080;18301.000;29.000
4/8/2023;12:29:57 PM;8.75;63.040;31.160;18271.000;29.000
4/8/2023;12:30:12 PM;9.00;64.030;30.980;18276.000;29.000
4/8/2023;12:30:27 PM;9.25;64.340;30.920;18244.000;29.000
4/8/2023;12:30:42 PM;9.50;63.560;31.060;18226.000;29.000
4/8/2023;12:30:57 PM;9.75;63.940;31.000;18188.000;29.000
4/8/2023;12:31:12 PM;10.00;65.090;30.790;18097.000;29.000
4/8/2023;12:31:27 PM;10.25;64.700;30.860;18151.000;29.000
4/8/2023;12:31:42 PM;10.50;64.610;30.880;18152.000;29.000
4/8/2023;12:31:57 PM;10.75;64.580;30.880;18097.000;29.000
4/8/2023;12:32:12 PM;11.00;64.780;30.850;18037.000;29.000
4/8/2023;12:32:27 PM;11.25;65.410;30.740;18049.000;29.000
4/8/2023;12:32:42 PM;11.50;66.590;30.540;18002.000;29.000
4/8/2023;12:32:57 PM;11.75;66.070;30.630;18024.000;29.000
4/8/2023;12:33:12 PM;12.00;66.230;30.600;18030.000;29.000
4/8/2023;12:33:27 PM;12.25;66.390;30.570;17920.000;29.000
