Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	13:09:25	0	4.096	4.5577	4.5452	4.6134
1/27/2019	13:09:28	3	4.0989	4.5584	4.5484	4.6123
1/27/2019	13:09:29	4	4.0962	4.56	4.5504	4.6132
1/27/2019	13:09:30	5.02	4.099	4.5583	4.5513	4.6117
1/27/2019	13:09:31	6.05	4.101	4.5579	4.5495	4.6128
1/27/2019	13:09:32	7.17	4.1074	4.5553	4.5493	4.612
1/27/2019	13:09:34	9.22	4.1042	4.5559	4.5487	4.6127
1/27/2019	13:09:35	10.33	4.098	4.5559	4.5501	4.6123
1/27/2019	13:09:37	11.73	4.0921	4.5566	4.5498	4.6127
1/27/2019	13:09:44	18.62	4.0883	4.5555	4.5503	4.6132
1/27/2019	13:09:45	19.72	4.0872	4.5552	4.5488	4.6136
1/27/2019	13:09:46	20.81	4.0875	4.5562	4.5495	4.6128
1/27/2019	13:09:47	22.33	4.0913	4.5565	4.5511	4.6123
1/27/2019	13:09:49	23.61	4.096	4.5556	4.5507	4.6111
1/27/2019	13:09:50	24.8	4.0957	4.5556	4.5502	4.6126
1/27/2019	13:09:51	25.97	4.0956	4.5582	4.5494	4.6126
1/27/2019	13:09:52	27.16	4.0954	4.5593	4.5501	4.6149
1/27/2019	13:09:54	28.45	4.0954	4.5591	4.5517	4.6142
1/27/2019	13:09:55	29.72	4.0933	4.5584	4.5495	4.6146
1/27/2019	13:09:56	31.2	4.0952	4.5583	4.5503	4.6134
1/27/2019	13:09:57	32.33	4.0969	4.558	4.5482	4.6123
1/27/2019	13:09:59	33.44	4.0984	4.5569	4.548	4.6119
1/27/2019	13:10:00	34.66	4.0938	4.5569	4.5477	4.6108
1/27/2019	13:10:01	35.8	4.0923	4.5559	4.5481	4.6119
1/27/2019	13:10:02	36.97	4.0917	4.5553	4.5504	4.6124
1/27/2019	13:10:04	38.48	4.0904	4.5548	4.5506	4.6117
1/27/2019	13:10:05	39.62	4.0861	4.5573	4.5493	4.6104
1/27/2019	13:10:06	40.73	4.085	4.5573	4.5484	4.6087
1/27/2019	13:10:07	41.91	4.0794	4.5583	4.5464	4.6093
1/27/2019	13:10:08	43.22	4.0737	4.5563	4.5464	4.6102
1/27/2019	13:10:10	44.73	4.0633	4.5577	4.5467	4.6096
1/27/2019	13:10:11	45.94	4.0586	4.5574	4.5472	4.6102
1/27/2019	13:10:12	47.08	4.0535	4.5577	4.5482	4.6092
1/27/2019	13:10:13	48.28	4.0521	4.558	4.5494	4.6119
1/27/2019	13:10:15	49.77	4.0494	4.5584	4.5507	4.6108
1/27/2019	13:10:16	50.87	4.0471	4.5593	4.5517	4.6104
1/27/2019	13:10:17	52.14	4.0443	4.5574	4.5507	4.61
1/27/2019	13:10:19	53.56	4.0423	4.5572	4.5511	4.6104
1/27/2019	13:10:20	54.7	4.0416	4.5559	4.5518	4.6112
1/27/2019	13:10:21	56.22	4.0399	4.5569	4.5523	4.6096
1/27/2019	13:10:23	57.47	4.0395	4.5566	4.5516	4.6102
1/27/2019	13:10:24	58.94	4.0388	4.5573	4.5493	4.6111
1/27/2019	13:10:25	60.03	4.0363	4.5564	4.5485	4.6113
1/27/2019	13:10:26	61.28	4.0322	4.557	4.5481	4.6112
1/27/2019	13:10:28	62.52	4.0268	4.5569	4.5487	4.6109
1/27/2019	13:10:29	63.62	4.0225	4.5577	4.549	4.6109
1/27/2019	13:10:30	64.92	4.0221	4.5573	4.5485	4.6093
1/27/2019	13:10:31	66.34	4.02	4.5572	4.5501	4.6108
1/27/2019	13:10:33	67.67	4.0188	4.5567	4.55	4.6102
1/27/2019	13:10:34	68.84	4.0132	4.5553	4.5506	4.6128
1/27/2019	13:10:35	70.06	4.0099	4.5572	4.5484	4.61
1/27/2019	13:10:37	71.58	4.0054	4.5577	4.5484	4.6102
1/27/2019	13:10:38	72.8	4.0019	4.5594	4.5491	4.6094
1/27/2019	13:10:39	74.19	3.9959	4.5583	4.5503	4.6112
1/27/2019	13:10:40	75.36	3.9892	4.5579	4.5506	4.6123
1/27/2019	13:10:42	76.73	3.9855	4.5583	4.55	4.6132
1/27/2019	13:10:43	78.11	3.9827	4.557	4.5481	4.6134
1/27/2019	13:10:44	79.28	3.9825	4.5569	4.547	4.6139
1/27/2019	13:10:46	80.45	3.9792	4.5572	4.5458	4.613
1/27/2019	13:10:47	81.69	3.9786	4.557	4.5487	4.6119
1/27/2019	13:10:48	82.81	3.974	4.5566	4.5507	4.6128
1/27/2019	13:10:49	83.91	3.9717	4.5557	4.5528	4.6117
1/27/2019	13:10:50	85.09	3.9672	4.5567	4.5503	4.6124
1/27/2019	13:10:51	86.37	3.966	4.5563	4.5491	4.61
1/27/2019	13:10:53	87.62	3.9597	4.5543	4.5481	4.6092
1/27/2019	13:10:54	89.08	3.9553	4.552	4.5497	4.6093
1/27/2019	13:10:55	90.33	3.9486	4.5523	4.5503	4.6093
1/27/2019	13:10:56	91.41	3.9479	4.5545	4.5494	4.6112
1/27/2019	13:10:58	92.98	3.9451	4.5549	4.5478	4.6104
1/27/2019	13:10:59	94.06	3.9455	4.5549	4.547	4.6096
1/27/2019	13:11:00	95.25	3.9441	4.5555	4.5455	4.6111
1/27/2019	13:11:01	96.37	3.9399	4.5579	4.5455	4.6121
1/27/2019	13:11:02	97.39	3.9376	4.556	4.5445	4.6117
1/27/2019	13:11:04	98.56	3.9339	4.5549	4.5464	4.6101
1/27/2019	13:11:05	99.73	3.9339	4.5538	4.5457	4.6098
1/27/2019	13:11:06	101.08	3.9327	4.556	4.547	4.6117
1/27/2019	13:11:07	102.23	3.9293	4.5565	4.5474	4.6111
1/27/2019	13:11:08	103.25	3.9278	4.5582	4.5494	4.6096
1/27/2019	13:11:09	104.31	3.9266	4.5583	4.55	4.6089
1/27/2019	13:11:11	105.53	3.9243	4.5563	4.5483	4.6107
1/27/2019	13:11:12	106.84	3.9238	4.5543	4.5483	4.6119
1/27/2019	13:11:13	107.94	3.9188	4.5525	4.547	4.6113
1/27/2019	13:11:14	109.02	3.9205	4.554	4.5473	4.6105
1/27/2019	13:11:15	110.39	3.921	4.5556	4.548	4.6115
1/27/2019	13:11:17	111.5	3.9237	4.5584	4.5493	4.6112
1/27/2019	13:11:18	112.52	3.9269	4.5606	4.5493	4.6132
1/27/2019	13:11:19	113.66	3.9312	4.5592	4.5483	4.6126
1/27/2019	13:11:20	114.83	3.9342	4.5575	4.5485	4.6145
1/27/2019	13:11:21	115.95	3.9389	4.5572	4.5497	4.6131
1/27/2019	13:11:22	117.14	3.9373	4.5594	4.5503	4.612
1/27/2019	13:11:23	118.41	3.9389	4.5609	4.5494	4.6131
1/27/2019	13:11:25	119.81	3.9378	4.56	4.5481	4.612
1/27/2019	13:11:26	120.89	3.945	4.5584	4.547	4.6124
1/27/2019	13:11:27	122.03	3.9484	4.5589	4.5467	4.6109
1/27/2019	13:11:28	123.27	3.952	4.5575	4.5481	4.6098
1/27/2019	13:11:30	124.7	3.9528	4.559	4.5496	4.6077
1/27/2019	13:11:31	125.78	3.956	4.5582	4.5488	4.6037
1/27/2019	13:11:32	126.87	3.9568	4.5583	4.5488	4.6051
1/27/2019	13:11:33	127.94	3.9583	4.5575	4.5471	4.606
1/27/2019	13:11:34	129.25	3.9589	4.557	4.5473	4.6096
1/27/2019	13:11:35	130.36	3.9602	4.5569	4.5464	4.6096
1/27/2019	13:11:36	131.42	3.9592	4.5556	4.5442	4.6105
1/27/2019	13:11:38	132.52	3.9578	4.5556	4.5434	4.6096
1/27/2019	13:11:39	133.55	3.955	4.5572	4.5457	4.6096
1/27/2019	13:11:40	134.66	3.9525	4.5577	4.5478	4.6083
1/27/2019	13:11:41	135.8	3.953	4.5584	4.5493	4.6072
1/27/2019	13:11:42	136.92	3.9528	4.5572	4.5467	4.6063
1/27/2019	13:11:43	137.98	3.9515	4.5563	4.5471	4.607
1/27/2019	13:11:44	139.06	3.9488	4.5556	4.5461	4.6092
1/27/2019	13:11:45	140.2	3.9485	4.5545	4.5478	4.6119
1/27/2019	13:11:46	141.42	3.9477	4.5553	4.5487	4.613
1/27/2019	13:11:48	142.7	3.9454	4.5563	4.5503	4.6124
1/27/2019	13:11:49	143.91	3.9429	4.5583	4.5496	4.6102
1/27/2019	13:11:50	145.11	3.9405	4.5577	4.5496	4.6097
1/27/2019	13:11:51	146.37	3.9383	4.5562	4.5487	4.6098
1/27/2019	13:11:53	147.61	3.9393	4.5569	4.5494	4.61
1/27/2019	13:11:54	148.84	3.9406	4.5579	4.5494	4.6093
1/27/2019	13:11:55	149.86	3.9429	4.5586	4.5475	4.6098
1/27/2019	13:11:56	151.06	3.9414	4.558	4.5474	4.61
1/27/2019	13:11:57	152.34	3.9395	4.5593	4.5461	4.6109
1/27/2019	13:11:59	153.48	3.9358	4.5596	4.5499	4.6097
1/27/2019	13:12:00	154.7	3.9335	4.5587	4.5475	4.6109
1/27/2019	13:12:01	155.91	3.9295	4.5579	4.5487	4.6096
1/27/2019	13:12:02	157.14	3.9261	4.5582	4.5452	4.6108
1/27/2019	13:12:03	158.27	3.922	4.5589	4.5461	4.6089
1/27/2019	13:12:04	159.31	3.9206	4.5577	4.5458	4.6117
1/27/2019	13:12:05	160.37	3.9182	4.5589	4.5471	4.6112
1/27/2019	13:12:07	161.45	3.9156	4.5596	4.547	4.61
1/27/2019	13:12:08	162.48	3.9133	4.5603	4.5458	4.6088
1/27/2019	13:12:09	163.55	3.9128	4.56	4.5471	4.6096
1/27/2019	13:12:10	164.72	3.9126	4.5603	4.5473	4.6108
1/27/2019	13:12:11	165.92	3.911	4.56	4.5468	4.6109
1/27/2019	13:12:12	167.06	3.912	4.558	4.5465	4.6086
1/27/2019	13:12:13	168.09	3.9103	4.5573	4.5463	4.6085
1/27/2019	13:12:14	169.33	3.9112	4.5567	4.5467	4.6073
1/27/2019	13:12:16	170.58	3.9083	4.5572	4.5461	4.6077
1/27/2019	13:12:17	171.66	3.9103	4.5566	4.5476	4.6084
1/27/2019	13:12:18	172.7	3.9094	4.5572	4.5487	4.6085
1/27/2019	13:12:19	173.91	3.9086	4.5584	4.5484	4.6073
1/27/2019	13:12:20	174.97	3.9063	4.557	4.5475	4.609
1/27/2019	13:12:21	176.16	3.9061	4.5559	4.547	4.6104
1/27/2019	13:12:22	177.28	3.9087	4.5536	4.5473	4.6134
1/27/2019	13:12:24	178.44	3.9094	4.5575	4.5478	4.6108
1/27/2019	13:12:25	179.47	3.9109	4.5596	4.5468	4.6112
1/27/2019	13:12:26	180.58	3.9112	4.5612	4.5463	4.6099
1/27/2019	13:12:27	181.64	3.9131	4.5587	4.5471	4.6105
1/27/2019	13:12:28	182.77	3.919	4.5566	4.5471	4.6098
1/27/2019	13:12:29	183.94	3.9231	4.553	4.5457	4.6108
1/27/2019	13:12:30	185.11	3.9294	4.5532	4.5442	4.6092
1/27/2019	13:12:32	186.56	3.9312	4.5532	4.5461	4.6093
1/27/2019	13:12:33	187.72	3.9365	4.5565	4.548	4.6061
1/27/2019	13:12:34	188.8	3.9389	4.5569	4.5487	4.6062
1/27/2019	13:12:35	189.86	3.9432	4.5572	4.5476	4.607
1/27/2019	13:12:36	190.92	3.9448	4.5559	4.5487	4.61
1/27/2019	13:12:37	192.14	3.9465	4.5546	4.5481	4.6112
1/27/2019	13:12:38	193.33	3.9488	4.5576	4.5468	4.6104
1/27/2019	13:12:40	194.47	3.9474	4.5586	4.5444	4.6105
1/27/2019	13:12:41	195.69	3.9457	4.5592	4.5437	4.6101
1/27/2019	13:12:42	196.8	3.9443	4.5576	4.5427	4.6077
1/27/2019	13:12:43	197.84	3.9439	4.5577	4.5437	4.6078
1/27/2019	13:12:44	198.86	3.9454	4.5593	4.5454	4.6096
1/27/2019	13:12:45	200.08	3.9437	4.5579	4.5496	4.6115
1/27/2019	13:12:46	201.19	3.9437	4.558	4.5497	4.6113
1/27/2019	13:12:47	202.27	3.942	4.5576	4.5471	4.6097
1/27/2019	13:12:48	203.27	3.9412	4.5576	4.5458	4.6078
1/27/2019	13:12:50	205.11	3.9399	4.5577	4.5458	4.6071
1/27/2019	13:12:51	206.23	3.937	4.556	4.5463	4.6074
1/27/2019	13:12:53	207.45	3.9325	4.5582	4.5468	4.6084
1/27/2019	13:12:54	208.48	3.9304	4.5575	4.5476	4.6081
1/27/2019	13:12:55	209.55	3.9279	4.558	4.5486	4.6073
1/27/2019	13:12:56	210.81	3.9283	4.5569	4.5483	4.6086
1/27/2019	13:12:57	211.98	3.9265	4.5586	4.5476	4.6084
1/27/2019	13:12:58	213.36	3.9256	4.5579	4.5477	4.609
1/27/2019	13:13:00	214.7	3.9239	4.5579	4.547	4.6074
1/27/2019	13:13:01	216	3.9227	4.5573	4.5473	4.6065
1/27/2019	13:13:03	217.53	3.9235	4.5575	4.5466	4.6058
1/27/2019	13:13:04	218.69	3.9246	4.5569	4.5473	4.607
1/27/2019	13:13:05	219.72	3.9279	4.5559	4.5461	4.6084
1/27/2019	13:13:06	220.87	3.9307	4.5569	4.5473	4.6085
1/27/2019	13:13:07	221.95	3.9311	4.5583	4.5471	4.6105
1/27/2019	13:13:08	222.98	3.9306	4.5586	4.548	4.6109
1/27/2019	13:13:09	224.14	3.9298	4.5585	4.548	4.612
1/27/2019	13:13:10	225.25	3.9302	4.5573	4.5481	4.6089
1/27/2019	13:13:11	226.33	3.9311	4.5562	4.544	4.6101
1/27/2019	13:13:13	227.48	3.9317	4.5566	4.5431	4.6088
1/27/2019	13:13:14	228.56	3.9307	4.5559	4.542	4.6108
1/27/2019	13:13:15	229.62	3.928	4.5579	4.5443	4.6116
1/27/2019	13:13:16	230.69	3.9256	4.5572	4.5453	4.6124
1/27/2019	13:13:17	231.77	3.9232	4.5586	4.5457	4.6105
1/27/2019	13:13:18	233.02	3.923	4.558	4.5461	4.6092
1/27/2019	13:13:19	234.11	3.9215	4.5593	4.5457	4.6082
1/27/2019	13:13:20	235.22	3.9211	4.5592	4.5454	4.6069
1/27/2019	13:13:22	236.45	3.9192	4.5575	4.5483	4.6058
1/27/2019	13:13:23	237.61	3.9168	4.556	4.5474	4.6066
1/27/2019	13:13:24	238.75	3.9155	4.5555	4.547	4.6088
1/27/2019	13:13:25	239.75	3.9148	4.5572	4.5454	4.6077
1/27/2019	13:13:26	240.87	3.9131	4.5587	4.5441	4.6077
1/27/2019	13:13:27	242	3.9096	4.5597	4.5458	4.6067
1/27/2019	13:13:28	243.34	3.9043	4.5594	4.5453	4.6081
1/27/2019	13:13:30	244.44	3.8994	4.5596	4.5467	4.6093
1/27/2019	13:13:31	245.47	3.8996	4.5589	4.5441	4.6126
1/27/2019	13:13:32	246.81	3.8969	4.5597	4.546	4.613
1/27/2019	13:13:33	248.03	3.8965	4.5583	4.5463	4.6104
1/27/2019	13:13:34	249.27	3.8929	4.5586	4.547	4.6088
1/27/2019	13:13:36	250.62	3.8923	4.5589	4.5464	4.6092
1/27/2019	13:13:37	252.09	3.8917	4.5579	4.5464	4.6099
1/27/2019	13:13:38	253.34	3.8896	4.5596	4.5464	4.6093
1/27/2019	13:13:40	254.69	3.888	4.5586	4.5453	4.6088
1/27/2019	13:13:41	255.8	3.8848	4.5607	4.5456	4.6107
