Date	Time (HH:MM:SS)	Time (s)	Ch1	Ch2	Ch3	Ch4
1/27/2019	19:52:03	0	3.9475	3.8424	3.8247	3.9778
1/27/2019	19:52:08	4.83	3.9458	3.8429	3.8227	3.9768
1/27/2019	19:52:09	6.19	3.9477	3.842	3.8222	3.974
1/27/2019	19:52:11	8.22	3.9494	3.842	3.8222	3.9738
1/27/2019	19:52:12	9.34	3.948	3.8402	3.8231	3.9711
1/27/2019	19:52:14	10.78	3.9475	3.8406	3.8239	3.9701
1/27/2019	19:52:15	12.08	3.9461	3.8399	3.8244	3.9685
1/27/2019	19:52:17	13.47	3.9488	3.8406	3.8256	3.9679
1/27/2019	19:52:18	14.8	3.949	3.8408	3.826	3.9686
1/27/2019	19:52:19	16.09	3.9487	3.8411	3.8244	3.9691
1/27/2019	19:52:21	17.78	3.9484	3.8421	3.8241	3.9683
1/27/2019	19:52:22	19.17	3.9508	3.841	3.8233	3.9674
1/27/2019	19:52:24	20.62	3.9511	3.8406	3.8244	3.9657
1/27/2019	19:52:25	22.34	3.9508	3.8396	3.8216	3.9657
1/27/2019	19:52:27	23.87	3.948	3.8408	3.8215	3.9642
1/27/2019	19:52:28	25.19	3.9484	3.8413	3.8211	3.9621
1/27/2019	19:52:30	26.53	3.9487	3.8408	3.8232	3.962
1/27/2019	19:52:31	27.83	3.949	3.8409	3.8223	3.961
1/27/2019	19:52:32	29.09	3.9488	3.8399	3.8217	3.9637
1/27/2019	19:52:33	30.34	3.9487	3.8389	3.8211	3.962
1/27/2019	19:52:35	31.62	3.9494	3.839	3.8226	3.9633
1/27/2019	19:52:36	32.83	3.9487	3.8384	3.824	3.9624
1/27/2019	19:52:37	34.06	3.9471	3.8397	3.8243	3.9636
1/27/2019	19:52:38	35.28	3.9461	3.8379	3.8228	3.964
1/27/2019	19:52:40	36.87	3.9464	3.8368	3.8214	3.9654
1/27/2019	19:52:41	38.27	3.9484	3.8368	3.8217	3.9673
1/27/2019	19:52:43	39.72	3.9475	3.8371	3.822	3.9671
1/27/2019	19:52:44	41.08	3.9494	3.8377	3.8215	3.9659
1/27/2019	19:52:46	42.72	3.9496	3.8381	3.8203	3.9638
1/27/2019	19:52:47	44.06	3.9474	3.838	3.8204	3.9645
1/27/2019	19:52:48	45.33	3.9453	3.8389	3.8198	3.9656
1/27/2019	19:52:50	46.7	3.9427	3.8375	3.8212	3.9674
1/27/2019	19:52:51	48.37	3.9424	3.8365	3.821	3.9682
1/27/2019	19:52:53	49.66	3.9394	3.8355	3.8224	3.9701
1/27/2019	19:52:54	50.89	3.9391	3.8354	3.8219	3.9694
1/27/2019	19:52:55	52.14	3.9414	3.8363	3.8216	3.9707
1/27/2019	19:52:56	53.37	3.9444	3.8361	3.8216	3.9701
1/27/2019	19:52:58	54.64	3.947	3.8361	3.822	3.9714
1/27/2019	19:52:59	55.91	3.9464	3.8359	3.8245	3.9725
1/27/2019	19:53:00	57.28	3.9465	3.8356	3.8245	3.9713
1/27/2019	19:53:02	58.67	3.9444	3.836	3.8245	3.973
1/27/2019	19:53:03	60.05	3.9452	3.8353	3.8212	3.9722
1/27/2019	19:53:04	61.39	3.945	3.8356	3.8209	3.9728
1/27/2019	19:53:06	62.64	3.9441	3.8353	3.8204	3.9715
1/27/2019	19:53:07	63.91	3.9431	3.8356	3.8214	3.9734
1/27/2019	19:53:08	65.17	3.9444	3.8355	3.8215	3.976
1/27/2019	19:53:10	66.55	3.9487	3.8345	3.8219	3.9776
1/27/2019	19:53:11	67.86	3.9517	3.8343	3.8221	3.9738
1/27/2019	19:53:12	69.19	3.9506	3.8338	3.822	3.9718
1/27/2019	19:53:14	70.52	3.95	3.8345	3.8212	3.9687
1/27/2019	19:53:15	71.87	3.9484	3.8353	3.8207	3.9698
1/27/2019	19:53:16	73.25	3.9467	3.8356	3.8194	3.9706
1/27/2019	19:53:18	74.61	3.9431	3.836	3.819	3.9723
1/27/2019	19:53:19	76.2	3.9405	3.8343	3.818	3.9714
1/27/2019	19:53:20	77.31	3.9405	3.8343	3.8187	3.9687
1/27/2019	19:53:22	78.66	3.94	3.8335	3.8181	3.9657
1/27/2019	19:53:23	79.92	3.9411	3.8338	3.8183	3.9642
1/27/2019	19:53:24	81.14	3.9424	3.8329	3.8184	3.9646
1/27/2019	19:53:25	82.39	3.9447	3.8324	3.8192	3.9669
1/27/2019	19:53:27	83.64	3.9448	3.8325	3.8191	3.9706
1/27/2019	19:53:28	84.91	3.9454	3.832	3.8174	3.973
1/27/2019	19:53:29	86.14	3.9452	3.8324	3.8158	3.9755
1/27/2019	19:53:30	87.39	3.948	3.8333	3.8163	3.9755
1/27/2019	19:53:32	88.77	3.9494	3.8325	3.8167	3.9751
1/27/2019	19:53:33	90.28	3.9488	3.8319	3.8181	3.9739
1/27/2019	19:53:35	91.7	3.946	3.8312	3.8171	3.9748
1/27/2019	19:53:36	92.98	3.9431	3.8313	3.8179	3.9764
1/27/2019	19:53:37	94.27	3.9413	3.8313	3.8173	3.9772
1/27/2019	19:53:39	95.47	3.9394	3.8323	3.8182	3.9787
1/27/2019	19:53:40	96.69	3.9408	3.8355	3.8178	3.9788
1/27/2019	19:53:41	97.94	3.9407	3.8368	3.8175	3.9798
1/27/2019	19:53:42	99.22	3.9435	3.8347	3.8167	3.9784
1/27/2019	19:53:44	100.45	3.9435	3.832	3.8162	3.9778
1/27/2019	19:53:45	101.84	3.9445	3.8314	3.8165	3.9739
1/27/2019	19:53:46	103.09	3.9397	3.8317	3.8154	3.9734
1/27/2019	19:53:47	104.34	3.9337	3.833	3.8166	3.9714
1/27/2019	19:53:49	105.59	3.9314	3.8315	3.8165	3.9711
1/27/2019	19:53:50	106.86	3.9341	3.8325	3.8169	3.9686
