4/3/2023/4:34 PM SW ver:OXY10v3_33
Header Ch-5
Description: Deep_05_100_no_filter
IDENTIFICATION
PHIboard number   : v1231477
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 100448
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.44 at 029.0°C amp 029900
100.00%a.s.phase 2: 26.14 at 029.0°C amp 012300
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;4:34:51 PM;0.00;85.070;27.830;8339.000;29.000
4/3/2023;4:34:53 PM;0.02;83.320;28.050;8338.000;29.000
4/3/2023;4:35:07 PM;0.27;83.470;28.030;8332.000;29.000
4/3/2023;4:35:22 PM;0.52;83.570;28.020;8333.000;29.000
4/3/2023;4:35:37 PM;0.77;83.170;28.070;8359.000;29.000
4/3/2023;4:35:52 PM;1.01;82.250;28.190;8324.000;29.000
4/3/2023;4:36:07 PM;1.26;83.170;28.070;8359.000;29.000
4/3/2023;4:36:22 PM;1.52;83.550;28.020;8322.000;29.000
4/3/2023;4:36:37 PM;1.76;84.480;27.900;8335.000;29.000
4/3/2023;4:36:52 PM;2.01;85.610;27.760;8332.000;29.000
4/3/2023;4:37:07 PM;2.26;83.380;28.050;8327.000;29.000
4/3/2023;4:37:22 PM;2.51;83.650;28.010;8308.000;29.000
4/3/2023;4:37:37 PM;2.76;83.470;28.030;8305.000;29.000
4/3/2023;4:37:52 PM;3.01;84.330;27.920;8309.000;29.000
4/3/2023;4:38:07 PM;3.26;82.720;28.130;8312.000;29.000
4/3/2023;4:38:22 PM;3.51;82.830;28.120;8340.000;29.000
4/3/2023;4:38:37 PM;3.76;83.110;28.080;8308.000;29.000
4/3/2023;4:38:52 PM;4.01;83.640;28.010;8294.000;29.000
4/3/2023;4:39:07 PM;4.26;84.410;27.910;8303.000;29.000
4/3/2023;4:39:22 PM;4.51;84.060;27.960;8294.000;29.000
4/3/2023;4:39:37 PM;4.76;83.990;27.970;8323.000;29.000
4/3/2023;4:39:52 PM;5.01;83.730;28.000;8293.000;29.000
4/3/2023;4:40:07 PM;5.26;82.650;28.140;8258.000;29.000
4/3/2023;4:40:22 PM;5.51;83.570;28.020;8291.000;29.000
4/3/2023;4:40:37 PM;5.76;84.500;27.900;8295.000;29.000
4/3/2023;4:40:52 PM;6.01;85.210;27.810;8267.000;29.000
4/3/2023;4:41:07 PM;6.26;83.500;28.030;8270.000;29.000
4/3/2023;4:41:22 PM;6.51;84.260;27.930;8287.000;29.000
4/3/2023;4:41:37 PM;6.76;83.190;28.070;8227.000;29.000
4/3/2023;4:41:52 PM;7.01;82.750;28.130;8254.000;29.000
4/3/2023;4:42:07 PM;7.26;85.090;27.830;8279.000;29.000
4/3/2023;4:42:22 PM;7.51;83.790;27.990;8305.000;29.000
4/3/2023;4:42:37 PM;7.76;83.290;28.060;8272.000;29.000
4/3/2023;4:42:52 PM;8.01;82.960;28.100;8292.000;29.000
4/3/2023;4:43:07 PM;8.26;84.010;27.960;8275.000;29.000
4/3/2023;4:43:22 PM;8.51;83.650;28.010;8279.000;29.000
4/3/2023;4:43:37 PM;8.76;84.080;27.960;8246.000;29.000
4/3/2023;4:43:52 PM;9.01;83.630;28.010;8271.000;29.000
4/3/2023;4:44:07 PM;9.26;84.110;27.950;8264.000;29.000
4/3/2023;4:44:22 PM;9.51;83.290;28.060;8261.000;29.000
4/3/2023;4:44:37 PM;9.76;83.120;28.080;8269.000;29.000
4/3/2023;4:44:52 PM;10.01;84.690;27.880;8260.000;29.000
4/3/2023;4:45:07 PM;10.26;85.680;27.750;8273.000;29.000
