4/3/2023/12:09 PM SW ver:OXY10v3_33
Header Ch-7
Description: Deep_01_500
IDENTIFICATION
PHIboard number   : v1231479
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 050
Ref LED current   : 080
Ref LED amplitude : 89785
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.49 at 029.0°C amp 040900
100.00%a.s.phase 2: 26.30 at 029.0°C amp 016600
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;12:09:03 PM;0.00;81.650;28.440;16824.000;29.000
4/3/2023;12:09:10 PM;0.13;81.530;28.450;16850.000;29.000
4/3/2023;12:09:25 PM;0.38;82.700;28.300;16745.000;29.000
4/3/2023;12:09:40 PM;0.63;82.890;28.280;16769.000;29.000
4/3/2023;12:09:55 PM;0.88;82.970;28.270;16716.000;29.000
4/3/2023;12:10:10 PM;1.13;84.190;28.110;16676.000;29.000
4/3/2023;12:10:25 PM;1.38;83.620;28.180;16693.000;29.000
4/3/2023;12:10:40 PM;1.63;83.410;28.210;16726.000;29.000
4/3/2023;12:10:55 PM;1.88;82.130;28.380;16685.000;29.000
4/3/2023;12:11:10 PM;2.13;82.190;28.370;16712.000;29.000
4/3/2023;12:11:25 PM;2.38;83.550;28.190;16704.000;29.000
4/3/2023;12:11:40 PM;2.63;83.770;28.160;16657.000;29.000
4/3/2023;12:11:55 PM;2.88;83.170;28.240;16692.000;29.000
4/3/2023;12:12:10 PM;3.13;83.040;28.260;16676.000;29.000
4/3/2023;12:12:25 PM;3.38;83.360;28.220;16630.000;29.000
4/3/2023;12:12:40 PM;3.63;83.310;28.220;16652.000;29.000
4/3/2023;12:12:55 PM;3.88;83.040;28.260;16635.000;29.000
4/3/2023;12:13:10 PM;4.13;83.130;28.250;16578.000;29.000
4/3/2023;12:13:25 PM;4.38;83.930;28.140;16606.000;29.000
4/3/2023;12:13:40 PM;4.63;85.320;27.970;16503.000;29.000
4/3/2023;12:13:55 PM;4.88;84.850;28.030;16515.000;29.000
4/3/2023;12:14:10 PM;5.13;85.540;27.940;16485.000;29.000
4/3/2023;12:14:25 PM;5.38;84.900;28.020;16483.000;29.000
4/3/2023;12:14:40 PM;5.63;86.450;27.820;16438.000;29.000
4/3/2023;12:14:55 PM;5.88;85.140;27.990;16424.000;29.000
4/3/2023;12:15:10 PM;6.13;85.790;27.910;16378.000;29.000
4/3/2023;12:15:25 PM;6.38;85.290;27.970;16394.000;29.000
4/3/2023;12:15:40 PM;6.63;86.040;27.880;16347.000;29.000
4/3/2023;12:15:55 PM;6.88;84.900;28.020;16393.000;29.000
4/3/2023;12:16:10 PM;7.13;85.600;27.930;16362.000;29.000
4/3/2023;12:16:25 PM;7.38;86.340;27.840;16319.000;29.000
4/3/2023;12:16:40 PM;7.63;86.330;27.840;16285.000;29.000
4/3/2023;12:16:55 PM;7.88;86.800;27.780;16277.000;29.000
4/3/2023;12:17:10 PM;8.13;86.180;27.860;16291.000;29.000
4/3/2023;12:17:25 PM;8.38;87.470;27.700;16206.000;29.000
4/3/2023;12:17:40 PM;8.63;87.910;27.650;16218.000;29.000
4/3/2023;12:17:55 PM;8.88;87.460;27.700;16189.000;29.000
4/3/2023;12:18:10 PM;9.13;87.370;27.710;16171.000;29.000
4/3/2023;12:18:25 PM;9.38;87.560;27.690;16199.000;29.000
4/3/2023;12:18:40 PM;9.63;88.700;27.550;16139.000;29.000
4/3/2023;12:18:55 PM;9.88;89.340;27.470;16161.000;29.000
4/3/2023;12:19:10 PM;10.13;88.660;27.560;16102.000;29.000
4/3/2023;12:19:25 PM;10.37;88.480;27.580;16069.000;29.000
4/3/2023;12:19:40 PM;10.63;89.590;27.450;16081.000;29.000
4/3/2023;12:19:55 PM;10.88;90.280;27.360;16055.000;29.000
4/3/2023;12:20:10 PM;11.13;89.660;27.440;15999.000;29.000
4/3/2023;12:20:25 PM;11.38;89.070;27.510;15927.000;29.000
4/3/2023;12:20:40 PM;11.63;89.550;27.450;15931.000;29.000
4/3/2023;12:20:55 PM;11.88;89.760;27.420;15924.000;29.000
4/3/2023;12:21:10 PM;12.13;90.310;27.360;15851.000;29.000
4/3/2023;12:21:25 PM;12.38;90.790;27.300;15889.000;29.000
4/3/2023;12:21:40 PM;12.63;91.910;27.180;15800.000;29.000
4/3/2023;12:21:55 PM;12.88;91.630;27.210;15787.000;29.000
4/3/2023;12:22:10 PM;13.13;91.450;27.230;15817.000;29.000
4/3/2023;12:22:25 PM;13.38;93.520;26.990;15734.000;29.000
4/3/2023;12:22:40 PM;13.63;92.950;27.060;15701.000;29.000
4/3/2023;12:22:55 PM;13.88;92.730;27.080;15726.000;29.000
4/3/2023;12:23:10 PM;14.13;93.640;26.980;15662.000;29.000
4/3/2023;12:23:25 PM;14.38;92.760;27.080;15689.000;29.000
4/3/2023;12:23:40 PM;14.63;94.330;26.900;15601.000;29.000
4/3/2023;12:23:55 PM;14.88;91.570;27.210;15638.000;29.000
4/3/2023;12:24:10 PM;15.13;94.360;26.900;15633.000;29.000
4/3/2023;12:24:25 PM;15.38;93.600;26.980;15612.000;29.000
4/3/2023;12:24:40 PM;15.62;94.360;26.900;15538.000;29.000
4/3/2023;12:24:55 PM;15.88;94.160;26.920;15554.000;29.000
4/3/2023;12:25:10 PM;16.13;95.100;26.820;15533.000;29.000
4/3/2023;12:25:25 PM;16.38;94.360;26.900;15547.000;29.000
4/3/2023;12:25:40 PM;16.63;94.150;26.920;15497.000;29.000
4/3/2023;12:25:55 PM;16.88;95.840;26.740;15473.000;29.000
4/3/2023;12:26:10 PM;17.13;93.300;27.020;15496.000;29.000
4/3/2023;12:26:25 PM;17.38;94.470;26.890;15476.000;29.000
4/3/2023;12:26:40 PM;17.63;95.550;26.770;15482.000;29.000
4/3/2023;12:26:55 PM;17.88;96.050;26.710;15381.000;29.000
